Volksabstimmung vom 1 Juni 2008;Abst-Nr;534;
Verfassungsartikel «Für Qualität und Wirtschaftlichkeit in der Krankenversicherung»;
102;Andelfingen;20319;10211;50.3;9833;4184;42.6;
103;Bülach;78287;33444;42.7;32125;14741;45.9;
104;Dielsdorf;47581;19684;41.4;18922;8560;45.2;
105;Hinwil;56145;23862;42.5;23042;10367;45.0;
106;Horgen;72860;34819;47.8;33460;14517;43.4;
107;Meilen;64595;33355;51.6;31955;13853;43.4;
108;Pfäffikon;36533;16868;46.2;16235;6875;42.3;
109;Uster;73711;32137;43.6;30859;13138;42.6;
110;Winterthur;98153;46111;47.0;43909;18608;42.4;
111;Dietikon;45181;20093;44.5;19274;8541;44.3;
112;Zürich;224845;107448;47.8;101850;33412;32.8;
201;Aarberg;25260;9974;39.5;9654;3637;37.7;
202;Aarwangen;29828;12757;42.8;12553;2882;23.0;
203;Bern;169124;81861;48.4;78981;23880;30.2;
204;Biel;32840;12802;39.0;12442;3302;26.5;
205;Büren;16114;5886;36.5;5732;2113;36.9;
206;Burgdorf;33802;13090;38.7;12670;4619;36.5;
207;Courtelary;15597;7099;45.5;6929;1354;19.5;
208;Erlach;7715;2954;38.3;2874;1027;35.7;
209;Fraubrunnen;28822;11814;41.0;11490;3736;32.5;
210;Frutigen;14189;5777;40.7;5437;2195;40.4;
211;Interlaken;27752;10496;37.8;10145;3711;36.6;
212;Konolfingen;43109;18106;42.0;17527;6043;34.5;
213;Laupen;11072;4429;40.0;4291;1763;41.1;
214;Moutier;15583;6306;40.5;6187;924;14.9;
215;La Neuveville;4345;1805;41.5;1744;345;19.8;
216;Nidau;30273;11977;39.6;11646;4127;35.4;
217;Niedersimmental;16731;6646;39.7;6446;2388;37.0;
218;Oberhasli;5666;1864;32.9;1802;697;38.7;
219;Obersimmental;6246;2151;34.4;2060;763;37.0;
220;Saanen;5612;1890;33.7;1809;819;45.3;
221;Schwarzenburg;7955;2768;34.8;2699;870;32.2;
222;Seftigen;27631;11550;41.8;11109;4037;36.3;
223;Signau;19075;5991;31.4;5785;2084;36.0;
224;Thun;70461;28367;40.3;27438;9806;35.7;
225;Trachselwald;18007;6077;33.7;5892;2087;35.4;
