Volksabstimmung vom 10 Juni 2001;479;479
Bundesbeschluss über die Aufhebung der Genehmigungspflicht für die Errichtung von Bistümern;
102;Andelfingen;18459 ;9840 ;9193 ;5351 ;1705;Werdenberg;20760 ;8773 ;8505 ;4961
103;Bülach;69797 ;31676 ;30037 ;19357 ;1706;Sargans;22972 ;10122 ;9945 ;6550
104;Dielsdorf;43225 ;17960 ;17075 ;10747 ;1707;Gaster;8505 ;3480 ;3427 ;2222
105;Hinwil;50639 ;22163 ;21282 ;13648 ;1708;See;28717 ;11826 ;11546 ;8211
106;Horgen;70864 ;32726 ;31118 ;20251 ;1709;Obertoggenburg;7969 ;3595 ;3463 ;2075
107;Meilen;60823 ;31304 ;29806 ;19469 ;1710;Neutoggenburg;9316 ;4192 ;4063 ;2548
108;Pfäffikon;33391 ;15961 ;15050 ;9626 ;1711;Alttoggenburg;9684 ;4184 ;4116 ;2810
109;Uster;68384 ;30646 ;28874 ;19682 ;1712;Untertoggenburg;23268 ;9851 ;9632 ;6487
110;Winterthur;89429 ;43510 ;41076 ;26073 ;1713;Wil;20958 ;9638 ;9421 ;6702
111;Dietikon;44255 ;19191 ;18359 ;12334 ;1714;Gossau;19410 ;8608 ;8426 ;6056
112;Zürich;216745 ;89077 ;82094 ;51707 ;1821;Albula;6244 ;2496 ;2418 ;1613
201;Aarberg;23486 ;9380 ;8855 ;5644 ;1822;Bernina;3753 ;1206 ;1169 ;845
202;Aarwangen;28634 ;12052 ;11481 ;6772 ;1823;Hinterrhein;8515 ;3374 ;3186 ;1906
203;Bern;168649 ;75369 ;71284 ;45518 ;1824;Imboden;11371 ;4464 ;4259 ;2909
204;Biel;32310 ;11589 ;10892 ;6648 ;1825;Inn;6579 ;2563 ;2441 ;1449
205;Büren;15710 ;6138 ;5813 ;3608 ;1826;Landquart;15161 ;5637 ;5381 ;3363
206;Burgdorf;32159 ;13005 ;12280 ;7527 ;1827;Maloja;11085 ;4043 ;3836 ;2525
207;Courtelary;15325 ;5517 ;5136 ;2467 ;1828;Moesa;5487 ;1695 ;1556 ;947
208;Erlach;7254 ;3066 ;2904 ;1750 ;1829;Plessur;26477 ;10515 ;9846 ;6600
209;Fraubrunnen;26825 ;11414 ;10778 ;7059 ;1830;Prättigau-Davos;17303 ;6730 ;6316 ;3680
210;Frutigen;13462 ;5355 ;4921 ;2267 ;1831;Surselva;16523 ;6701 ;6481 ;4117
211;Interlaken;26771 ;10585 ;9858 ;5845 ;1901;Aarau;42099 ;17223 ;16553 ;10267
212;Konolfingen;40838 ;17168 ;16074 ;9707 ;1902;Baden;72618 ;28432 ;27542 ;19506
213;Laupen;10716 ;4439 ;4194 ;2556 ;1903;Bremgarten;40153 ;15193 ;14757 ;10109
214;Moutier;15461 ;5681 ;5277 ;2449 ;1904;Brugg;28264 ;11420 ;10978 ;6856
215;La Neuveville;4061 ;1476 ;1355 ;823 ;1905;Kulm;23193 ;8795 ;8431 ;4373
216;Nidau;28582 ;11127 ;10591 ;6692 ;1906;Laufenburg;17628 ;6617 ;6462 ;4336
217;Niedersimmental;15880 ;6366 ;5943 ;3339 ;1907;Lenzburg;30138 ;11545 ;11092 ;6581
218;Oberhasli;5641 ;2206 ;2015 ;1120 ;1908;Muri;18918 ;7035 ;6829 ;4529
219;Obersimmental;6194 ;2390 ;2203 ;1075 ;1909;Rheinfelden;24792 ;8839 ;8537 ;5694
220;Saanen;5589 ;1881 ;1687 ;994 ;1910;Zofingen;38843 ;14014 ;13451 ;7953
221;Schwarzenburg;7511 ;2774 ;2581 ;1436 ;1911;Zurzach;18784 ;7140 ;6978 ;4653
