Volksabstimmung vom 2 Dezember 2001;481;481
Volksinitiative «für eine gesicherte AHV – Energie statt Arbeit besteuern!»;
102;Andelfingen;18557 ;8388 ;8197 ;1893 ;1705;Werdenberg;20821 ;7852 ;7762 ;1753  
103;Bülach;70173 ;26224 ;25740 ;5683 ;1706;Sargans;22947 ;8667 ;8616 ;1638  
104;Dielsdorf;43440 ;14884 ;14662 ;3105 ;1707;Gaster;8569 ;2608 ;2589 ;438  
105;Hinwil;51123 ;20001 ;19600 ;4589 ;1708;See;29032 ;10886 ;10793 ;2145  
106;Horgen;71095 ;31542 ;30763 ;6753 ;1709;Obertoggenburg;7952 ;3033 ;3012 ;583  
107;Meilen;61365 ;28181 ;27607 ;5444 ;1710;Neutoggenburg;9340 ;3502 ;3466 ;706  
108;Pfäffikon;33755 ;13344 ;13062 ;3256 ;1711;Alttoggenburg;9692 ;3436 ;3413 ;515  
109;Uster;68911 ;26254 ;25649 ;6187 ;1712;Untertoggenburg;23340 ;8465 ;8378 ;1666  
110;Winterthur;89984 ;40521 ;39268 ;10830 ;1713;Wil;21115 ;8212 ;8136 ;1403  
111;Dietikon;44283 ;16835 ;16544 ;3564 ;1714;Gossau;19509 ;7617 ;7572 ;1290  
112;Zürich;216948 ;83624 ;81131 ;30517 ;1821;Albula;6250 ;1883 ;1859 ;321  
201;Aarberg;23531 ;8607 ;8500 ;1814 ;1822;Bernina;3735 ;1303 ;1270 ;263  
202;Aarwangen;28671 ;10950 ;10802 ;2142 ;1823;Hinterrhein;8547 ;2862 ;2810 ;615  
203;Bern;168478 ;69093 ;67768 ;21480 ;1824;Imboden;11435 ;3609 ;3536 ;754  
204;Biel;32265 ;10648 ;10366 ;3438 ;1825;Inn;6590 ;1978 ;1943 ;404  
205;Büren;15667 ;5487 ;5407 ;1066 ;1826;Landquart;15228 ;4558 ;4477 ;916  
206;Burgdorf;32178 ;11998 ;11816 ;2846 ;1827;Maloja;11075 ;3635 ;3537 ;706  
207;Courtelary;15293 ;6014 ;5850 ;1136 ;1828;Moesa;5457 ;1838 ;1779 ;436  
208;Erlach;7321 ;2870 ;2830 ;480 ;1829;Plessur;26525 ;10249 ;9738 ;2551  
209;Fraubrunnen;26880 ;10608 ;10420 ;2431 ;1830;Prättigau-Davos;17232 ;5620 ;5445 ;1186  
210;Frutigen;13491 ;5636 ;5521 ;867 ;1831;Surselva;16482 ;5135 ;5043 ;1073  
