Volksabstimmung vom 10 Juni 2001;477;477
Bundesgesetz über die Armee und die Militärverwaltung (Bewaffnung);
102;Andelfingen;18459 ;10010 ;9884 ;4601 ;1705;Werdenberg;20760 ;9059 ;9003 ;3902
103;Bülach;69797 ;32540 ;32196 ;15669 ;1706;Sargans;22972 ;10356 ;10311 ;4367
104;Dielsdorf;43225 ;18478 ;18266 ;8563 ;1707;Gaster;8505 ;3550 ;3528 ;1370
105;Hinwil;50639 ;22928 ;22641 ;10596 ;1708;See;28717 ;12063 ;11998 ;5861
106;Horgen;70864 ;33329 ;32864 ;18415 ;1709;Obertoggenburg;7969 ;3723 ;3702 ;1475
107;Meilen;60823 ;31884 ;31433 ;17604 ;1710;Neutoggenburg;9316 ;4272 ;4238 ;1901
108;Pfäffikon;33391 ;16346 ;16111 ;8171 ;1711;Alttoggenburg;9684 ;4277 ;4259 ;1745
109;Uster;68384 ;31361 ;30946 ;16599 ;1712;Untertoggenburg;23268 ;10046 ;9996 ;4749
110;Winterthur;89429 ;44171 ;43375 ;24479 ;1713;Wil;20958 ;9846 ;9784 ;4710
111;Dietikon;44255 ;19619 ;19373 ;10416 ;1714;Gossau;19410 ;8774 ;8720 ;4128
112;Zürich;216745 ;91431 ;88009 ;49375 ;1821;Albula;6244 ;2596 ;2578 ;1159
201;Aarberg;23486 ;9380 ;9324 ;5922 ;1822;Bernina;3753 ;1208 ;1189 ;457
202;Aarwangen;28634 ;12052 ;11973 ;6362 ;1823;Hinterrhein;8515 ;3533 ;3462 ;1506
203;Bern;168649 ;75371 ;74364 ;48623 ;1824;Imboden;11371 ;4574 ;4510 ;2171
204;Biel;32310 ;11589 ;11417 ;7012 ;1825;Inn;6579 ;2646 ;2614 ;1238
205;Büren;15710 ;6138 ;6084 ;3782 ;1826;Landquart;15161 ;5769 ;5691 ;2369
206;Burgdorf;32159 ;13005 ;12895 ;7415 ;1827;Maloja;11085 ;4119 ;4047 ;2314
207;Courtelary;15325 ;5517 ;5435 ;2418 ;1828;Moesa;5487 ;1706 ;1676 ;487
208;Erlach;7254 ;3066 ;3048 ;1815 ;1829;Plessur;26477 ;10900 ;10512 ;5225
209;Fraubrunnen;26825 ;11434 ;11319 ;6980 ;1830;Prättigau-Davos;17303 ;7151 ;7015 ;2834
210;Frutigen;13462 ;5355 ;5323 ;2125 ;1831;Surselva;16523 ;7040 ;6947 ;2863
211;Interlaken;26771 ;10585 ;10514 ;5532 ;1901;Aarau;42099 ;17510 ;17364 ;9763
212;Konolfingen;40838 ;17168 ;17008 ;9526 ;1902;Baden;72618 ;28776 ;28593 ;16070
213;Laupen;10716 ;4439 ;4405 ;2643 ;1903;Bremgarten;40153 ;15459 ;15383 ;7551
214;Moutier;15461 ;5681 ;5614 ;2359 ;1904;Brugg;28264 ;11595 ;11523 ;6248
215;La Neuveville;4061 ;1476 ;1451 ;810 ;1905;Kulm;23193 ;8963 ;8912 ;3409
216;Nidau;28582 ;11172 ;11105 ;7191 ;1906;Laufenburg;17628 ;6717 ;6697 ;3328
217;Niedersimmental;15880 ;6367 ;6328 ;3436 ;1907;Lenzburg;30138 ;11730 ;11656 ;5730
218;Oberhasli;5641 ;2206 ;2192 ;976 ;1908;Muri;18918 ;7267 ;7228 ;3153
219;Obersimmental;6194 ;2390 ;2381 ;1075 ;1909;Rheinfelden;24792 ;8941 ;8884 ;4712
220;Saanen;5589 ;1881 ;1868 ;885 ;1910;Zofingen;38843 ;14300 ;14218 ;6635
221;Schwarzenburg;7511 ;2774 ;2753 ;1319 ;1911;Zurzach;18784 ;7236 ;7203 ;3506
222;Seftigen;26040 ;11083 ;11015 ;5954 ;2001;Arbon;22724 ;8934 ;8795 ;4170
223;Signau;18456 ;6419 ;6363 ;2659 ;2002;Bischofszell;18721 ;7178 ;7023 ;3118
224;Thun;65634 ;27032 ;26827 ;15054 ;2003;Diessenhofen;3958 ;1718 ;1707 ;640
225;Trachselwald;17741 ;6336 ;6301 ;2750 ;2004;Frauenfeld;27637 ;11639 ;11413 ;5835
226;Wangen;18806 ;7598 ;7548 ;4047 ;2005;Kreuzlingen;20464 ;9097 ;8714 ;4323
301;Entlebuch;12945 ;6784 ;6713 ;2222 ;2006;Münchwilen;22401 ;9275 ;9106 ;3775
302;Hochdorf;38439 ;19698 ;19394 ;9660 ;2007;Steckborn;11226 ;4843 ;4759 ;2028
303;Luzern;106772 ;50188 ;49574 ;26882 ;2008;Weinfelden;15924 ;8146 ;7937 ;3600
304;Sursee;41595 ;20135 ;19846 ;9747 ;2101;Bellinzona;27189 ;6872 ;6698 ;2648
305;Willisau;31087 ;14303 ;14124 ;6494 ;2102;Blenio;4472 ;1311 ;1287 ;416
306;LU-Auslandschweizer;2450 ;1245 ;1212 ;857 ;2103;Leventina;6225 ;2184 ;2152 ;833
400;Uri;25465 ;10701 ;10511 ;4608 ;2104;Locarno;37883 ;9883 ;9636 ;3782
501;Einsiedeln;8656 ;4565 ;4447 ;1689 ;2105;Lugano;78364 ;22618 ;22149 ;8119
502;Gersau;1296 ;755 ;727 ;310 ;2106;Mendrisio;30916 ;8118 ;7892 ;2797
503;Höfe;15991 ;7781 ;7501 ;3559 ;2107;Riviera;6512 ;1486 ;1456 ;501
504;Küssnacht;7492 ;4097 ;3903 ;1902 ;2108;Vallemaggia;3989 ;1120 ;1091 ;344
505;March;21311 ;10005 ;9804 ;3844 ;2201;Aigle;19470 ;6309 ;6211 ;2866
506;Schwyz;32041 ;17703 ;16990 ;6247 ;2202;Aubonne;7120 ;2913 ;2839 ;1490
600;Obwalden;22441 ;11179 ;10963 ;5174 ;2203;Avenches;4097 ;1402 ;1378 ;771
700;Nidwalden;27309 ;13350 ;13113 ;6154 ;2204;Cossonay;13311 ;5220 ;5092 ;2545
800;Glarus;24614 ;9908 ;9857 ;4437 ;2205;Echallens;13262 ;5189 ;5083 ;2487
900;Zug;65434 ;32370 ;32108 ;17390 ;2206;Grandson;8259 ;2844 ;2788 ;1297
1001;La Brove;14590 ;5878 ;5786 ;2741 ;2207;Lausanne;110634 ;40532 ;39475 ;20958
1002;La Glâne;12126 ;4764 ;4692 ;1955 ;2208;Lavaux;14956 ;7101 ;6926 ;3560
1003;La Gruyère;25255 ;13673 ;13261 ;6037 ;2209;Morges;38036 ;15592 ;15156 ;7998
1004;La Sarine;52321 ;21531 ;21022 ;12146 ;2210;Moudon;7263 ;2850 ;2783 ;1291
1005;See/Lac;18924 ;8002 ;7915 ;4656 ;2211;Nyon;33301 ;13900 ;13504 ;7174
