Volksabstimmung vom 18 Mai 2003;499;499 ;
Volksinitiative «Gesundheit muss bezahlbar bleiben»;
102;Andelfingen;18923 ;11466 ;60.6 ;11200 ;2525 ;22.5 ;
103;Bülach;72496 ;35838 ;49.4 ;35118 ;8371 ;23.8 ;
104;Dielsdorf;44220 ;20681 ;46.8 ;20320 ;4619 ;22.7 ;
105;Hinwil;52345 ;25643 ;49.0 ;25088 ;6064 ;24.2 ;
106;Horgen;71577 ;38292 ;53.5 ;37484 ;8787 ;23.4 ;
107;Meilen;62728 ;36949 ;58.9 ;36164 ;6757 ;18.7 ;
108;Pfäffikon;34423 ;17828 ;51.8 ;17423 ;4340 ;24.9 ;
109;Uster;69956 ;35774 ;51.1 ;34837 ;8443 ;24.2 ;
110;Winterthur;91516 ;50361 ;55.0 ;48712 ;13500 ;27.7 ;
111;Dietikon;44442 ;22404 ;50.4 ;21958 ;5392 ;24.6 ;
112;Zürich;216702 ;110006 ;50.8 ;105923 ;42328 ;40.0 ;
201;Aarberg;24014 ;11590 ;48.3 ;11346 ;2581 ;22.7 ;
202;Aarwangen;28851 ;13640 ;47.3 ;13410 ;3236 ;24.1 ;
203;Bern;168591 ;90621 ;53.8 ;88079 ;27612 ;31.3 ;
204;Biel;32461 ;14430 ;44.5 ;14020 ;5814 ;41.5 ;
205;Büren;15758 ;7097 ;45.0 ;6976 ;1784 ;25.6 ;
206;Burgdorf;32481 ;15211 ;46.8 ;14629 ;3727 ;25.5 ;
207;Courtelary;15459 ;7099 ;45.9 ;6933 ;2956 ;42.6 ;
208;Erlach;7330 ;3484 ;47.5 ;3409 ;770 ;22.6 ;
209;Fraubrunnen;27088 ;13177 ;48.6 ;12882 ;3201 ;24.8 ;
210;Frutigen;13603 ;6158 ;45.3 ;6000 ;1157 ;19.3 ;
211;Interlaken;26895 ;12130 ;45.1 ;11849 ;2902 ;24.5 ;
212;Konolfingen;41494 ;21289 ;51.3 ;20759 ;4703 ;22.7 ;
213;Laupen;10945 ;5620 ;51.3 ;5507 ;1174 ;21.3 ;
214;Moutier;15403 ;7138 ;46.3 ;6957 ;3106 ;44.6 ;
215;La Neuveville;4204 ;2073 ;49.3 ;2027 ;809 ;39.9 ;
216;Nidau;29014 ;14143 ;48.7 ;13841 ;3833 ;27.7 ;
217;Niedersimmental;16136 ;7488 ;46.4 ;7316 ;1754 ;24.0 ;
218;Oberhasli;5633 ;2306 ;40.9 ;2240 ;490 ;21.9 ;
219;Obersimmental;6172 ;2620 ;42.4 ;2556 ;605 ;23.7 ;
220;Saanen;5609 ;2233 ;39.8 ;2162 ;386 ;17.9 ;
221;Schwarzenburg;7604 ;3265 ;42.9 ;3168 ;857 ;27.1 ;
222;Seftigen;26437 ;13508 ;51.1 ;13172 ;3021 ;22.9 ;
223;Signau;18536 ;7269 ;39.2 ;7079 ;1561 ;22.1 ;
224;Thun;67346 ;32996 ;49.0 ;32220 ;7595 ;23.6 ;
225;Trachselwald;17729 ;6976 ;39.3 ;6823 ;1403 ;20.6 ;
226;Wangen;18980 ;8837 ;46.6 ;8709 ;1911 ;21.9 ;
301;Entlebuch;12991 ;6977 ;53.7 ;6753 ;986 ;14.6 ;
302;Hochdorf;39051 ;20564 ;52.7 ;19959 ;3462 ;17.3 ;
303;Luzern;108174 ;58736 ;54.3 ;57228 ;13792 ;24.1 ;
304;Sursee;42505 ;23042 ;54.2 ;22167 ;3432 ;15.5 ;
305;Willisau;31467 ;16619 ;52.8 ;16039 ;2572 ;16.0 ;
400;Kt Uri;25542 ;12276 ;48.1 ;11884 ;2548 ;21.4 ;
501;Einsiedeln;8904 ;4991 ;56.1 ;4835 ;839 ;17.4 ;
502;Gersau;1339 ;763 ;57.0 ;745 ;125 ;16.8 ;
503;Höfe;16637 ;9196 ;55.3 ;8984 ;1445 ;16.1 ;
504;Küssnacht;7778 ;4407 ;56.7 ;4285 ;660 ;15.4 ;
505;March;22087 ;11195 ;50.7 ;10877 ;1936 ;17.8 ;
506;Schwyz;32721 ;19007 ;58.1 ;18368 ;3140 ;17.1 ;
600;Kt Obwalden;22856 ;12083 ;52.9 ;11682 ;1644 ;14.1 ;
700;Kt Nidwalden;28095 ;15572 ;55.4 ;15003 ;1937 ;12.9 ;
800;Kt Glarus;24871 ;12036 ;48.4 ;11820 ;2274 ;19.2 ;
900;Kt Zug;66627 ;38241 ;57.4 ;37676 ;6378 ;16.9 ;
1001;La Broye;15158 ;7908 ;52.2 ;7754 ;2520 ;32.5 ;
1002;La Glâne;12395 ;5563 ;44.9 ;5432 ;1702 ;31.3 ;
1003;La Gruyère;26115 ;12238 ;46.9 ;11928 ;3770 ;31.6 ;
1004;La Sarine;53282 ;26904 ;50.5 ;25946 ;8471 ;32.6 ;
1005;See / Lac;19516 ;9630 ;49.3 ;9447 ;2177 ;23.0 ;
1006;Sense;28454 ;12482 ;43.9 ;12331 ;2884 ;23.4 ;
1007;La Veveyse;8866 ;4152 ;46.8 ;4044 ;1322 ;32.7 ;
1101;Gäu;11318 ;6030 ;53.3 ;5962 ;1008 ;16.9 ;
1102;Thal;9603 ;5487 ;57.1 ;5420 ;1045 ;19.3 ;
1103;Bucheggberg;5526 ;3208 ;58.1 ;3161 ;626 ;19.8 ;
1104;Dorneck;12784 ;7410 ;58.0 ;7228 ;1656 ;22.9 ;
1105;Gösgen;14719 ;8709 ;59.2 ;8557 ;1935 ;22.6 ;
1106;Wasseramt;30405 ;16443 ;54.1 ;16193 ;4253 ;26.3 ;
1107;Lebern;29092 ;15197 ;52.2 ;14964 ;3333 ;22.3 ;
1108;Olten;32113 ;18229 ;56.8 ;17891 ;4258 ;23.8 ;
1109;Solothurn;10567 ;5970 ;56.5 ;5828 ;1706 ;29.3 ;
1110;Thierstein;9631 ;5108 ;53.0 ;5010 ;1066 ;21.3 ;
1200;Kt Basel-Stadt;116680 ;62391 ;53.5 ;60851 ;22259 ;36.6 ;
1301;Arlesheim;99671 ;52490 ;52.7 ;51148 ;12504 ;24.4 ;
1302;Laufen;12061 ;5264 ;43.6 ;5148 ;1368 ;26.6 ;
1303;Liestal;34026 ;16483 ;48.4 ;16078 ;3935 ;24.5 ;
1304;Sissach;22014 ;10831 ;49.2 ;10555 ;2752 ;26.1 ;
1305;Waldenburg;10423 ;4953 ;47.5 ;4797 ;1135 ;23.7 ;
1401;Oberklettgau;2987 ;2180 ;73.0 ;2076 ;458 ;22.1 ;
1402;Reiat;5076 ;3913 ;77.1 ;3689 ;884 ;24.0 ;
1403;Schaffhausen;31584 ;21672 ;68.6 ;20093 ;6480 ;32.3 ;
1404;Schleitheim;2093 ;1418 ;67.7 ;1353 ;246 ;18.2 ;
1405;Stein;3304 ;2186 ;66.2 ;2109 ;525 ;24.9 ;
1406;Unterklettgau;2961 ;1977 ;66.8 ;1902 ;412 ;21.7 ;
1501;Hinterland;15882 ;8058 ;50.7 ;7948 ;1290 ;16.2 ;
1502;Mittelland;11140 ;6414 ;57.6 ;6325 ;1125 ;17.8 ;
1503;Vorderland;8920 ;4658 ;52.2 ;4594 ;919 ;20.0 ;
1600;Kt Appenzell Innerrhoden;10213 ;4414 ;43.2 ;4371 ;567 ;13.0 ;
1721;St Gallen;72687 ;37622 ;51.8 ;37206 ;8642 ;23.2 ;
1722;Rorschach;24357 ;11826 ;48.6 ;11729 ;2259 ;19.3 ;
1723;Rheintal;38449 ;16695 ;43.4 ;16581 ;3015 ;18.2 ;
1724;Werdenberg;21061 ;9532 ;45.3 ;9431 ;2162 ;22.9 ;
1725;Sarganserland;23186 ;11006 ;47.5 ;10906 ;2057 ;18.9 ;
1726;See-Gaster;38248 ;18210 ;47.6 ;18011 ;3546 ;19.7 ;
1727;Toggenburg;29464 ;14096 ;47.8 ;13890 ;2652 ;19.1 ;
1728;Wil;42564 ;21074 ;49.5 ;20857 ;3689 ;17.7 ;
1821;Albula;6234 ;2456 ;39.4 ;2411 ;481 ;20.0 ;
1822;Bernina;3691 ;1567 ;42.5 ;1510 ;511 ;33.8 ;
1823;Hinterrhein;8580 ;3910 ;45.6 ;3849 ;923 ;24.0 ;
1824;Imboden;11572 ;5301 ;45.8 ;5195 ;1118 ;21.5 ;
1825;Inn;6681 ;2728 ;40.8 ;2651 ;643 ;24.3 ;
1826;Landquart;15435 ;6427 ;41.6 ;6298 ;1360 ;21.6 ;
1827;Maloja / Maloggia;11078 ;4586 ;41.4 ;4501 ;942 ;20.9 ;
1828;Moësa;5449 ;2058 ;37.8 ;1981 ;950 ;48.0 ;
1829;Plessur;26884 ;11824 ;44.0 ;11468 ;2967 ;25.9 ;
1830;Prättigau-Davos;17349 ;6933 ;40.0 ;6746 ;1448 ;21.5 ;
1831;Surselva;16492 ;6974 ;42.3 ;6817 ;1347 ;19.8 ;
1901;Aarau;42814 ;21056 ;49.2 ;20692 ;4589 ;22.2 ;
1902;Baden;74217 ;35712 ;48.1 ;35106 ;6858 ;19.5 ;
1903;Bremgarten;41442 ;18821 ;45.4 ;18571 ;3351 ;18.0 ;
1904;Brugg;28789 ;14946 ;51.9 ;14641 ;2993 ;20.4 ;
1905;Kulm;23497 ;9995 ;42.5 ;9823 ;1921 ;19.6 ;
1906;Laufenburg;17952 ;8271 ;46.1 ;8123 ;1494 ;18.4 ;
1907;Lenzburg;30758 ;14562 ;47.3 ;14341 ;2687 ;18.7 ;
1908;Muri;19390 ;8380 ;43.2 ;8252 ;1339 ;16.2 ;
1909;Rheinfelden;25443 ;10740 ;42.2 ;10539 ;2470 ;23.4 ;
1910;Zofingen;39448 ;16809 ;42.6 ;16519 ;3871 ;23.4 ;
1911;Zurzach;19041 ;10195 ;53.5 ;10039 ;1715 ;17.1 ;
2001;Arbon;22993 ;10221 ;44.5 ;9913 ;2077 ;21.0 ;
2002;Bischofszell;18922 ;8018 ;42.4 ;7767 ;1290 ;16.6 ;
2003;Diessenhofen;4019 ;2077 ;51.7 ;2046 ;379 ;18.5 ;
2004;Frauenfeld;28472 ;14376 ;50.5 ;14051 ;2605 ;18.5 ;
2005;Kreuzlingen;20646 ;9907 ;48.0 ;9536 ;1900 ;19.9 ;
2006;Münchwilen;23074 ;11169 ;48.4 ;10932 ;1706 ;15.6 ;
2007;Steckborn;11437 ;5689 ;49.7 ;5505 ;851 ;15.5 ;
2008;Weinfelden;16126 ;8216 ;50.9 ;7902 ;1264 ;16.0 ;
2101;Bellinzona;27708 ;9974 ;36.0 ;9632 ;4226 ;43.9 ;
2102;Blenio;4549 ;1472 ;32.4 ;1419 ;588 ;41.4 ;
2103;Leventina;6169 ;2589 ;42.0 ;2514 ;1027 ;40.9 ;
2104;Locarno;38325 ;14504 ;37.8 ;13966 ;5677 ;40.6 ;
2105;Lugano;79702 ;30864 ;38.7 ;29881 ;11341 ;38.0 ;
2106;Mendrisio;31306 ;11955 ;38.2 ;11566 ;4974 ;43.0 ;
2107;Riviera;6526 ;1942 ;29.8 ;1874 ;912 ;48.7 ;
2108;Vallemaggia;4053 ;1555 ;38.4 ;1468 ;723 ;49.3 ;
2201;Aigle;19737 ;9160 ;46.4 ;8946 ;3299 ;36.9 ;
2202;Aubonne;7252 ;3796 ;52.3 ;3718 ;1060 ;28.5 ;
2203;Avenches;4223 ;2030 ;48.1 ;1984 ;591 ;29.8 ;
2204;Cossonay;13570 ;7110 ;52.4 ;6935 ;2168 ;31.3 ;
2205;Echallens;13645 ;7183 ;52.6 ;7028 ;2267 ;32.3 ;
2206;Grandson;8489 ;4268 ;50.3 ;4194 ;1754 ;41.8 ;
2207;Lausanne;103063 ;53310 ;51.7 ;51842 ;21284 ;41.1 ;
2208;Lavaux;15155 ;8524 ;56.2 ;8328 ;2290 ;27.5 ;
2209;Morges;38590 ;20654 ;53.5 ;20107 ;6613 ;32.9 ;
2210;Moudon;7366 ;3778 ;51.3 ;3689 ;1312 ;35.6 ;
2211;Nyon;34064 ;18008 ;52.9 ;17556 ;4577 ;26.1 ;
2212;Orbe;12146 ;5782 ;47.6 ;5647 ;2158 ;38.2 ;
2213;Oron;6853 ;3486 ;50.9 ;3389 ;1145 ;33.8 ;
2214;Payerne;9057 ;4832 ;53.4 ;4713 ;1495 ;31.7 ;
2215;Pays-d'Enhaut;2977 ;1207 ;40.5 ;1188 ;386 ;32.5 ;
2216;Rolle;6481 ;3467 ;53.5 ;3397 ;927 ;27.3 ;
