Volksabstimmung vom 11 März 2012;Abst.-Nr.;558;
Bundesbeschluss über die Regelung der Geldspiele zugunsten gemeinnütziger Zwecke;
101;Bezirk Affoltern;33024;14737;44.6;14132;12552;1580;88.8;
102;Bezirk Andelfingen;21225;10185;48.0;9674;8366;1308;86.5;
103;Bezirk Bülach;82649;31387;38.0;30213;26133;4080;86.5;
104;Bezirk Dielsdorf;50050;18933;37.8;18053;15546;2507;86.1;
105;Bezirk Hinwil;59710;24268;40.6;23239;19987;3252;86.0;
106;Bezirk Horgen;74495;32979;44.3;31555;27702;3853;87.8;
107;Bezirk Meilen;65304;31891;48.8;30509;26879;3630;88.1;
108;Bezirk Pfäffikon;38190;16546;43.3;15818;13736;2082;86.8;
109;Bezirk Uster;76951;31296;40.7;29906;26144;3762;87.4;
110;Bezirk Winterthur;104459;45275;43.3;43193;38308;4885;88.7;
111;Bezirk Dietikon;47098;18593;39.5;17818;15336;2482;86.1;
112;Bezirk Zürich;227886;96423;42.3;91108;81353;9755;89.3;
241;Arrondissement administratif Jura bernois;35849;15549;43.4;14552;12742;1810;87.6;
242;Verwaltungskreis Biel/Bienne;62162;22531;36.2;21553;19064;2489;88.5;
243;Verwaltungskreis Seeland;51271;19389;37.8;18815;16154;2661;85.9;
244;Verwaltungskreis Oberaargau;56938;21426;37.6;20692;17407;3285;84.1;
245;Verwaltungskreis Emmental;72494;25815;35.6;24786;21116;3670;85.2;
246;Verwaltungskreis Bern-Mittelland;281936;125309;44.4;120732;107237;13495;88.8;
247;Verwaltungskreis Thun;80054;32347;40.4;31080;26948;4132;86.7;
248;Verwaltungskreis Obersimmental-Saanen;12055;5891;48.9;5443;4525;918;83.1;
249;Verwaltungskreis Frutigen-Niedersimmental;30322;12432;41.0;11834;9879;1955;83.5;
250;Verwaltungskreis Interlaken-Oberhasli;33928;13699;40.4;13059;11181;1878;85.6;
301;Amt Entlebuch;13556;5856;43.2;5627;4668;959;83.0;
302;Amt Hochdorf;42885;20457;47.7;19666;16516;3150;84.0;
303;Amt Luzern;117375;53498;45.6;51237;44866;6371;87.6;
304;Amt Sursee;49185;22714;46.2;21739;18504;3235;85.1;
305;Amt Willisau;34387;14207;41.3;13629;11011;2618;80.8;
400;Kanton Uri;25745;12529;48.7;11786;9222;2564;78.2;
501;Bezirk Einsiedeln;10098;4986;49.4;4874;4005;869;82.2;
502;Bezirk Gersau;1470;820;55.8;780;584;196;74.9;
503;Bezirk Höfe;17781;8581;48.3;8370;6686;1684;79.9;
504;Bezirk Küssnacht (SZ);8059;4552;56.5;4394;3470;924;79.0;
505;Bezirk March;25635;11192;43.7;10974;8635;2339;78.7;
506;Bezirk Schwyz;35636;19185;53.8;18680;14253;4427;76.3;
600;Kanton Obwalden;25299;13667;54.0;12716;10519;2197;82.7;
700;Kanton Nidwalden;30447;14626;48.0;13884;11698;2186;84.3;
800;Kanton Glarus;26133;8335;31.9;8097;6934;1163;85.6;
900;Kanton Zug;72196;35040;48.5;34035;28882;5153;84.9;
1001;District de la Broye;18446;8950;48.5;8483;7293;1190;86.0;
1002;District de la Glâne;14318;6779;47.3;6294;5416;878;86.1;
1003;District de la Gruyère;30216;15034;49.8;14021;12333;1688;88.0;
1004;District de la Sarine;59181;30258;51.1;28514;25568;2946;89.7;
1005;Bezirk See / District du Lac;22282;10161;45.6;9853;8670;1183;88.0;
1006;Bezirk Sense;31209;13038;41.8;12690;10852;1838;85.5;
1007;District de la Veveyse;10679;5003;46.8;4707;4161;546;88.4;
1101;Bezirk Gäu;12462;4617;37.0;4504;3711;793;82.4;
1102;Bezirk Thal;9684;3720;38.4;3637;2900;737;79.7;
1103;Bezirk Bucheggberg;5889;2525;42.9;2467;2095;372;84.9;
1104;Bezirk Dorneck;13689;6191;45.2;5991;5273;718;88.0;
1105;Bezirk Gösgen;15502;6017;38.8;5853;4958;895;84.7;
1106;Bezirk Wasseramt;31650;12609;39.8;12291;10387;1904;84.5;
1107;Bezirk Lebern;29542;10137;34.3;9799;8317;1482;84.9;
1108;Bezirk Olten;33615;13817;41.1;13416;11452;1964;85.4;
1109;Bezirk Solothurn;11545;5102;44.2;4916;4442;474;90.4;
1110;Bezirk Thierstein;10095;3563;35.3;3480;2815;665;80.9;
1200;Kanton Basel-Stadt;107282;47793;44.5;46052;40450;5602;87.8;
1301;Bezirk Arlesheim;102580;44328;43.2;42597;37928;4669;89.0;
1302;Bezirk Laufen;13193;5698;43.2;5495;4509;986;82.1;
1303;Bezirk Liestal;35695;15096;42.3;14498;12604;1894;86.9;
1304;Bezirk Sissach;24266;11174;46.0;10652;8908;1744;83.6;
1305;Bezirk Waldenburg;10917;4474;41.0;4272;3423;849;80.1;
1401;Bezirk Oberklettgau;3084;1983;64.3;1738;1470;268;84.6;
1402;Bezirk Reiat;5527;3803;68.8;3273;2647;626;80.9;
1403;Bezirk Schaffhausen;32164;20197;62.8;17348;14171;3177;81.7;
1404;Bezirk Schleitheim;2235;1312;58.7;1164;959;205;82.4;
1405;Bezirk Stein;3543;2164;61.1;1943;1576;367;81.1;
1406;Bezirk Unterklettgau;3373;2071;61.4;1901;1501;400;79.0;
1501;Bezirk Hinterland;16378;6768;41.3;6591;5580;1011;84.7;
1502;Bezirk Mittelland;11994;5511;45.9;5386;4692;694;87.1;
1503;Bezirk Vorderland;9348;4016;43.0;3921;3329;592;84.9;
1600;Kanton Appenzell Innerrhoden;11123;4036;36.3;3851;3160;691;82.1;
1721;Wahlkreis St. Gallen;75328;35956;47.7;34545;29897;4648;86.5;
1722;Wahlkreis Rorschach;25175;11838;47.0;11566;9934;1632;85.9;
1723;Wahlkreis Rheintal;40624;17191;42.3;16816;14091;2725;83.8;
1724;Wahlkreis Werdenberg;21337;9426;44.2;9204;7756;1448;84.3;
1725;Wahlkreis Sarganserland;25027;10779;43.1;10520;8762;1758;83.3;
1726;Wahlkreis See-Gaster;42233;17968;42.5;17483;14659;2824;83.8;
1727;Wahlkreis Toggenburg;30258;13671;45.2;13238;10945;2293;82.7;
1728;Wahlkreis Wil;45376;20255;44.6;19739;16747;2992;84.8;
1821;Bezirk Albula;5963;2591;43.5;2437;2033;404;83.4;
1822;Distretto di Bernina;3728;1592;42.7;1524;1263;261;82.9;
1823;Bezirk Hinterrhein;9150;3412;37.3;3252;2813;439;86.5;
1824;Bezirk Imboden;12873;5363;41.7;5114;4378;736;85.6;
1825;Bezirk Inn;6805;3048;44.8;2896;2450;446;84.6;
