Volksabstimmung vom 17 Juni 2012;Abst.-Nr.;561;
Volksinitiative �F�r die St�rkung der Volksrechte in der Aussenpolitik (Staatsvertr�ge vors Volk!);
101;Bezirk Affoltern;33031;13826;41.9;13524;3606;9918;26.7;
102;Bezirk Andelfingen;21289;9247;43.4;8997;2854;6143;31.7;
103;Bezirk B�lach;82668;30395;36.8;29646;9152;20494;30.9;
104;Bezirk Dielsdorf;50096;18191;36.3;17717;6153;11564;34.7;
105;Bezirk Hinwil;59954;22667;37.8;22124;7063;15061;31.9;
106;Bezirk Horgen;74474;31645;42.5;30862;7794;23068;25.3;
107;Bezirk Meilen;65185;31303;48.0;30564;8076;22488;26.4;
108;Bezirk Pf�ffikon;38276;15636;40.9;15264;4714;10550;30.9;
109;Bezirk Uster;76981;30190;39.2;29461;8152;21309;27.7;
110;Bezirk Winterthur;104618;46728;44.7;45334;11208;34126;24.7;
111;Bezirk Dietikon;47267;17041;36.1;16661;4644;12017;27.9;
112;Bezirk Z�rich;228411;88967;39.0;86229;17038;69191;19.8;
241;Arrondissement administratif Jura bernois;35825;11101;31.0;10819;2605;8214;24.1;
242;Verwaltungskreis Biel/Bienne;62263;19997;32.1;19738;4095;15643;20.7;
243;Verwaltungskreis Seeland;51360;16340;31.8;16152;3762;12390;23.3;
244;Verwaltungskreis Oberaargau;57016;17960;31.5;17712;4433;13279;25.0;
245;Verwaltungskreis Emmental;72582;21838;30.1;21492;5524;15968;25.7;
246;Verwaltungskreis Bern-Mittelland;282555;112466;39.8;110999;20599;90400;18.6;
247;Verwaltungskreis Thun;80181;26931;33.6;26632;7464;19168;28.0;
248;Verwaltungskreis Obersimmental-Saanen;11993;3687;30.7;3628;1058;2570;29.2;
249;Verwaltungskreis Frutigen-Niedersimmental;30241;10477;34.6;10279;3341;6938;32.5;
250;Verwaltungskreis Interlaken-Oberhasli;33979;10557;31.1;10400;3139;7261;30.2;
301;Amt Entlebuch;13605;5480;40.3;5349;1758;3591;32.9;
302;Amt Hochdorf;43000;18267;42.5;17849;4302;13547;24.1;
303;Amt Luzern;117778;53403;45.3;52278;11254;41024;21.5;
304;Amt Sursee;49345;21276;43.1;20768;4591;16177;22.1;
305;Amt Willisau;34500;12830;37.2;12540;3035;9505;24.2;
400;Kanton Uri;25739;7067;27.5;6987;1622;5365;23.2;
501;Bezirk Einsiedeln;10158;4141;40.8;4111;1317;2794;32.0;
502;Bezirk Gersau;1477;606;41.0;601;185;416;30.8;
503;Bezirk H�fe;17642;7380;41.8;7310;2408;4902;32.9;
504;Bezirk K�ssnacht (SZ);8055;4965;61.6;4862;1397;3465;28.7;
505;Bezirk March;25654;8761;34.2;8725;3153;5572;36.1;
506;Bezirk Schwyz;35701;15927;44.6;15789;5636;10153;35.7;
600;Kanton Obwalden;25328;10705;42.3;10391;2958;7433;28.5;
700;Kanton Nidwalden;30536;12537;41.1;12206;3482;8724;28.5;
800;Kanton Glarus;26125;6556;25.1;6417;1767;4650;27.5;
900;Kanton Zug;72314;31301;43.3;31055;8413;22642;27.1;
1001;District de la Broye;18554;6104;32.9;5979;1237;4742;20.7;
1002;District de la Gl�ne;14370;4303;29.9;4205;866;3339;20.6;
1003;District de la Gruy�re;30299;9777;32.3;9499;1662;7837;17.5;
1004;District de la Sarine;59394;22277;37.5;21855;3428;18427;15.7;
1005;Bezirk See / District du Lac;22359;8075;36.1;7998;1732;6266;21.7;
1006;Bezirk Sense;31293;9864;31.5;9790;2036;7754;20.8;
1007;District de la Veveyse;10687;3502;32.8;3394;695;2699;20.5;
1101;Bezirk G�u;12543;4161;33.2;4123;1117;3006;27.1;
1102;Bezirk Thal;9680;3498;36.1;3462;897;2565;25.9;
1103;Bezirk Bucheggberg;5873;2304;39.2;2278;503;1775;22.1;
1104;Bezirk Dorneck;13689;5702;41.7;5628;1301;4327;23.1;
1105;Bezirk G�sgen;15510;6219;40.1;6158;1599;4559;26.0;
1106;Bezirk Wasseramt;31822;12224;38.4;12079;2776;9303;23.0;
1107;Bezirk Lebern;29549;11345;38.4;11215;2569;8646;22.9;
1108;Bezirk Olten;33604;13772;41.0;13598;3181;10417;23.4;
1109;Bezirk Solothurn;11592;4749;41.0;4699;674;4025;14.3;
1110;Bezirk Thierstein;10122;3460;34.2;3423;1009;2414;29.5;
1200;Kanton Basel-Stadt;107421;48471;45.1;47660;10160;37500;21.3;
1301;Bezirk Arlesheim;102564;42437;41.4;41502;9034;32468;21.8;
1302;Bezirk Laufen;13213;5020;38.0;4933;1381;3552;28.0;
1303;Bezirk Liestal;35695;13832;38.8;13514;2983;10531;22.1;
1304;Bezirk Sissach;24328;9006;37.0;8846;1975;6871;22.3;
1305;Bezirk Waldenburg;10935;3865;35.3;3792;933;2859;24.6;
1401;Bezirk Oberklettgau;3099;1787;57.7;1652;552;1100;33.4;
1402;Bezirk Reiat;5557;3558;64.0;3237;1206;2031;37.3;
1403;Bezirk Schaffhausen;32590;19597;60.1;17883;5745;12138;32.1;
1404;Bezirk Schleitheim;2232;1115;50.0;1049;371;678;35.4;
1405;Bezirk Stein;3565;2272;63.7;2113;673;1440;31.9;
1406;Bezirk Unterklettgau;3370;1751;52.0;1639;646;993;39.4;
1501;Bezirk Hinterland;16378;5793;35.4;5754;1602;4152;27.8;
1502;Bezirk Mittelland;12069;4857;40.2;4801;1183;3618;24.6;
1503;Bezirk Vorderland;9378;3667;39.1;3637;1141;2496;31.4;
1600;Kanton Appenzell Innerrhoden;11133;2956;26.6;2860;805;2055;28.1;
1721;Wahlkreis St. Gallen;75323;31309;41.6;30727;7062;23665;23.0;
1722;Wahlkreis Rorschach;25199;8999;35.7;8931;2557;6374;28.6;
1723;Wahlkreis Rheintal;40662;12564;30.9;12503;4231;8272;33.8;
1724;Wahlkreis Werdenberg;21377;7220;33.8;7175;2144;5031;29.9;
1725;Wahlkreis Sarganserland;25144;7780;30.9;7738;2551;5187;33.0;
1726;Wahlkreis See-Gaster;42437;14776;34.8;14635;4343;10292;29.7;
1727;Wahlkreis Toggenburg;30297;9594;31.7;9526;2810;6716;29.5;
1728;Wahlkreis Wil;45473;15653;34.4;15542;4229;11313;27.2;
1821;Bezirk Albula;5950;1719;28.9;1690;370;1320;21.9;
1822;Distretto di Bernina;3721;1128;30.3;1070;330;740;30.8;
1823;Bezirk Hinterrhein;9214;2861;31.1;2826;600;2226;21.2;
1824;Bezirk Imboden;12821;4208;32.8;4121;925;3196;22.4;
1825;Bezirk Inn;6809;1980;29.1;1958;450;1508;23.0;
1826;Bezirk Landquart;17418;4771;27.4;4685;1170;3515;25.0;
1827;Bezirk Maloja / Distretto di Maloggia;11286;3477;30.8;3415;767;2648;22.5;
1828;Distretto di Moesa;5712;2017;35.3;1904;752;1152;39.5;
1829;Bezirk Plessur;28487;11004;38.6;10708;2450;8258;22.9;
1830;Bezirk Pr�ttigau-Davos;17826;6699;37.6;6507;1803;4704;27.7;
1831;Bezirk Surselva;16396;4518;27.6;4449;926;3523;20.8;
1901;Bezirk Aarau;46754;16821;36.0;16631;3925;12706;23.6;
1902;Bezirk Baden;80246;28630;35.7;28280;7087;21193;25.1;
1903;Bezirk Bremgarten;45223;14873;32.9;14717;4107;10610;27.9;
1904;Bezirk Brugg;30327;10586;34.9;10472;2876;7596;27.5;
1905;Bezirk Kulm;24417;7421;30.4;7356;2482;4874;33.7;
1906;Bezirk Laufenburg;20073;6284;31.3;6197;1780;4417;28.7;
1907;Bezirk Lenzburg;35311;11420;32.3;11301;3103;8198;27.5;
1908;Bezirk Muri;22032;6704;30.4;6624;1849;4775;27.9;
1909;Bezirk Rheinfelden;28029;8381;29.9;8254;2124;6130;25.7;
1910;Bezirk Zofingen;42677;13178;30.9;12976;3716;9260;28.6;
