Volksabstimmung vom 18 Mai 2003;498;498 ;
Volksinitiative «für einen autofreien Sonntag pro Jahreszeit – ein Versuch für vier Jahre»;
102;Andelfingen;18923 ;11503 ;60.8 ;11389 ;4453 ;39.1 ;
103;Bülach;72496 ;35878 ;49.5 ;35461 ;12659 ;35.7 ;
104;Dielsdorf;44220 ;20759 ;46.9 ;20575 ;6668 ;32.4 ;
105;Hinwil;52345 ;25768 ;49.2 ;25454 ;10770 ;42.3 ;
106;Horgen;71577 ;38612 ;53.9 ;38180 ;14584 ;38.2 ;
107;Meilen;62728 ;37074 ;59.1 ;36578 ;13606 ;37.2 ;
108;Pfäffikon;34423 ;17891 ;52.0 ;17686 ;7443 ;42.1 ;
109;Uster;69956 ;35908 ;51.3 ;35409 ;14277 ;40.3 ;
110;Winterthur;91516 ;50525 ;55.2 ;49612 ;21669 ;43.7 ;
111;Dietikon;44442 ;22475 ;50.6 ;22188 ;7337 ;33.1 ;
112;Zürich;216702 ;110540 ;51.0 ;108054 ;55679 ;51.5 ;
201;Aarberg;24014 ;11590 ;48.3 ;11503 ;4631 ;40.3 ;
202;Aarwangen;28851 ;13640 ;47.3 ;13551 ;5085 ;37.5 ;
203;Bern;168591 ;90692 ;53.8 ;89894 ;42451 ;47.2 ;
204;Biel;32461 ;14430 ;44.5 ;14286 ;6718 ;47.0 ;
205;Büren;15758 ;7097 ;45.0 ;7059 ;2646 ;37.5 ;
206;Burgdorf;32481 ;15212 ;46.8 ;15136 ;6525 ;43.1 ;
207;Courtelary;15459 ;7099 ;45.9 ;7013 ;2458 ;35.0 ;
208;Erlach;7330 ;3484 ;47.5 ;3462 ;1403 ;40.5 ;
209;Fraubrunnen;27088 ;13177 ;48.6 ;13116 ;5403 ;41.2 ;
210;Frutigen;13603 ;6158 ;45.3 ;6106 ;2294 ;37.6 ;
211;Interlaken;26895 ;12128 ;45.1 ;12019 ;4216 ;35.1 ;
212;Konolfingen;41494 ;21289 ;51.3 ;21122 ;9192 ;43.5 ;
213;Laupen;10945 ;5620 ;51.3 ;5578 ;2021 ;36.2 ;
214;Moutier;15403 ;7138 ;46.3 ;7045 ;2391 ;33.9 ;
215;La Neuveville;4204 ;2073 ;49.3 ;2050 ;803 ;39.2 ;
216;Nidau;29014 ;14143 ;48.7 ;14045 ;5438 ;38.7 ;
