Volksabstimmung vom 22 September 2002;490;490  
Elektrizitätsmarktgesetz;
1911;Zurzach;18915 ;8130 ;43.0 ;7969 ;4237 ;53.2  
2001;Arbon;22946 ;9969 ;43.4 ;9460 ;3987 ;42.1  
2002;Bischofszell;18848 ;7835 ;41.6 ;7432 ;3291 ;44.3  
2003;Diessenhofen;3948 ;1746 ;44.2 ;1695 ;732 ;43.2  
2004;Frauenfeld;28290 ;13216 ;46.7 ;12650 ;6015 ;47.5  
2005;Kreuzlingen;20578 ;9030 ;43.9 ;8619 ;4388 ;50.9  
2006;Münchwilen;22806 ;9874 ;43.3 ;9474 ;4330 ;45.7  
2007;Steckborn;11293 ;5391 ;47.7 ;5159 ;2456 ;47.6  
2008;Weinfelden;16070 ;7647 ;47.6 ;7265 ;3650 ;50.2  
2101;Bellinzona;27597 ;9601 ;34.8 ;9107 ;2848 ;31.3  
2102;Blenio;4518 ;1850 ;40.9 ;1700 ;685 ;40.3  
2103;Leventina;6245 ;2543 ;40.7 ;2448 ;694 ;28.3  
2104;Locarno;38334 ;13641 ;35.6 ;12813 ;5424 ;42.3  
2105;Lugano;79393 ;28660 ;36.1 ;27086 ;11175 ;41.3  
2106;Mendrisio;31346 ;11618 ;37.1 ;10958 ;4240 ;38.7  
2107;Riviera;6544 ;1927 ;29.4 ;1835 ;476 ;25.9  
2108;Vallemaggia;4024 ;1953 ;48.5 ;1801 ;756 ;42.0  
2201;Aigle;19619 ;8297 ;42.3 ;8137 ;2364 ;29.1  
2202;Aubonne;7173 ;3341 ;46.6 ;3281 ;1081 ;32.9  
2203;Avenches;4199 ;1630 ;38.8 ;1600 ;624 ;39.0  
2204;Cossonay;13419 ;6305 ;47.0 ;6189 ;1709 ;27.6  
2205;Echallens;13547 ;6366 ;47.0 ;6257 ;1687 ;27.0  
2206;Grandson;8418 ;3712 ;44.1 ;3640 ;1136 ;31.2  
2207;Lausanne;103132 ;46495 ;45.1 ;45544 ;11630 ;25.5  
2208;Lavaux;15077 ;7666 ;50.8 ;7485 ;2359 ;31.5  
2209;Morges;38294 ;17944 ;46.9 ;17508 ;5578 ;31.9  
2210;Moudon;7326 ;3260 ;44.5 ;3179 ;885 ;27.8  
