Volksabstimmung vom 7 März 2010;Abst-Nr;548;
Verfassungsartikel über die Forschung am Menschen;
101;Affoltern;32090;15800;49.2;15208;11936;3272;78.5;
102;Andelfingen;20924;11206;53.6;10720;7608;3112;71.0;
103;Bülach;80943;35160;43.4;33874;25597;8277;75.6;
104;Dielsdorf;49021;20826;42.5;20083;15006;5077;74.7;
105;Hinwil;57896;25430;43.9;24655;18068;6587;73.3;
106;Horgen;73565;35094;47.7;33674;26921;6753;79.9;
107;Meilen;65427;33051;50.5;31971;25771;6200;80.6;
108;Pfäffikon;37481;18102;48.3;17445;12889;4556;73.9;
109;Uster;75814;35196;46.4;33756;26517;7239;78.6;
110;Winterthur;100997;50639;50.1;48521;37106;11415;76.5;
111;Dietikon;46148;18947;41.1;18273;14248;4025;78.0;
112;Zürich;227262;99930;44.0;95025;77069;17956;81.1;
241;Jura bernois;35704;16691;46.7;15707;12041;3666;76.7;
242;Biel/Bienne;61423;25782;42.0;24743;19068;5675;77.1;
243;Seeland;50303;21039;41.8;20404;15504;4900;76.0;
244;Oberaargau;56288;22334;39.7;21741;15294;6447;70.3;
245;Emmental;71383;27079;37.9;26184;18859;7325;72.0;
246;Bern-Mittelland;277631;127677;46.0;123228;97624;25604;79.2;
247;Thun;79050;33480;42.4;32459;23122;9337;71.2;
248;Obersimmental-Saanen;12029;4359;36.2;4160;2812;1348;67.6;
249;Frutigen-Niedersimmental;30040;11879;39.5;11447;7526;3921;65.7;
250;Interlaken-Oberhasli;33764;12834;38.0;12420;8685;3735;69.9;
301;Entlebuch;13395;6167;46.0;5967;3657;2310;61.3;
302;Hochdorf;41924;18730;44.7;18297;13840;4457;75.6;
303;Luzern;114861;50478;43.9;48881;37831;11050;77.4;
304;Sursee;47660;21119;44.3;20473;15389;5084;75.2;
305;Willisau;33536;14084;42.0;13668;9722;3946;71.1;
400;Kt Uri;25651;11702;45.6;11227;7456;3771;66.4;
501;Einsiedeln;9845;4530;46.0;4449;3004;1445;67.5;
502;Gersau;1408;715;50.8;698;423;275;60.6;
503;Höfe;17660;8419;47.7;8262;6188;2074;74.9;
504;Küssnacht (SZ);8037;3933;48.9;3864;2833;1031;73.3;
505;March;24911;10411;41.8;10252;6890;3362;67.2;
506;Schwyz;34885;16201;46.4;15883;9750;6133;61.4;
600;Kt Obwalden;24783;14009;56.5;13124;9192;3932;70.0;
700;Kt Nidwalden;30039;16891;56.2;16010;11981;4029;74.8;
800;Kt Glarus;25792;10672;41.4;10286;7448;2838;72.4;
900;Kt Zug;71005;34213;48.2;33399;25268;8131;75.7;
1001;La Broye;17488;8565;49.0;8175;6476;1699;79.2;
1002;La Glâne;13779;6466;46.9;6078;4768;1310;78.4;
1003;La Gruyère;29284;14258;48.7;13325;10515;2810;78.9;
1004;La Sarine;57727;28639;49.6;27360;22929;4431;83.8;
1005;See / Lac;21696;10119;46.6;9820;7813;2007;79.6;
1006;Sense;30525;14268;46.7;13936;10336;3600;74.2;
1007;La Veveyse;10216;4923;48.2;4660;3675;985;78.9;
1101;Gäu;12037;5008;41.6;4902;3399;1503;69.3;
1102;Thal;9626;4350;45.2;4278;2804;1474;65.5;
1103;Bucheggberg;5894;2790;47.3;2738;2051;687;74.9;
1104;Dorneck;13359;6380;47.8;6207;4655;1552;75.0;
1105;Gösgen;15148;6686;44.1;6536;4846;1690;74.1;
1106;Wasseramt;31358;14084;44.9;13730;10079;3651;73.4;
1107;Lebern;29308;12539;42.8;12231;9134;3097;74.7;
1108;Olten;32973;14136;42.9;13822;10282;3540;74.4;
1109;Solothurn;10863;4614;42.5;4486;3626;860;80.8;
1110;Thierstein;10002;4311;43.1;4231;2864;1367;67.7;
1200;Kt Basel-Stadt;107589;54233;50.4;51832;39663;12169;76.5;
1301;Arlesheim;102370;46764;45.7;45146;37191;7955;82.4;
1302;Laufen;12999;5399;41.5;5235;4017;1218;76.7;
1303;Liestal;35667;14943;41.9;14352;11241;3111;78.3;
1304;Sissach;23912;9874;41.3;9540;7164;2376;75.1;
1305;Waldenburg;10789;4274;39.6;4154;2938;1216;70.7;
1401;Oberklettgau;2958;1882;63.6;1710;1169;541;68.4;
1402;Reiat;5334;3748;70.3;3301;2158;1143;65.4;
1403;Schaffhausen;31702;19101;60.3;16603;11456;5147;69.0;
1404;Schleitheim;2178;1304;59.9;1166;724;442;62.1;
1405;Stein;3519;2048;58.2;1930;1331;599;69.0;
1406;Unterklettgau;3326;2056;61.8;1915;1207;708;63.0;
1501;Hinterland;16430;7062;43.0;6935;4750;2185;68.5;
1502;Mittelland;11778;6021;51.1;5901;4287;1614;72.6;
1503;Vorderland;9234;4224;45.7;4145;2819;1326;68.0;
1600;Kt Appenzell Innerrhoden;11031;4024;36.5;3884;2806;1078;72.2;
1721;St Gallen;74508;33134;44.5;32182;24613;7569;76.5;
1722;Rorschach;24856;10709;43.1;10503;7949;2554;75.7;
1723;Rheintal;39689;15226;38.4;15005;10801;4204;72.0;
1724;Werdenberg;21113;8423;39.9;8251;6055;2196;73.4;
1725;Sarganserland;24305;9343;38.4;9210;6373;2837;69.2;
1726;See-Gaster;41063;16478;40.1;16175;11853;4322;73.3;
1727;Toggenburg;29928;12456;41.6;12202;8333;3869;68.3;
1728;Wil;44522;19196;43.1;18797;13980;4817;74.4;
1821;Albula;6010;2164;36.0;2093;1436;657;68.6;
1822;Bernina;3733;1557;41.7;1498;1071;427;71.5;
1823;Hinterrhein;9022;3656;40.5;3528;2481;1047;70.3;
1824;Imboden;12561;5294;42.1;5081;3704;1377;72.9;
1825;Inn;6794;2341;34.5;2277;1562;715;68.6;
1826;Landquart;16894;6229;36.9;6006;4356;1650;72.5;
1827;Maloja / Maloggia;11260;4710;41.8;4510;3497;1013;77.5;
1828;Moësa;5628;2969;52.8;2759;1695;1064;61.4;
1829;Plessur;28114;10673;38.0;10197;7439;2758;73.0;
1830;Prättigau-Davos;17873;6229;34.9;5994;4190;1804;69.9;
1831;Surselva;16570;6002;36.2;5826;3718;2108;63.8;
1901;Aarau;45434;19619;43.2;19126;14300;4826;74.8;
1902;Baden;78564;33546;42.7;32749;25435;7314;77.7;
1903;Bremgarten;43952;18067;41.1;17670;13045;4625;73.8;
1904;Brugg;29965;13391;44.7;13051;9620;3431;73.7;
1905;Kulm;24047;9539;39.7;9308;5949;3359;63.9;
1906;Laufenburg;19501;7841;40.2;7668;5442;2226;71.0;
1907;Lenzburg;34073;13714;40.2;13341;9734;3607;73.0;
