Volksabstimmung vom 11 M�rz 2012;Abst.-Nr.;559;
Bundesgesetz �ber die Buchpreisbindung;
101;Bezirk Affoltern;33024;14795;44.8;14169;5099;9070;36.0;
102;Bezirk Andelfingen;21225;10153;47.8;9674;3283;6391;33.9;
103;Bezirk B�lach;82649;31558;38.2;30193;9970;20223;33.0;
104;Bezirk Dielsdorf;50050;18981;37.9;18175;5745;12430;31.6;
105;Bezirk Hinwil;59710;24370;40.8;23215;7836;15379;33.8;
106;Bezirk Horgen;74495;33094;44.4;31620;11017;20603;34.8;
107;Bezirk Meilen;65304;31965;48.9;30691;10854;19837;35.4;
108;Bezirk Pf�ffikon;38190;16587;43.4;15887;5166;10721;32.5;
109;Bezirk Uster;76951;31334;40.7;29972;9437;20535;31.5;
110;Bezirk Winterthur;104459;45242;43.3;43196;16817;26379;38.9;
111;Bezirk Dietikon;47098;18609;39.5;17799;6068;11731;34.1;
112;Bezirk Z�rich;227886;96887;42.5;91557;42324;49233;46.2;
241;Arrondissement administratif Jura bernois;35849;15550;43.4;14776;9473;5303;64.1;
242;Verwaltungskreis Biel/Bienne;62162;22532;36.2;21635;9272;12363;42.9;
243;Verwaltungskreis Seeland;51271;19389;37.8;18684;6518;12166;34.9;
244;Verwaltungskreis Oberaargau;56938;21427;37.6;20690;7854;12836;38.0;
245;Verwaltungskreis Emmental;72494;25815;35.6;24635;9486;15149;38.5;
246;Verwaltungskreis Bern-Mittelland;281936;125307;44.4;120275;50488;69787;42.0;
247;Verwaltungskreis Thun;80054;32344;40.4;30986;10738;20248;34.7;
248;Verwaltungskreis Obersimmental-Saanen;12055;5891;48.9;5359;2336;3023;43.6;
249;Verwaltungskreis Frutigen-Niedersimmental;30322;12432;41.0;11818;4773;7045;40.4;
250;Verwaltungskreis Interlaken-Oberhasli;33928;13698;40.4;13020;4987;8033;38.3;
301;Amt Entlebuch;13556;5860;43.2;5576;1847;3729;33.1;
302;Amt Hochdorf;42885;20345;47.4;19475;6466;13009;33.2;
303;Amt Luzern;117375;53589;45.7;51310;20322;30988;39.6;
304;Amt Sursee;49185;22545;45.8;21447;7774;13673;36.2;
305;Amt Willisau;34387;14275;41.5;13709;4726;8983;34.5;
400;Kanton Uri;25745;12628;49.1;11920;3215;8705;27.0;
501;Bezirk Einsiedeln;10098;4996;49.5;4867;1498;3369;30.8;
502;Bezirk Gersau;1470;774;52.7;737;210;527;28.5;
503;Bezirk H�fe;17781;8563;48.2;8371;2049;6322;24.5;
504;Bezirk K�ssnacht (SZ);8059;4564;56.6;4380;1384;2996;31.6;
505;Bezirk March;25635;11194;43.7;10941;3120;7821;28.5;
