Volksabstimmung vom 26 November 2006;526;526
Bundesgesetz über die Zusammenarbeit mit den Staaten Osteuropas;
1903;Bremgarten;43052;17609;40.9;17467;8577;49.1
1904;Brugg;29634;13012;43.9;12891;6643;51.5
1905;Kulm;23890;9327;39.0;9259;3393;36.6
1906;Laufenburg;19007;7665;40.3;7599;3661;48.2
1907;Lenzburg;32505;13319;41.0;13204;6373;48.3
1908;Muri;20295;7676;37.8;7611;3454;45.4
1909;Rheinfelden;26670;9679;36.3;9596;5008;52.2
1910;Zofingen;41054;15413;37.5;15280;6840;44.8
1911;Zurzach;19287;8023;41.6;7967;3785;47.5
2001;Arbon;24075;10576;43.9;10189;4609;45.2
2002;Bischofszell;19681;7308;37.1;7093;3005;42.4
2003;Diessenhofen;4144;1968;47.5;1939;737;38.0
2004;Frauenfeld;29573;12764;43.2;12469;5900;47.3
2005;Kreuzlingen;21093;9575;45.4;9229;4366;47.3
2006;Münchwilen;24274;9879;40.7;9618;3731;38.8
2007;Steckborn;12048;5104;42.4;4997;1986;39.7
2008;Weinfelden;16836;7251;43.1;7118;2821;39.6
2101;Bellinzona;28279;11639;41.2;11357;4175;36.8
2102;Blenio;4570;1773;38.8;1741;592;34.0
2103;Leventina;6165;2959;48.0;2897;957;33.0
2104;Locarno;39505;16162;40.9;15785;6440;40.8
2105;Lugano;82422;37602;45.6;36879;13780;37.4
2106;Mendrisio;31918;15617;48.9;15305;5375;35.1
2107;Riviera;6672;2745;41.1;2688;844;31.4
2108;Vallemaggia;4150;1638;39.5;1593;556;34.9
2221;Aigle;20229;10300;50.9;10058;5405;53.7
2222;Broye-Vully;20595;9839;47.8;9598;4938;51.4
2223;Gros-de-Vaud;22736;11802;51.9;11499;6573;57.2
2224;Jura-Nord vaudois;46888;23175;49.4;22540;12416;55.1
2225;Lausanne;74160;35472;47.8;34322;22729;66.2
2226;Lavaux-Oron;33549;17947;53.5;17550;11585;66.0
2227;Morges;41542;21567;51.9;20989;13189;62.8
2228;Nyon;43565;21746;49.9;21277;13633;64.1
2229;Ouest lausannois;29450;14275;48.5;13883;8099;58.3
2230;Riviera-Pays-d'Enhaut;40847;19955;48.9;19478;12287;63.1
2301;Brig;17896;6830;38.2;6623;3129;47.2
2302;Conthey;15022;7012;46.7;6686;3429;51.3
2303;Entremont;8895;3953;44.4;3840;2103;54.8
2304;Goms;3598;1457;40.5;1436;735;51.2
2305;Hérens;7810;4094;52.4;3992;2167;54.3
2306;Leuk;8669;3879;44.7;3810;1510;39.6
