Volksabstimmung vom 2 Dezember 2001;483;483
Volksinitiative «Solidarität schafft Sicherheit;Für einen freiwilligen zivilen Friedensdienst (ZFD)»;
217;Niedersimmental;15990 ;6298 ;6210 ;904 ;1907;Lenzburg;30298 ;10096 ;9981 ;1558
218;Oberhasli;5649 ;2085 ;2058 ;253 ;1908;Muri;19016 ;5782 ;5730 ;838
219;Obersimmental;6133 ;2338 ;2323 ;177 ;1909;Rheinfelden;24911 ;7744 ;7663 ;1468
220;Saanen;5525 ;1811 ;1780 ;184 ;1910;Zofingen;38993 ;12128 ;11952 ;2129
221;Schwarzenburg;7465 ;2630 ;2592 ;481 ;1911;Zurzach;18812 ;6003 ;5961 ;867
222;Seftigen;26136 ;10466 ;10313 ;1813 ;2001;Arbon;22833 ;7601 ;7349 ;1317
223;Signau;18392 ;5485 ;5415 ;868 ;2002;Bischofszell;18731 ;5926 ;5746 ;826
224;Thun;66137 ;27329 ;26884 ;4318 ;2003;Diessenhofen;3961 ;1403 ;1386 ;228
225;Trachselwald;17699 ;5567 ;5501 ;724 ;2004;Frauenfeld;27863 ;10380 ;10163 ;1937
226;Wangen;18832 ;6869 ;6799 ;885 ;2005;Kreuzlingen;20534 ;7580 ;7288 ;1344
301;Entlebuch;12962 ;5353 ;5275 ;494 ;2006;Münchwilen;22568 ;8531 ;8338 ;1193
302;Hochdorf;38602 ;16894 ;16620 ;2573 ;2007;Steckborn;11212 ;4593 ;4458 ;697
303;Luzern;107069 ;44634 ;43848 ;10128 ;2008;Weinfelden;15947 ;6271 ;6099 ;878
304;Sursee;41825 ;16643 ;16362 ;2292 ;2101;Bellinzona;27347 ;8334 ;8118 ;2261
305;Willisau;31160 ;12169 ;11958 ;1462 ;2102;Blenio;4495 ;1428 ;1389 ;291
306;LU-Auslandschweizer;2488 ;1289 ;1259 ;278 ;2103;Leventina;6224 ;2417 ;2347 ;454
400;Uri;25431 ;9980 ;9662 ;1488 ;2104;Locarno;38018 ;11257 ;10928 ;2967
501;Einsiedeln;8717 ;3866 ;3767 ;487 ;2105;Lugano;78639 ;25446 ;24842 ;6743
502;Gersau;1310 ;549 ;534 ;58 ;2106;Mendrisio;31058 ;9997 ;9705 ;2788
503;Höfe;16159 ;7753 ;7484 ;1277 ;2107;Riviera;6553 ;1802 ;1746 ;447
504;Küssnacht;7531 ;3511 ;3336 ;571 ;2108;Vallemaggia;3987 ;1263 ;1227 ;353
505;March;21490 ;8363 ;8119 ;1214 ;2201;Aigle;19539 ;5052 ;4908 ;1278
506;Schwyz;32180 ;16065 ;15416 ;1953 ;2202;Aubonne;7109 ;2320 ;2264 ;543
600;Obwalden;22541 ;9806 ;9564 ;1481 ;2203;Avenches;4124 ;1103 ;1087 ;252
700;Nidwalden;27492 ;11282 ;10957 ;1446 ;2204;Cossonay;13324 ;3845 ;3737 ;1104
800;Glarus;24607 ;8768 ;8668 ;1280 ;2205;Echallens;13367 ;3863 ;3755 ;954
900;Zug;65684 ;29206 ;28867 ;5155 ;2206;Grandson;8309 ;2387 ;2338 ;756
1001;La Brove;14710 ;7132 ;6924 ;1792 ;2207;Lausanne;110816 ;33106 ;32072 ;11510
1002;La Glâne;12144 ;4025 ;3938 ;917 ;2208;Lavaux;14982 ;5396 ;5180 ;1430
1003;La Gruyère;25470 ;12749 ;12298 ;2670 ;2209;Morges;38112 ;11492 ;11206 ;3360
1004;La Sarine;52462 ;17904 ;17408 ;5583 ;2210;Moudon;7271 ;2167 ;2102 ;569
1005;See/Lac;19155 ;7113 ;7016 ;1380 ;2211;Nyon;33436 ;9876 ;9638 ;2883
1006;Sense;28028 ;8777 ;8671 ;1646 ;2212;Orbe;12026 ;3622 ;3471 ;1009
1007;La Veveyse;8692 ;2952 ;2875 ;735 ;2213;Oron;6721 ;1915 ;1856 ;612
1101;Gäu;11188 ;3957 ;3916 ;487 ;2214;Payerne;8965 ;2428 ;2366 ;502
1102;Thal;9559 ;3825 ;3794 ;456 ;2215;Pays-d'Enhaut;2955 ;785 ;763 ;158
1103;Bucheggberg;5518 ;2333 ;2307 ;390 ;2216;Rolle;6328 ;2000 ;1948 ;538
1104;Dorneck;12465 ;5158 ;5089 ;1211 ;2217;La Vallée;4049 ;1167 ;1134 ;398
1105;Gösgen;14709 ;5782 ;5717 ;1016 ;2218;Vevey;37155 ;10372 ;10136 ;3101
1106;Wasseramt;30203 ;10906 ;10800 ;2075 ;2219;Yverdon;20536 ;5907 ;5728 ;1808
1107;Lebern;28967 ;10634 ;10505 ;1782 ;2301;Brig;17267 ;5041 ;4933 ;850
1108;Olten;32037 ;11807 ;11662 ;2181 ;2302;Conthey;14172 ;3770 ;3671 ;803
1109;Solothurn;10404 ;4122 ;4062 ;1080 ;2303;Entremont;8524 ;2713 ;2646 ;547
1110;Thierstein;9526 ;3483 ;3453 ;564 ;2304;Goms;3664 ;1127 ;1102 ;185
1200;Basel-Stadt;114058 ;51022 ;50119 ;14774 ;2305;Hérens;7315 ;2595 ;2555 ;500
1201;BS-Korrespondenzweg;3976 ;0 ;0 ;0 ;2306;Leuk;8503 ;2768 ;2705 ;518
1301;Arlesheim;99260 ;39936 ;39067 ;9248 ;2307;Martigny;21870 ;6700 ;6481 ;1457
1302;Laufen;11836 ;3853 ;3803 ;808 ;2308;Monthey;21010 ;6303 ;6079 ;1554
1303;Liestal;33689 ;12088 ;11927 ;2909 ;2309;Raron;8180 ;2633 ;2574 ;418
1304;Sissach;21652 ;7798 ;7672 ;1693 ;2310;Saint-Maurice;7258 ;2887 ;2784 ;674
1305;Waldenburg;10253 ;3346 ;3278 ;700 ;2311;Sierre;25622 ;8082 ;7842 ;1925
1401;Oberklettgau;2950 ;1847 ;1718 ;332 ;2312;Sion;24162 ;7067 ;6915 ;1640
1402;Reiat;5002 ;3433 ;3171 ;612 ;2313;Visp;18095 ;4625 ;4505 ;715
1403;Schaffhausen;31691 ;18620 ;16985 ;4743 ;2401;Boudry;23566 ;12287 ;12023 ;3708
1404;Schleitheim;2233 ;1138 ;1075 ;170 ;2402;La Chaux-de-Fonds;23293 ;10201 ;9948 ;4041
1405;Stein;3261 ;1942 ;1864 ;380 ;2403;Le Locle;9402 ;4589 ;4485 ;1681
1406;Unterklettgau;2950 ;1585 ;1525 ;248 ;2404;Neuchâtel;30748 ;14666 ;14396 ;4848
1501;Hinterland;15803 ;6341 ;6269 ;900 ;2405;Val-de-Ruz;9512 ;4967 ;4851 ;1515
1502;Mittelland;11076 ;5336 ;5269 ;998 ;2406;Val-de-Travers;7975 ;3538 ;3462 ;1007
1503;Vorderland;8870 ;3872 ;3820 ;739 ;2500;Genève;206470 ;87253 ;83357 ;33467
1600;Appenzell Innerrhoden;9958 ;3711 ;3680 ;384 ;2501;GE-Korrespondenzweg;8752 ;3485 ;3407 ;1381
1701;St Gallen;50711 ;19785 ;19622 ;4429 ;2601;Delémont;23307 ;8168 ;7923 ;3394
1702;Rorschach;21972 ;7856 ;7794 ;1384 ;2602;Les Franches-Montagnes;7083 ;2494 ;2425 ;1093
