Volksabstimmung vom 25 September 2005;519;519;
Bundesbeschluss über die Ausdehnung des Personenfreizügigkeitsabkommens;
1911;Zurzach;19265 ;10832 ;10765 ;4917 ;
2001;Arbon;23598 ;13533 ;13049 ;6976 ;
2002;Bischofszell;19361 ;11443 ;11056 ;5370 ;
2003;Diessenhofen;4077 ;2480 ;2464 ;1152 ;
2004;Frauenfeld;29180 ;16032 ;15704 ;8959 ;
2005;Kreuzlingen;20883 ;13302 ;12928 ;7095 ;
2006;Münchwilen;23930 ;13044 ;12779 ;6176 ;
2007;Steckborn;11832 ;6818 ;6678 ;3349 ;
2008;Weinfelden;16535 ;10334 ;10075 ;5194 ;
2101;Bellinzona;28190 ;13557 ;13390 ;4868 ;
2102;Blenio;4538 ;2000 ;1981 ;647 ;
2103;Leventina;6143 ;3217 ;3168 ;1035 ;
2104;Locarno;39022 ;18145 ;17932 ;7210 ;
2105;Lugano;81468 ;42640 ;42154 ;15418 ;
2106;Mendrisio;31867 ;17335 ;17156 ;5637 ;
2107;Riviera;6633 ;3138 ;3092 ;880 ;
2108;Vallemaggia;4141 ;1819 ;1791 ;634 ;
2201;Aigle;20045 ;10951 ;10856 ;6251 ;
2202;Aubonne;7463 ;4408 ;4355 ;2823 ;
2203;Avenches;4375 ;2270 ;2249 ;1432 ;
2204;Cossonay;14022 ;8317 ;8222 ;5187 ;
2205;Echallens;14295 ;8438 ;8346 ;5177 ;
2206;Grandson;8699 ;4897 ;4861 ;2908 ;
2207;Lausanne;102244 ;57488 ;56973 ;38746 ;
2208;Lavaux;15149 ;9474 ;9394 ;6650 ;
2209;Morges;39203 ;23546 ;23238 ;15476 ;
2210;Moudon;7535 ;4114 ;4068 ;2371 ;
2211;Nyon;35169 ;21092 ;20900 ;14369 ;
2212;Orbe;12484 ;6866 ;6754 ;3957 ;
2213;Oron;7160 ;4107 ;4067 ;2514 ;
2214;Payerne;9168 ;4941 ;4891 ;2757 ;
2215;Pays d'Enhaut;2961 ;1464 ;1452 ;814 ;
