Volksabstimmung vom 16 Mai 2004;507;507;
Bundesgesetz über die Alters- und Hinterlassenenversicherung (11 AHV-Revision);
1405;Stein;3309 ;2111 ;2045 ;741 ;
1406;Unterklettgau;2984 ;1912 ;1858 ;801 ;
1501;Hinterland;16025 ;8672 ;8593 ;3624 ;
1502;Mittelland;11109 ;6713 ;6663 ;2873 ;
1503;Vorderland;9025 ;4893 ;4860 ;1763 ;
1600;Kt Appenzell IRh;10109 ;4286 ;4227 ;1939 ;
1721;Wahlkreis St Gallen;73084 ;35310 ;35142 ;14011 ;
1722;Wahlkreis Rorschach;24580 ;11665 ;11618 ;4594 ;
1723;Wahlkreis Rheintal;38631 ;17978 ;17900 ;7413 ;
1724;Wahlkreis Werdenberg;21170 ;9601 ;9542 ;3648 ;
1725;Wahlkreis Sarganserland;23345 ;10977 ;10928 ;4154 ;
1726;Wahlkreis See-Gaster;38683 ;17221 ;17142 ;6761 ;
1727;Wahlkreis Toggenburg;29694 ;13622 ;13541 ;5729 ;
1728;Wahlkreis Wil;42760 ;20354 ;20232 ;8394 ;
1821;Albula;6295 ;2615 ;2586 ;777 ;
1822;Bernina;3681 ;1714 ;1670 ;478 ;
1823;Hinterrhein;8657 ;3859 ;3814 ;1246 ;
1824;Imboden;11724 ;5474 ;5375 ;1809 ;
1825;Inn;6718 ;2898 ;2869 ;1052 ;
1826;Landquart;15735 ;6614 ;6486 ;2209 ;
1827;Maloja;11087 ;4853 ;4763 ;1790 ;
1828;Moesa;5470 ;2768 ;2717 ;413 ;
1829;Plessur;27168 ;12552 ;12177 ;3602 ;
1830;Prättigau-Davos;17402 ;7184 ;7031 ;2485 ;
1831;Surselva;16531 ;7038 ;6964 ;2250 ;
1901;Aarau;43362 ;21389 ;21284 ;7915 ;
1902;Baden;74578 ;36345 ;36094 ;14020 ;
1903;Bremgarten;41717 ;19865 ;19796 ;7357 ;
1904;Brugg;28952 ;14092 ;14005 ;4943 ;
1905;Kulm;23492 ;10373 ;10297 ;3194 ;
1906;Laufenburg;18158 ;8499 ;8432 ;2584 ;
1907;Lenzburg;31196 ;14564 ;14474 ;5200 ;
1908;Muri;19594 ;8469 ;8417 ;2894 ;
1909;Rheinfelden;25754 ;11665 ;11604 ;3302 ;
1910;Zofingen;39780 ;17517 ;17433 ;5319 ;
1911;Zurzach;19180 ;8888 ;8849 ;3130 ;
2001;Arbon;23188 ;10773 ;10535 ;3905 ;
2002;Bischofszell;19063 ;7964 ;7780 ;2974 ;
2003;Diessenhofen;4003 ;1989 ;1957 ;727 ;
2004;Frauenfeld;28848 ;13432 ;13197 ;5318 ;
2005;Kreuzlingen;20800 ;9467 ;9272 ;3345 ;
2006;Münchwilen;23467 ;10803 ;10581 ;4208 ;
2007;Steckborn;11618 ;5306 ;5159 ;2064 ;
2008;Weinfelden;16283 ;7475 ;7340 ;3117 ;
2101;Bellinzona;27764 ;13493 ;13196 ;2837 ;
2102;Blenio;4531 ;2024 ;1980 ;482 ;
2103;Leventina;6149 ;3335 ;3273 ;750 ;
2104;Locarno;38632 ;17734 ;17381 ;4387 ;
2105;Lugano;80389 ;38229 ;37626 ;10122 ;
2106;Mendrisio;31507 ;15967 ;15667 ;3868 ;
2107;Riviera;6573 ;3010 ;2944 ;591 ;
2108;Vallemaggia;4083 ;2078 ;2025 ;416 ;
2201;Aigle;19839 ;10170 ;10116 ;2633 ;
2202;Aubonne;7310 ;4097 ;4045 ;1389 ;
2203;Avenches;4303 ;2016 ;1998 ;664 ;
2204;Cossonay;13766 ;7899 ;7810 ;2266 ;
2205;Echallens;13965 ;7440 ;7379 ;2241 ;
2206;Grandson;8513 ;4455 ;4421 ;1175 ;
2207;Lausanne;102730 ;54321 ;53927 ;13330 ;
2208;Lavaux;15211 ;8662 ;8598 ;3189 ;
2209;Morges;38678 ;21331 ;21163 ;6485 ;
2210;Moudon;7415 ;3706 ;3671 ;1110 ;
2211;Nyon;34485 ;18995 ;18828 ;6720 ;
2212;Orbe;12269 ;6263 ;6227 ;1604 ;
2213;Oron;6975 ;3683 ;3649 ;1003 ;
2214;Payerne;9099 ;4311 ;4277 ;1323 ;
2215;Pays d'Enhaut;2951 ;1213 ;1193 ;452 ;
2216;Rolle;6501 ;3592 ;3560 ;1293 ;
