Volksabstimmung vom 16 Mai 2004;508;508;
Bundesbeschluss über die Finanzierung der AHV/IV durch Anhebung der Mehrwertsteuersätze;
1303;Liestal;34404 ;17374 ;17197 ;5702 ;
1304;Sissach;22388 ;11131 ;10989 ;3124 ;
1305;Waldenburg;10588 ;5103 ;5045 ;1294 ;
1401;Oberklettgau;2993 ;2058 ;1973 ;493 ;
1402;Reiat;5139 ;3784 ;3638 ;910 ;
1403;Schaffhausen;31533 ;20751 ;19790 ;6351 ;
1404;Schleitheim;2118 ;1314 ;1280 ;307 ;
1405;Stein;3309 ;2111 ;2052 ;586 ;
1406;Unterklettgau;2984 ;1912 ;1866 ;435 ;
1501;Hinterland;16025 ;8665 ;8608 ;2600 ;
1502;Mittelland;11109 ;6743 ;6704 ;2103 ;
1503;Vorderland;9025 ;4942 ;4919 ;1396 ;
1600;Kt Appenzell IRh;10109 ;4290 ;4246 ;1008 ;
1721;Wahlkreis St Gallen;73084 ;35321 ;35167 ;13111 ;
1722;Wahlkreis Rorschach;24580 ;11698 ;11648 ;3757 ;
1723;Wahlkreis Rheintal;38631 ;18003 ;17944 ;4904 ;
1724;Wahlkreis Werdenberg;21170 ;9633 ;9585 ;3010 ;
1725;Wahlkreis Sarganserland;23345 ;11018 ;10970 ;2992 ;
1726;Wahlkreis See-Gaster;38683 ;17296 ;17234 ;5248 ;
1727;Wahlkreis Toggenburg;29694 ;13655 ;13586 ;3813 ;
1728;Wahlkreis Wil;42760 ;20399 ;20301 ;6315 ;
1821;Albula;6295 ;2622 ;2597 ;599 ;
1822;Bernina;3681 ;1717 ;1675 ;531 ;
1823;Hinterrhein;8657 ;3862 ;3816 ;1075 ;
1824;Imboden;11724 ;5495 ;5410 ;1471 ;
1825;Inn;6718 ;2907 ;2877 ;791 ;
1826;Landquart;15735 ;6635 ;6510 ;1764 ;
1827;Maloja;11087 ;4857 ;4777 ;1441 ;
1828;Moesa;5470 ;2771 ;2718 ;485 ;
1829;Plessur;27168 ;12587 ;12210 ;3972 ;
1830;Prättigau-Davos;17402 ;7206 ;7062 ;1931 ;
1831;Surselva;16531 ;6978 ;6900 ;1686 ;
1901;Aarau;43362 ;21420 ;21306 ;6435 ;
1902;Baden;74578 ;36300 ;36082 ;11315 ;
1903;Bremgarten;41717 ;19858 ;19793 ;5357 ;
1904;Brugg;28952 ;14106 ;14035 ;3917 ;
1905;Kulm;23492 ;10388 ;10336 ;2356 ;
1906;Laufenburg;18158 ;8515 ;8471 ;2137 ;
1907;Lenzburg;31196 ;14578 ;14510 ;3891 ;
1908;Muri;19594 ;8488 ;8446 ;2043 ;
1909;Rheinfelden;25754 ;11672 ;11611 ;3522 ;
1910;Zofingen;39780 ;17542 ;17458 ;4677 ;
1911;Zurzach;19180 ;8899 ;8861 ;2414 ;
2001;Arbon;23188 ;10787 ;10557 ;3247 ;
2002;Bischofszell;19063 ;7952 ;7783 ;2107 ;
2003;Diessenhofen;4003 ;1980 ;1955 ;507 ;
2004;Frauenfeld;28848 ;13334 ;13115 ;3981 ;
2005;Kreuzlingen;20800 ;9452 ;9245 ;2611 ;
2006;Münchwilen;23467 ;10849 ;10643 ;2661 ;
2007;Steckborn;11618 ;5305 ;5175 ;1306 ;
2008;Weinfelden;16283 ;7478 ;7358 ;2053 ;
2101;Bellinzona;27764 ;13493 ;13188 ;3623 ;
2102;Blenio;4531 ;2024 ;1985 ;501 ;
2103;Leventina;6149 ;3335 ;3274 ;813 ;
2104;Locarno;38632 ;17732 ;17389 ;4425 ;
2105;Lugano;80389 ;38228 ;37571 ;10335 ;
2106;Mendrisio;31507 ;15967 ;15664 ;4537 ;
2107;Riviera;6573 ;3010 ;2948 ;758 ;
2108;Vallemaggia;4083 ;2078 ;2026 ;435 ;
2201;Aigle;19839 ;10180 ;10106 ;3226 ;
2202;Aubonne;7310 ;4101 ;4051 ;1304 ;
2203;Avenches;4303 ;2015 ;2001 ;633 ;
2204;Cossonay;13766 ;7894 ;7800 ;2636 ;
2205;Echallens;13965 ;7441 ;7374 ;2644 ;
2206;Grandson;8513 ;4454 ;4428 ;1460 ;
2207;Lausanne;102730 ;54304 ;53818 ;21950 ;
2208;Lavaux;15211 ;8662 ;8597 ;2994 ;
2209;Morges;38678 ;21336 ;21137 ;7761 ;
2210;Moudon;7415 ;3707 ;3668 ;1227 ;
2211;Nyon;34485 ;18990 ;18851 ;6469 ;
2212;Orbe;12269 ;6262 ;6216 ;2033 ;
2213;Oron;6975 ;3685 ;3657 ;1287 ;
2214;Payerne;9099 ;4313 ;4279 ;1241 ;
2215;Pays d'Enhaut;2951 ;1214 ;1199 ;408 ;
2216;Rolle;6501 ;3597 ;3565 ;1141 ;
