Volksabstimmung vom 8 Februar 2004;506;506;
Volksinitiative «Lebenslange Verwahrung für nicht therapierbare. extrem gefährliche Sexual- und Gewaltstraftäter»;
304;Sursee;42921 ;20762 ;20243 ;11241 ;
305;Willisau;31509 ;14472 ;14166 ;8188 ;
400;KtUri;25484 ;13991 ;13553 ;8349 ;
501;Einsiedeln;8950 ;3978 ;3852 ;2341 ;
502;Gersau;1352 ;651 ;639 ;395 ;
503;Höfe;16917 ;7843 ;7618 ;4592 ;
504;Küssnacht;7820 ;4070 ;3968 ;2233 ;
505;March;22350 ;9252 ;8973 ;5949 ;
506;Schwyz;32938 ;16012 ;15509 ;10164 ;
600;KtObwalden;22980 ;10725 ;10218 ;5710 ;
700;KtNidwalden;28342 ;14370 ;13968 ;7976 ;
800;KtGlarus;24989 ;11286 ;11094 ;6746 ;
900;KtZug;67809 ;35361 ;34832 ;18444 ;
1001;La Broye;15288 ;6214 ;6107 ;3882 ;
1002;La Glâne;12502 ;4592 ;4482 ;2849 ;
1003;La Gruyere;26413 ;10192 ;9896 ;6144 ;
1004;La Sarine;53479 ;23752 ;23013 ;12027 ;
1005;See;19807 ;8309 ;8189 ;4539 ;
1006;Sense;28672 ;10131 ;10017 ;5483 ;
1007;La Veveyese;8900 ;3474 ;3390 ;2086 ;
1101;Gäu;11362 ;5268 ;5211 ;3589 ;
1102;Tal;9628 ;4994 ;4938 ;3402 ;
1103;Bucheggberg;5563 ;2755 ;2709 ;1571 ;
1104;Dorneck;12867 ;6443 ;6325 ;3354 ;
1105;Gösgen;14774 ;7124 ;7029 ;4482 ;
1106;Wasseramt;30514 ;13801 ;13662 ;8713 ;
1107;Lebern;29107 ;13046 ;12845 ;8055 ;
1108;Olten;32127 ;15680 ;15472 ;10328 ;
1109;Solothurn;10381 ;5088 ;4995 ;2485 ;
1110;Thierstein;9607 ;4331 ;4268 ;2683 ;
1200;KtBasel-Stadt;111821 ;59440 ;58167 ;28200 ;
1301;Arlesheim;100251 ;50401 ;49323 ;25780 ;
1302;Laufen;12221 ;5875 ;5779 ;3491 ;
1303;Liestal;34269 ;15942 ;15631 ;8198 ;
1304;Sissach;22287 ;11038 ;10809 ;6126 ;
1305;Waldenburg;10507 ;4949 ;4843 ;2844 ;
1401;Oberklettgau;3007 ;1990 ;1907 ;1237 ;
1402;Reiat;5110 ;3565 ;3416 ;2260 ;
1403;Schaffhausen;31575 ;20137 ;19032 ;11882 ;
1404;Schleitheim;2086 ;1256 ;1200 ;794 ;
1405;Stein;3296 ;1901 ;1832 ;1130 ;
1406;Unterklettgau;2980 ;1815 ;1756 ;1169 ;
1501;Hinterland;15595 ;8308 ;8211 ;4993 ;
1502;Mittelland;11118 ;6651 ;6574 ;3812 ;
1503;Vorderland;8859 ;4703 ;4639 ;2728 ;
1600;Kt Appenzell IRh;10284 ;3849 ;3800 ;2169 ;
1721;Wahlkreis St Gallen;73044 ;32882 ;32606 ;19115 ;
1722;Wahlkreis Rorschach;24608 ;11459 ;11365 ;7230 ;
1723;Wahlkreis Rheintal;38599 ;15169 ;15074 ;10030 ;
1724;Wahlkreis Werdenberg;21206 ;8971 ;8902 ;6107 ;
1725;Wahlkreis Sarganserland;23327 ;9071 ;8995 ;5697 ;
1726;Wahlkreis See-Gaster;38497 ;15742 ;15581 ;8932 ;
1727;Wahlkreis Toggenburg;29607 ;12340 ;12200 ;7571 ;
1728;Wahlkreis Wil;42704 ;18297 ;18127 ;10969 ;
1821;Albula;6305 ;1945 ;1917 ;1109 ;
1822;Bernina;3672 ;1376 ;1326 ;734 ;
1823;Hinterrhein;8658 ;3444 ;3367 ;2031 ;
1824;Imboden;11675 ;4600 ;4495 ;2661 ;
1825;Inn;6699 ;2161 ;2115 ;1211 ;
1826;Landquart;15678 ;5734 ;5582 ;3327 ;
1827;Maloja;11110 ;3968 ;3863 ;2177 ;
1828;Moesa;5482 ;2243 ;2160 ;1604 ;
1829;Plessur;27144 ;11182 ;10731 ;6278 ;
1830;Prättigau-Davos;17410 ;5503 ;5351 ;3226 ;
1831;Surselva;16525 ;5130 ;5033 ;2682 ;
1901;Aarau;43129 ;18497 ;18238 ;10150 ;
1902;Baden;74520 ;31414 ;30966 ;16649 ;
1903;Bremgarten;41661 ;16782 ;16604 ;9803 ;
1904;Brugg;28870 ;12403 ;12272 ;7050 ;
1905;Kulm;23506 ;8379 ;8279 ;5192 ;
1906;Laufenburg;18078 ;7100 ;7004 ;3973 ;
1907;Lenzburg;30985 ;12535 ;12408 ;7245 ;
1908;Muri;19507 ;7140 ;7050 ;4068 ;
1909;Rheinfelden;25613 ;9282 ;9171 ;5044 ;
1910;Zofingen;39686 ;14816 ;14642 ;8903 ;
1911;Zurzach;19142 ;7301 ;7239 ;4326 ;
2001;Arbon;23153 ;8897 ;8606 ;5472 ;
2002;Bischofszell;19021 ;6529 ;6333 ;3888 ;
2003;Diessenhofen;3996 ;1705 ;1674 ;1069 ;
2004;Frauenfeld;28673 ;11313 ;11052 ;6013 ;
2005;Kreuzlingen;20784 ;7856 ;7569 ;4452 ;
2006;Münchwilen;23394 ;8504 ;8279 ;4894 ;
2007;Steckborn;11543 ;4672 ;4523 ;2689 ;
2008;Weinfelden;16229 ;6519 ;6323 ;3685 ;
2101;Bellinzona;27735 ;11299 ;10970 ;8289 ;
2102;Blenio;4600 ;2353 ;2297 ;1965 ;
2103;Leventina;6173 ;3438 ;3333 ;2663 ;
2104;Locarno;38094 ;17523 ;16985 ;12646 ;
2105;Lugano;80219 ;34154 ;33190 ;24126 ;
2106;Mendrisio;31581 ;14820 ;14372 ;10517 ;
2107;Riviera;6575 ;2625 ;2554 ;2140 ;
2108;Vallemaggia;4086 ;1918 ;1849 ;1442 ;
2201;Aigle;19806 ;8885 ;8718 ;5148 ;
2202;Aubonne;7309 ;3673 ;3600 ;1810 ;
2203;Avenches;4290 ;1807 ;1767 ;991 ;
2204;Cossonay;13733 ;6938 ;6821 ;3526 ;
2205;Echallens;13859 ;6735 ;6617 ;3490 ;
2206;Grandson;8504 ;3977 ;3914 ;2068 ;
2207;Lausanne;102698 ;53455 ;52292 ;23505 ;
2208;Lavaux;15185 ;8152 ;7992 ;3720 ;
2209;Morges;38688 ;20546 ;20093 ;10069 ;
2210;Moudon;7410 ;3493 ;3423 ;1902 ;
2211;Nyon;34411 ;16952 ;16576 ;8090 ;
2212;Orbe;12219 ;5858 ;5745 ;3094 ;
2213;Oron;6959 ;3383 ;3316 ;1698 ;
2214;Payerne;9075 ;4079 ;4012 ;2409 ;
2215;Pays d'Enhaut;2949 ;1024 ;1010 ;567 ;
2216;Rolle;6531 ;3344 ;3273 ;1568 ;
