Volksabstimmung vom 1 Juni 2008;Abst-Nr;533;
Volksinitiative «Volkssouveränität statt Behördenpropaganda»;
102;Andelfingen;20319;10221;50.3;9903;3403;34.4;
103;Bülach;78287;33564;42.9;32532;10651;32.7;
104;Dielsdorf;47581;19771;41.6;19154;6643;34.7;
105;Hinwil;56145;23969;42.7;23398;7958;34.0;
106;Horgen;72860;34994;48.0;33968;9115;26.8;
107;Meilen;64595;33520;51.9;32536;8896;27.3;
108;Pfäffikon;36533;16878;46.2;16400;5435;33.1;
109;Uster;73711;32274;43.8;31279;9035;28.9;
110;Winterthur;98153;46378;47.3;44738;11942;26.7;
111;Dietikon;45181;20131;44.6;19438;5991;30.8;
112;Zürich;224845;107856;48.0;103195;23075;22.4;
201;Aarberg;25260;9974;39.5;9718;2146;22.1;
202;Aarwangen;29828;12757;42.8;12445;3327;26.7;
203;Bern;169124;81856;48.4;80106;13941;17.4;
204;Biel;32840;12802;39.0;12463;2635;21.1;
205;Büren;16114;5886;36.5;5772;1498;26.0;
206;Burgdorf;33802;13090;38.7;12788;3088;24.1;
207;Courtelary;15597;7099;45.5;6861;1439;21.0;
208;Erlach;7715;2954;38.3;2883;730;25.3;
209;Fraubrunnen;28822;11814;41.0;11550;2373;20.5;
210;Frutigen;14189;5777;40.7;5498;1993;36.2;
211;Interlaken;27752;10496;37.8;10218;2925;28.6;
212;Konolfingen;43109;18102;42.0;17651;3912;22.2;
213;Laupen;11072;4429;40.0;4300;1085;25.2;
214;Moutier;15583;6306;40.5;6182;1358;22.0;
215;La Neuveville;4345;1805;41.5;1745;266;15.2;
216;Nidau;30273;11977;39.6;11701;2668;22.8;
217;Niedersimmental;16731;6646;39.7;6503;1856;28.5;
218;Oberhasli;5666;1863;32.9;1812;549;30.3;
219;Obersimmental;6246;2151;34.4;2076;678;32.7;
220;Saanen;5612;1890;33.7;1842;559;30.3;
221;Schwarzenburg;7955;2768;34.8;2690;726;27.0;
222;Seftigen;27631;11550;41.8;11156;2985;26.8;
223;Signau;19075;5991;31.4;5803;1651;28.5;
224;Thun;70461;28367;40.3;27662;7569;27.4;
225;Trachselwald;18007;6077;33.7;5871;1699;28.9;
226;Wangen;19790;8193;41.4;8033;2281;28.4;
301;Entlebuch;13174;6095;46.3;5856;1919;32.8;
302;Hochdorf;41206;18336;44.5;17792;4853;27.3;
303;Luzern;112415;54234;48.2;52691;12923;24.5;
304;Sursee;46217;20279;43.9;19611;5155;26.3;
305;Willisau;32721;14458;44.2;13982;4142;29.6;
400;Kt Uri;25716;9327;36.3;9042;2743;30.3;
501;Einsiedeln;9604;3973;41.4;3849;1528;39.7;
502;Gersau;1387;655;47.2;625;241;38.6;
503;Höfe;17530;8178;46.7;7955;3102;39.0;
504;Küssnacht (SZ);7961;3968;49.8;3811;1322;34.7;
505;March;24051;10489;43.6;10184;4179;41.0;
506;Schwyz;34240;17334;50.6;16708;7249;43.4;
600;Kt Obwalden;24092;11614;48.2;10896;3381;31.0;
700;Kt Nidwalden;29697;13581;45.7;12970;4186;32.3;
800;Kt Glarus;25566;9458;37.0;9282;2941;31.7;
900;Kt Zug;70594;34187;48.4;33594;9400;28.0;
1001;La Broye;16790;6984;41.6;6774;1533;22.6;
1002;La Glâne;13395;5042;37.6;4892;1057;21.6;
1003;La Gruyère;28357;10814;38.1;10431;2098;20.1;
1004;La Sarine;56280;27656;49.1;26808;4549;17.0;
1005;See / Lac;21081;8656;41.1;8486;1938;22.8;
1006;Sense;29922;11441;38.2;11257;2620;23.3;
1007;La Veveyse;9808;3872;39.5;3735;737;19.7;
1101;Gäu;11784;5167;43.8;5081;1516;29.8;
1102;Thal;9733;4618;47.4;4565;1349;29.6;
1103;Bucheggberg;5831;2680;46.0;2640;588;22.3;
1104;Dorneck;13207;5907;44.7;5781;1311;22.7;
1105;Gösgen;14820;6816;46.0;6716;1911;28.5;
1106;Wasseramt;31163;13649;43.8;13478;3491;25.9;
1107;Lebern;29276;12924;44.1;12728;3378;26.5;
1108;Olten;32894;15033;45.7;14771;4048;27.4;
1109;Solothurn;10753;5016;46.6;4943;786;15.9;
1110;Thierstein;9959;3916;39.3;3849;1227;31.9;
1200;Kt Basel-Stadt;107905;57255;53.1;55522;12665;22.8;
1301;Arlesheim;102224;45969;45.0;44772;10412;23.3;
1302;Laufen;12848;5030;39.2;4887;1482;30.3;
1303;Liestal;35398;14420;40.7;14002;3463;24.7;
1304;Sissach;23366;10341;44.3;9996;2578;25.8;
1305;Waldenburg;10806;4173;38.6;4020;1107;27.5;
1401;Oberklettgau;2936;1834;62.5;1715;597;34.8;
1402;Reiat;5322;3731;70.1;3412;1169;34.3;
1403;Schaffhausen;31532;19862;63.0;18087;5185;28.7;
1404;Schleitheim;2176;1215;55.8;1118;406;36.3;
1405;Stein;3501;2147;61.3;2022;643;31.8;
1406;Unterklettgau;3343;1958;58.6;1839;693;37.7;
1501;Hinterland;16362;6605;40.4;6502;1896;29.2;
1502;Mittelland;11504;5532;48.1;5456;1454;26.6;
1503;Vorderland;9237;4046;43.8;3974;1204;30.3;
1600;Kt Appenzell Innerrhoden;10744;3735;34.8;3635;1239;34.1;
