Volksabstimmung vom 18 Mai 2003;495;495;
Bundesgesetz über die Armee und die Militärverwaltung (Armee XXI);
102;Andelfingen;18923 ;11419 ;60.3 ;10881 ;7215 ;66.3 ;
103;Bülach;72496 ;35620 ;49.1 ;34450 ;24108 ;70.0 ;
104;Dielsdorf;44220 ;20573 ;46.5 ;19962 ;14281 ;71.5 ;
105;Hinwil;52345 ;25417 ;48.6 ;24436 ;17642 ;72.2 ;
106;Horgen;71577 ;38327 ;53.5 ;36860 ;28232 ;76.6 ;
107;Meilen;62728 ;36715 ;58.5 ;35224 ;26768 ;76.0 ;
108;Pfäffikon;34423 ;17758 ;51.6 ;17064 ;12545 ;73.5 ;
109;Uster;69956 ;35600 ;50.9 ;34072 ;26186 ;76.9 ;
110;Winterthur;91516 ;50176 ;54.8 ;47618 ;36353 ;76.3 ;
111;Dietikon;44442 ;22229 ;50.0 ;21396 ;16530 ;77.3 ;
112;Zürich;216702 ;108820 ;50.2 ;99545 ;78964 ;79.3 ;
201;Aarberg;24014 ;11590 ;48.3 ;11248 ;9430 ;83.8 ;
202;Aarwangen;28851 ;13640 ;47.3 ;13289 ;10291 ;77.4 ;
203;Bern;168591 ;90688 ;53.8 ;85837 ;71817 ;83.7 ;
204;Biel;32461 ;14427 ;44.4 ;13345 ;10983 ;82.3 ;
205;Büren;15758 ;7097 ;45.0 ;6908 ;5684 ;82.3 ;
206;Burgdorf;32481 ;15212 ;46.8 ;14779 ;12029 ;81.4 ;
207;Courtelary;15459 ;7099 ;45.9 ;6748 ;5250 ;77.8 ;
208;Erlach;7330 ;3484 ;47.5 ;3393 ;2837 ;83.6 ;
209;Fraubrunnen;27088 ;13178 ;48.6 ;12709 ;10511 ;82.7 ;
210;Frutigen;13603 ;6158 ;45.3 ;5977 ;4067 ;68.0 ;
211;Interlaken;26895 ;12128 ;45.1 ;11786 ;8844 ;75.0 ;
212;Konolfingen;41494 ;21289 ;51.3 ;20475 ;16475 ;80.5 ;
213;Laupen;10945 ;5620 ;51.3 ;5455 ;4557 ;83.5 ;
214;Moutier;15403 ;7138 ;46.3 ;6745 ;5044 ;74.8 ;
215;La Neuveville;4204 ;2073 ;49.3 ;1971 ;1635 ;83.0 ;
216;Nidau;29014 ;14143 ;48.7 ;13709 ;11439 ;83.4 ;
217;Niedersimmental;16136 ;7488 ;46.4 ;7241 ;5443 ;75.2 ;
218;Oberhasli;5633 ;2306 ;40.9 ;2237 ;1617 ;72.3 ;
219;Obersimmental;6172 ;2620 ;42.4 ;2537 ;1818 ;71.7 ;
220;Saanen;5609 ;2236 ;39.9 ;2157 ;1814 ;84.1 ;
221;Schwarzenburg;7604 ;3265 ;42.9 ;3159 ;2413 ;76.4 ;
222;Seftigen;26437 ;13508 ;51.1 ;13057 ;10252 ;78.5 ;
223;Signau;18536 ;7273 ;39.2 ;7031 ;5408 ;76.9 ;
224;Thun;67346 ;32941 ;48.9 ;31951 ;25097 ;78.5 ;
225;Trachselwald;17729 ;6976 ;39.3 ;6803 ;5177 ;76.1 ;
226;Wangen;18980 ;8837 ;46.6 ;8671 ;6745 ;77.8 ;
301;Entlebuch;12991 ;6989 ;53.8 ;6727 ;4490 ;66.7 ;
302;Hochdorf;39051 ;20563 ;52.7 ;19821 ;15368 ;77.5 ;
303;Luzern;108174 ;58551 ;54.1 ;56016 ;43810 ;78.2 ;
304;Sursee;42505 ;22996 ;54.1 ;22029 ;17015 ;77.2 ;
305;Willisau;31467 ;16611 ;52.8 ;16036 ;12100 ;75.5 ;
400;Kt Uri;25542 ;12235 ;47.9 ;11790 ;7440 ;63.1 ;
501;Einsiedeln;8904 ;4973 ;55.9 ;4772 ;2881 ;60.4 ;
502;Gersau;1339 ;763 ;57.0 ;749 ;427 ;57.0 ;
503;Höfe;16637 ;9192 ;55.3 ;8887 ;6185 ;69.6 ;
504;Küssnacht;7778 ;4407 ;56.7 ;4237 ;2995 ;70.7 ;
505;March;22087 ;11159 ;50.5 ;10783 ;6842 ;63.5 ;
506;Schwyz;32721 ;18999 ;58.1 ;18230 ;9559 ;52.4 ;
600;Kt Obwalden;22856 ;12091 ;52.9 ;11564 ;7756 ;67.1 ;
700;Kt Nidwalden;28095 ;15502 ;55.2 ;14833 ;10994 ;74.1 ;
800;Kt Glarus;24871 ;12011 ;48.3 ;11717 ;7780 ;66.4 ;
900;Kt Zug;66627 ;38155 ;57.3 ;37074 ;27925 ;75.3 ;
1001;La Broye;15158 ;7876 ;52.0 ;7617 ;6185 ;81.2 ;
1002;La Glâne;12395 ;5524 ;44.6 ;5338 ;4164 ;78.0 ;
1003;La Gruyère;26115 ;12198 ;46.7 ;11731 ;9319 ;79.4 ;
1004;La Sarine;53282 ;26841 ;50.4 ;25457 ;21168 ;83.2 ;
1005;See / Lac;19516 ;9617 ;49.3 ;9383 ;7911 ;84.3 ;
