Volksabstimmung vom 27 November 2005;520;520;
Volksinitiative «für Lebensmittel aus gentechnikfreier Landwirtschaft»;
101;Affoltern;29845 ;13860 ;13644 ;7297 ;
102;Andelfingen;19791 ;9629 ;9479 ;5119 ;
103;Bülach;75188 ;30732 ;30163 ;14459 ;
104;Dielsdorf;45963 ;17439 ;17121 ;8213 ;
105;Hinwil;53863 ;23993 ;23617 ;12993 ;
106;Horgen;72419 ;34102 ;33435 ;15837 ;
107;Meilen;63759 ;30925 ;30304 ;13093 ;
108;Pfäffikon;35670 ;16522 ;16243 ;8459 ;
109;Uster;71752 ;29852 ;29175 ;14273 ;
110;Winterthur;94752 ;46874 ;45731 ;24346 ;
111;Dietikon;44622 ;17833 ;17508 ;7909 ;
112;Zürich;219169 ;93369 ;90470 ;48183 ;
201;Aarberg;24504 ;9362 ;9238 ;4997 ;
202;Aarwangen;29316 ;10659 ;10569 ;5954 ;
203;Bern;168792 ;74682 ;73521 ;40896 ;
204;Biel;32398 ;11434 ;11283 ;6832 ;
205;Büren;16011 ;5306 ;5269 ;2943 ;
206;Burgdorf;33048 ;12315 ;11898 ;6806 ;
207;Courtelary;15528 ;5653 ;5539 ;3686 ;
208;Erlach;7523 ;2921 ;2877 ;1581 ;
209;Fraubrunnen;27746 ;12122 ;11943 ;6515 ;
210;Frutigen;13946 ;5283 ;5199 ;3160 ;
211;Interlaken;27409 ;9264 ;9122 ;5116 ;
212;Konolfingen;42246 ;16451 ;16278 ;9609 ;
213;Laupen;11067 ;4359 ;4302 ;2377 ;
214;Moutier;15590 ;6581 ;6458 ;4506 ;
215;La Neuveville;4269 ;1798 ;1767 ;1153 ;
216;Nidau;29759 ;11092 ;10923 ;5819 ;
217;Niedersimmental;16542 ;5829 ;5785 ;3366 ;
218;Oberhasli;5692 ;1539 ;1532 ;857 ;
219;Obersimmental;6170 ;1949 ;1926 ;1218 ;
220;Saanen;5604 ;2022 ;1996 ;1298 ;
221;Schwarzenburg;7777 ;2653 ;2634 ;1719 ;
222;Seftigen;27193 ;10726 ;10576 ;6120 ;
223;Signau;18824 ;5625 ;5563 ;3382 ;
224;Thun;68826 ;25374 ;25103 ;14588 ;
225;Trachselwald;17884 ;5337 ;5289 ;3234 ;
226;Wangen;19321 ;6940 ;6883 ;3702 ;
