Volksabstimmung vom 28 November 2004;516;516;
Bundesgesetz über die Forschung an embryonalen Stammzellen;
102;Andelfingen;19549 ;8197 ;8010 ;5101 ;
103;Bülach;73903 ;25906 ;25374 ;16976 ;
104;Dielsdorf;45307 ;14572 ;14251 ;9430 ;
105;Hinwil;53294 ;20108 ;19708 ;11213 ;
106;Horgen;71936 ;29822 ;29152 ;20277 ;
107;Meilen;63531 ;27761 ;27169 ;19542 ;
108;Pfäffikon;35089 ;14161 ;13867 ;8737 ;
109;Uster;70876 ;25052 ;24533 ;16795 ;
110;Winterthur;93804 ;37808 ;36793 ;22791 ;
111;Dietikon;44352 ;15423 ;15065 ;10617 ;
112;Zürich;217481 ;79703 ;76437 ;51211 ;
201;Aarberg;24333 ;9125 ;8924 ;5838 ;
202;Aarwangen;29136 ;9294 ;9142 ;5455 ;
203;Bern;168715 ;76049 ;73897 ;49212 ;
204;Biel;32415 ;9213 ;8991 ;5847 ;
205;Büren;15909 ;4469 ;4397 ;2802 ;
206;Burgdorf;32748 ;12471 ;12194 ;7491 ;
207;Courtelary;15516 ;5246 ;5077 ;3318 ;
208;Erlach;7482 ;2394 ;2363 ;1546 ;
209;Fraubrunnen;27412 ;10189 ;9968 ;6455 ;
210;Frutigen;13814 ;4854 ;4754 ;2100 ;
211;Interlaken;27166 ;9446 ;9239 ;5129 ;
212;Konolfingen;42046 ;15231 ;14891 ;8668 ;
213;Laupen;11007 ;3690 ;3615 ;2376 ;
214;Moutier;15566 ;4984 ;4854 ;3069 ;
215;La Neuveville;4269 ;1794 ;1728 ;1230 ;
216;Nidau;29430 ;9157 ;8997 ;6067 ;
217;Niedersimmental;16382 ;4893 ;4797 ;2614 ;
218;Oberhasli;5689 ;1568 ;1529 ;871 ;
219;Obersimmental;6182 ;1771 ;1741 ;877 ;
220;Saanen;5610 ;1465 ;1445 ;756 ;
221;Schwarzenburg;7715 ;2267 ;2223 ;1228 ;
222;Seftigen;26805 ;10731 ;10418 ;6079 ;
223;Signau;18627 ;5422 ;5310 ;2812 ;
224;Thun;68152 ;22237 ;21809 ;11800 ;
225;Trachselwald;17839 ;5045 ;4964 ;2618 ;
226;Wangen;19190 ;6092 ;6013 ;3773 ;
301;Entlebuch;13072 ;6007 ;5890 ;2895 ;
302;Hochdorf;39763 ;17763 ;17366 ;10274 ;
303;Luzern;109106 ;48335 ;47097 ;29812 ;
304;Sursee;43522 ;20373 ;19774 ;12305 ;
305;Willisau;31684 ;14116 ;13758 ;7731 ;
400;KtUri;25599 ;9073 ;8809 ;5062 ;
501;Einsiedeln;9028 ;3300 ;3211 ;1914 ;
502;Gersau;1372 ;500 ;491 ;297 ;
503;Höfe;16998 ;6923 ;6684 ;4459 ;
504;Küssnacht;7826 ;3270 ;3174 ;1873 ;
505;March;22533 ;7381 ;7209 ;4332 ;
506;Schwyz;33167 ;14044 ;13639 ;6681 ;
600;KtObwalden;23081 ;9456 ;9074 ;5113 ;
700;KtNidwalden;28644 ;10912 ;10577 ;6395 ;
800;KtGlarus;25002 ;7531 ;7411 ;4539 ;
900;KtZug;68043 ;35565 ;35061 ;21903 ;
1001;La Broye;15503 ;4946 ;4835 ;3448 ;
1002;La Glâne;12604 ;3417 ;3323 ;2342 ;
1003;La Gruyere;26841 ;7570 ;7363 ;5136 ;
1004;La Sarine;53905 ;18459 ;17988 ;13093 ;
1005;See;20123 ;6748 ;6649 ;4770 ;
1006;Sense;28997 ;8755 ;8669 ;5586 ;
1007;La Veveyese;9116 ;2631 ;2539 ;1830 ;
1101;Gäu;11455 ;3952 ;3904 ;2508 ;
1102;Tal;9606 ;3622 ;3585 ;2125 ;
1103;Bucheggberg;5626 ;2128 ;2105 ;1446 ;
1104;Dorneck;12918 ;5105 ;5018 ;3200 ;
1105;Gösgen;14772 ;5125 ;5061 ;3203 ;
1106;Wasseramt;30646 ;10357 ;10237 ;6570 ;
1107;Lebern;29076 ;9868 ;9713 ;6490 ;
1108;Olten;32205 ;11819 ;11648 ;7536 ;
1109;Solothurn;10514 ;3955 ;3892 ;2544 ;
1110;Thierstein;9764 ;3186 ;3144 ;1844 ;
1200;KtBasel-Stadt;110676 ;50416 ;49231 ;33415 ;
1301;Arlesheim;100618 ;37230 ;36547 ;26409 ;
1302;Laufen;12357 ;3542 ;3503 ;2252 ;
1303;Liestal;34535 ;11138 ;10969 ;7469 ;
1304;Sissach;22552 ;6835 ;6711 ;4143 ;
1305;Waldenburg;10648 ;3036 ;2981 ;1840 ;
1401;Oberklettgau;2998 ;1712 ;1584 ;998 ;
1402;Reiat;5163 ;3404 ;3175 ;1984 ;
1403;Schaffhausen;31445 ;17743 ;16260 ;10331 ;
1404;Schleitheim;2116 ;1138 ;1069 ;669 ;
1405;Stein;3357 ;1978 ;1872 ;1122 ;
1406;Unterklettgau;3026 ;1559 ;1487 ;874 ;
1501;Hinterland;16047 ;7020 ;6918 ;4264 ;
1502;Mittelland;11222 ;5235 ;5169 ;3215 ;
1503;Vorderland;9051 ;3775 ;3724 ;2117 ;
1600;Kt Appenzell IRh;10204 ;3314 ;3246 ;1796 ;
1721;Wahlkreis St Gallen;73246 ;24861 ;24607 ;15175 ;
1722;Wahlkreis Rorschach;24789 ;8707 ;8640 ;5413 ;
1723;Wahlkreis Rheintal;38727 ;13118 ;13030 ;7593 ;
1724;Wahlkreis Werdenberg;21311 ;7270 ;7199 ;4454 ;
1725;Wahlkreis Sarganserland;23473 ;7610 ;7540 ;4206 ;
1726;Wahlkreis See-Gaster;38802 ;12460 ;12316 ;7316 ;
1727;Wahlkreis Toggenburg;29736 ;11341 ;11233 ;6021 ;
1728;Wahlkreis Wil;42907 ;14414 ;14258 ;8518 ;
1821;Albula;6318 ;1644 ;1603 ;919 ;
1822;Bernina;3698 ;1173 ;1135 ;510 ;
1823;Hinterrhein;8749 ;2659 ;2612 ;1542 ;
1824;Imboden;11813 ;3947 ;3845 ;2624 ;
1825;Inn;6734 ;2077 ;2044 ;1266 ;
1826;Landquart;15900 ;4125 ;4029 ;2484 ;
1827;Maloja;11066 ;3198 ;3148 ;2126 ;
1828;Moesa;5482 ;1496 ;1447 ;954 ;
1829;Plessur;27227 ;7890 ;7625 ;5040 ;
1830;Prättigau-Davos;17348 ;4356 ;4257 ;2687 ;
1831;Surselva;16481 ;4789 ;4712 ;2433 ;
1901;Aarau;43610 ;17308 ;16991 ;10832 ;
1902;Baden;74882 ;27061 ;26550 ;18182 ;
1903;Bremgarten;42001 ;14072 ;13870 ;8957 ;
1904;Brugg;29122 ;11667 ;11472 ;7570 ;
1905;Kulm;23604 ;7974 ;7872 ;4163 ;
1906;Laufenburg;18352 ;7042 ;6936 ;4305 ;
