Volksabstimmung vom 3 März 2002;486;486
Volksinitiative «für eine kürzere Arbeitszeit»;
102;Andelfingen;18608 ;12553 ;12366 ;2394 ;1706;Sargans;23024 ;14428 ;14378 ;2637
103;Bülach;70552 ;41491 ;40901 ;9469 ;1707;Gaster;8609 ;5131 ;5118 ;765
104;Dielsdorf;43587 ;24419 ;24142 ;5658 ;1708;See;29143 ;17971 ;17878 ;3562
105;Hinwil;51336 ;30980 ;30504 ;6183 ;1709;Obertoggenburg;8012 ;5284 ;5249 ;712
106;Horgen;71254 ;43594 ;42788 ;9766 ;1710;Neutoggenburg;9340 ;5949 ;5928 ;1018
107;Meilen;61649 ;41073 ;40410 ;7608 ;1711;Alttoggenburg;9722 ;6243 ;6222 ;813
108;Pfäffikon;33848 ;21146 ;20826 ;4560 ;1712;Untertoggenburg;23388 ;14212 ;14160 ;2470
109;Uster;69299 ;40206 ;39549 ;9853 ;1713;Wil;21159 ;13486 ;13435 ;2343
110;Winterthur;90299 ;56847 ;55501 ;13952 ;1714;Gossau;19570 ;12267 ;12232 ;2110
111;Dietikon;44443 ;24765 ;24443 ;5702 ;1821;Albula;6262 ;3297 ;3274 ;452
112;Zürich;216122 ;121677 ;118254 ;40234 ;1822;Bernina;3734 ;2162 ;2114 ;461
201;Aarberg;23655 ;13363 ;13217 ;2730 ;1823;Hinterrhein;8556 ;4992 ;4937 ;886
202;Aarwangen;28684 ;16991 ;16821 ;2970 ;1824;Imboden;11478 ;6384 ;6285 ;1201
203;Bern;168465 ;100785 ;98892 ;29369 ;1825;Inn;6612 ;3515 ;3457 ;550
204;Biel;32345 ;16069 ;15764 ;5668 ;1826;Landquart;15285 ;8352 ;8230 ;1674
205;Büren;15607 ;8597 ;8487 ;1976 ;1827;Maloja;11142 ;6097 ;5990 ;1069
206;Burgdorf;32199 ;18480 ;18315 ;3797 ;1828;Moesa;5459 ;3220 ;3152 ;1232
207;Courtelary;15301 ;8493 ;8358 ;2848 ;1829;Plessur;26596 ;14556 ;14042 ;3251
208;Erlach;7321 ;4378 ;4339 ;884 ;1830;Prättigau-Davos;17365 ;9379 ;9227 ;1482
209;Fraubrunnen;26912 ;15518 ;15341 ;3687 ;1831;Surselva;16516 ;9264 ;9174 ;1409
210;Frutigen;13499 ;8405 ;8319 ;1007 ;1901;Aarau;42329 ;25149 ;24906 ;5757
211;Interlaken;26827 ;15213 ;15023 ;2574 ;1902;Baden;73332 ;42679 ;42351 ;9886
212;Konolfingen;40956 ;24158 ;23851 ;4732 ;1903;Bremgarten;40594 ;23255 ;23126 ;4810
213;Laupen;10796 ;6342 ;6278 ;1326 ;1904;Brugg;28389 ;16797 ;16669 ;3902
214;Moutier;15453 ;8721 ;8608 ;3051 ;1905;Kulm;23211 ;13616 ;13544 ;2374
215;La Neuveville;4134 ;2330 ;2302 ;827 ;1906;Laufenburg;17743 ;10339 ;10274 ;2088
216;Nidau;28593 ;15943 ;15780 ;3724 ;1907;Lenzburg;30389 ;17994 ;17874 ;3737
217;Niedersimmental;15986 ;9261 ;9165 ;1725 ;1908;Muri;19085 ;10963 ;10913 ;1818
218;Oberhasli;5665 ;3281 ;3245 ;439 ;1909;Rheinfelden;25007 ;13594 ;13483 ;3165
219;Obersimmental;6170 ;3506 ;3473 ;424 ;1910;Zofingen;39061 ;21312 ;21160 ;4557
220;Saanen;5624 ;3045 ;3017 ;293 ;1911;Zurzach;18828 ;11366 ;11297 ;2273
221;Schwarzenburg;7518 ;4199 ;4157 ;840 ;2001;Arbon;22844 ;13037 ;12638 ;2628
222;Seftigen;26190 ;15292 ;15129 ;3191 ;2002;Bischofszell;18690 ;10527 ;10222 ;1668
223;Signau;18381 ;10291 ;10187 ;1436 ;2003;Diessenhofen;3960 ;2435 ;2405 ;413
224;Thun;66328 ;37479 ;37080 ;7536 ;2004;Frauenfeld;27987 ;16408 ;16191 ;3157
225;Trachselwald;17653 ;9559 ;9471 ;1278 ;2005;Kreuzlingen;20615 ;11626 ;11261 ;2058
226;Wangen;18899 ;11265 ;11169 ;1962 ;2006;Münchwilen;22567 ;13571 ;13250 ;2074
301;Entlebuch;12943 ;9804 ;9672 ;902 ;2007;Steckborn;11251 ;6791 ;6667 ;967
302;Hochdorf;38675 ;25682 ;25432 ;4572 ;2008;Weinfelden;15970 ;9620 ;9324 ;1376
303;Luzern;107228 ;68597 ;67627 ;16383 ;2101;Bellinzona;27396 ;13126 ;12870 ;5282
304;Sursee;41881 ;28511 ;28097 ;4186 ;2102;Blenio;4479 ;2366 ;2330 ;685
305;Willisau;31195 ;21019 ;20711 ;2695 ;2103;Leventina;6202 ;3511 ;3466 ;1150
306;LU-Auslandschweizer;2459 ;1559 ;1519 ;397 ;2104;Locarno;38096 ;18106 ;17766 ;5921
400;Uri;25443 ;15030 ;14717 ;2763 ;2105;Lugano;78918 ;39422 ;38762 ;14511
501;Einsiedeln;8745 ;6643 ;6450 ;997 ;2106;Mendrisio;31119 ;16384 ;16109 ;6553
502;Gersau;1313 ;873 ;853 ;100 ;2107;Riviera;6562 ;2967 ;2907 ;1295
503;Höfe;16287 ;10571 ;10234 ;1650 ;2108;Vallemaggia;4003 ;2032 ;1988 ;738
504;Küssnacht;7595 ;5207 ;4972 ;726 ;2201;Aigle;19503 ;8303 ;8152 ;2454
505;March;21618 ;13783 ;13410 ;2381 ;2202;Aubonne;7118 ;3578 ;3524 ;1002
506;Schwyz;32252 ;23031 ;22056 ;3200 ;2203;Avenches;4150 ;1991 ;1961 ;534
600;Obwalden;22592 ;15012 ;14743 ;2211 ;2204;Cossonay;13348 ;6618 ;6508 ;2128
700;Nidwalden;27687 ;19053 ;18647 ;2799 ;2205;Echallens;13439 ;6758 ;6618 ;2162
800;Glarus;24669 ;14702 ;14597 ;2440 ;2206;Grandson;8304 ;3907 ;3840 ;1257
900;Zug;65997 ;44696 ;44320 ;8750 ;2207;Lausanne;110952 ;50561 ;49552 ;18941
1001;La Brove;14790 ;8406 ;8326 ;2826 ;2208;Lavaux;14990 ;7898 ;7771 ;2319
1002;La Glâne;12164 ;6575 ;6467 ;1953 ;2209;Morges;38116 ;18182 ;17864 ;6273
1003;La Gruyère;25574 ;14119 ;13897 ;3795 ;2210;Moudon;7313 ;3464 ;3404 ;948
1004;La Sarine;52604 ;28983 ;28211 ;10979 ;2211;Nyon;33530 ;15744 ;15437 ;5031
1005;See/Lac;19189 ;11284 ;11128 ;2900 ;2212;Orbe;12026 ;5349 ;5261 ;1663
1006;Sense;28121 ;15703 ;15581 ;3586 ;2213;Oron;6738 ;3159 ;3110 ;1110
1007;La Veveyse;8737 ;5015 ;4944 ;1591 ;2214;Payerne;8955 ;3837 ;3761 ;959
1101;Gäu;11210 ;6736 ;6691 ;1200 ;2215;Pays-d'Enhaut;2956 ;1324 ;1298 ;217
1102;Thal;9546 ;6500 ;6470 ;1206 ;2216;Rolle;6340 ;3166 ;3116 ;948
1103;Bucheggberg;5492 ;3549 ;3525 ;677 ;2217;La Vallée;4035 ;2058 ;2013 ;664
1104;Dorneck;12481 ;7927 ;7836 ;2012 ;2218;Vevey;37293 ;16713 ;16410 ;5399
1105;Gösgen;14718 ;9146 ;9081 ;2119 ;2219;Yverdon;20581 ;9101 ;8922 ;3203
1106;Wasseramt;30275 ;18359 ;18208 ;4699 ;2220;VD-Auslandschweizer;0 ;0 ;0 ;0
1107;Lebern;28927 ;17157 ;16986 ;3781 ;2301;Brig;17298 ;8053 ;7924 ;1467
1108;Olten;32060 ;19163 ;18967 ;4438 ;2302;Conthey;14264 ;6819 ;6729 ;1832
1109;Solothurn;10428 ;6354 ;6248 ;1811 ;2303;Entremont;8615 ;4306 ;4253 ;724
1110;Thierstein;9537 ;5978 ;5934 ;1513 ;2304;Goms;3648 ;1713 ;1685 ;216
1200;Basel-Stadt;117782 ;73675 ;72684 ;22788 ;2305;Hérens;7366 ;3940 ;3899 ;999
1301;Arlesheim;99494 ;60172 ;59296 ;14580 ;2306;Leuk;8483 ;4718 ;4640 ;706
1302;Laufen;11890 ;6870 ;6805 ;1888 ;2307;Martigny;21871 ;11333 ;11155 ;2800
1303;Liestal;33660 ;19161 ;18831 ;4669 ;2308;Monthey;21070 ;10825 ;10664 ;3025
1304;Sissach;21736 ;12695 ;12567 ;2853 ;2309;Raron;8162 ;4180 ;4128 ;646
1305;Waldenburg;10280 ;5775 ;5696 ;1269 ;2310;Saint-Maurice;7261 ;4184 ;4091 ;1204
1401;Oberklettgau;2989 ;2216 ;2156 ;463 ;2311;Sierre;25688 ;12593 ;12407 ;3264
1402;Reiat;4996 ;4006 ;3908 ;750 ;2312;Sion;24307 ;11325 ;11180 ;3146
1403;Schaffhausen;31788 ;22650 ;21881 ;6057 ;2313;Visp;18245 ;7935 ;7840 ;1126
1404;Schleitheim;2236 ;1493 ;1472 ;239 ;2401;Boudry;23495 ;16143 ;15937 ;5648
1405;Stein;3277 ;2357 ;2311 ;492 ;2402;La Chaux-de-Fonds;23266 ;14191 ;13947 ;5970
1406;Unterklettgau;2931 ;2229 ;2194 ;397 ;2403;Le Locle;9393 ;6404 ;6309 ;2271
1501;Hinterland;15842 ;10020 ;9978 ;1587 ;2404;Neuchâtel;30716 ;20448 ;20166 ;7880
1502;Mittelland;11024 ;7842 ;7799 ;1512 ;2405;Val-de-Ruz;9611 ;6733 ;6634 ;2429
1503;Vorderland;8885 ;5868 ;5826 ;1222 ;2406;Val-de-Travers;7975 ;4960 ;4903 ;1734
1600;Appenzell Innerrhoden;10092 ;6672 ;6644 ;691 ;2500;Genève;206900 ;124953 ;121963 ;46908
1701;St Gallen;50947 ;30713 ;30548 ;8029 ;2501;GE-Korrespondenzweg;8960 ;5275 ;5158 ;2101
1702;Rorschach;22008 ;13159 ;13106 ;2862 ;2601;Delémont;23319 ;12587 ;12396 ;5653
1703;Unterrheintal;24418 ;14539 ;14483 ;2907 ;2602;Les Franches-Montagnes;7088 ;3829 ;3754 ;1520
1704;Oberrheintal;17525 ;10582 ;10550 ;1921 ;2603;Porrentruy;17616 ;9375 ;9248 ;3507
