Volksabstimmung vom 28 November 2004;514;514;
Bundesbeschluss zur Neugestaltung des Finanzausgleichs und der;
101;Affoltern;29371 ;11363 ;11017 ;6558 ;
102;Andelfingen;19549 ;8159 ;7885 ;4362 ;
103;Bülach;73903 ;25667 ;24932 ;14742 ;
104;Dielsdorf;45307 ;14421 ;13962 ;8047 ;
105;Hinwil;53294 ;19860 ;19292 ;11276 ;
106;Horgen;71936 ;29612 ;28686 ;17669 ;
107;Meilen;63531 ;27554 ;26808 ;16598 ;
108;Pfäffikon;35089 ;14056 ;13629 ;7903 ;
109;Uster;70876 ;24786 ;24116 ;14395 ;
110;Winterthur;93804 ;37499 ;36045 ;22260 ;
111;Dietikon;44352 ;15308 ;14886 ;9549 ;
112;Zürich;217481 ;79148 ;75463 ;46147 ;
201;Aarberg;24333 ;9125 ;8826 ;6667 ;
202;Aarwangen;29136 ;9294 ;9071 ;6367 ;
203;Bern;168715 ;76050 ;73144 ;53508 ;
204;Biel;32415 ;9213 ;8876 ;5824 ;
205;Büren;15909 ;4469 ;4381 ;3282 ;
206;Burgdorf;32748 ;12471 ;12021 ;8930 ;
207;Courtelary;15516 ;5245 ;4953 ;2974 ;
208;Erlach;7482 ;2394 ;2352 ;1812 ;
209;Fraubrunnen;27412 ;10189 ;9878 ;7276 ;
210;Frutigen;13814 ;4854 ;4651 ;3238 ;
211;Interlaken;27166 ;9446 ;9129 ;6415 ;
212;Konolfingen;42046 ;15231 ;14779 ;11040 ;
213;Laupen;11007 ;3690 ;3563 ;2748 ;
214;Moutier;15566 ;4984 ;4720 ;2816 ;
215;La Neuveville;4269 ;1794 ;1665 ;1072 ;
216;Nidau;29430 ;9157 ;8950 ;6568 ;
217;Niedersimmental;16382 ;4893 ;4757 ;3527 ;
218;Oberhasli;5689 ;1568 ;1528 ;1083 ;
219;Obersimmental;6182 ;1771 ;1723 ;1285 ;
220;Saanen;5610 ;1464 ;1400 ;1055 ;
221;Schwarzenburg;7715 ;2267 ;2180 ;1625 ;
222;Seftigen;26805 ;10731 ;10282 ;7624 ;
223;Signau;18627 ;5422 ;5230 ;3692 ;
224;Thun;68152 ;22236 ;21567 ;15629 ;
225;Trachselwald;17839 ;5045 ;4895 ;3570 ;
226;Wangen;19190 ;6092 ;5953 ;4236 ;
301;Entlebuch;13072 ;6019 ;5871 ;3747 ;
302;Hochdorf;39763 ;17689 ;17293 ;12492 ;
303;Luzern;109106 ;48059 ;46867 ;33985 ;
304;Sursee;43522 ;20263 ;19632 ;14427 ;
305;Willisau;31684 ;14081 ;13711 ;9260 ;
400;KtUri;25599 ;9063 ;8838 ;7235 ;
501;Einsiedeln;9028 ;3297 ;3185 ;1577 ;
502;Gersau;1372 ;499 ;487 ;195 ;
503;Höfe;16998 ;6914 ;6681 ;2996 ;
504;Küssnacht;7826 ;3264 ;3155 ;1434 ;
505;March;22533 ;7367 ;7190 ;3016 ;
506;Schwyz;33167 ;13809 ;13361 ;5433 ;
600;KtObwalden;23081 ;9405 ;8992 ;6380 ;
700;KtNidwalden;28644 ;10869 ;10489 ;4826 ;
800;KtGlarus;25002 ;7524 ;7404 ;4512 ;
900;KtZug;68043 ;35638 ;35328 ;5755 ;
1001;La Broye;15503 ;4925 ;4736 ;3156 ;
1002;La Glâne;12604 ;3407 ;3257 ;1996 ;
1003;La Gruyere;26841 ;7559 ;7250 ;4869 ;
1004;La Sarine;53905 ;18399 ;17605 ;12142 ;
1005;See;20123 ;6736 ;6592 ;4774 ;
1006;Sense;28997 ;8699 ;8566 ;6083 ;
1007;La Veveyese;9116 ;2624 ;2478 ;1510 ;
1101;Gäu;11455 ;3945 ;3892 ;2747 ;
1102;Tal;9606 ;3615 ;3585 ;2638 ;
1103;Bucheggberg;5626 ;2130 ;2096 ;1575 ;
1104;Dorneck;12918 ;5053 ;4932 ;3347 ;
1105;Gösgen;14772 ;5178 ;5101 ;3616 ;
1106;Wasseramt;30646 ;10338 ;10230 ;7296 ;
1107;Lebern;29076 ;9840 ;9702 ;6933 ;
1108;Olten;32205 ;11781 ;11589 ;8388 ;
1109;Solothurn;10514 ;3945 ;3867 ;2935 ;
1110;Thierstein;9764 ;3176 ;3114 ;2028 ;
1200;KtBasel-Stadt;110676 ;50063 ;48366 ;36612 ;
1301;Arlesheim;100618 ;36928 ;35860 ;23852 ;
1302;Laufen;12357 ;3512 ;3427 ;1977 ;
1303;Liestal;34535 ;11098 ;10810 ;6576 ;
1304;Sissach;22552 ;6795 ;6587 ;3650 ;
1305;Waldenburg;10648 ;3021 ;2934 ;1598 ;
1401;Oberklettgau;2998 ;1711 ;1534 ;977 ;
1402;Reiat;5163 ;3329 ;3057 ;1963 ;
1403;Schaffhausen;31445 ;17817 ;15714 ;9933 ;
1404;Schleitheim;2116 ;1131 ;1025 ;718 ;
1405;Stein;3357 ;1968 ;1810 ;1169 ;
1406;Unterklettgau;3026 ;1552 ;1453 ;911 ;
1501;Hinterland;16047 ;6935 ;6820 ;4762 ;
1502;Mittelland;11222 ;5145 ;5056 ;3425 ;
1503;Vorderland;9051 ;3735 ;3680 ;2244 ;
1600;Kt Appenzell IRh;10204 ;3311 ;3252 ;2288 ;
1721;Wahlkreis St Gallen;73246 ;24662 ;24308 ;16977 ;
1722;Wahlkreis Rorschach;24789 ;8665 ;8556 ;5955 ;
1723;Wahlkreis Rheintal;38727 ;12972 ;12850 ;8260 ;
1724;Wahlkreis Werdenberg;21311 ;7142 ;7041 ;4834 ;
1725;Wahlkreis Sarganserland;23473 ;7456 ;7380 ;4504 ;
1726;Wahlkreis See-Gaster;38802 ;12315 ;12174 ;7889 ;
1727;Wahlkreis Toggenburg;29736 ;11176 ;11012 ;6933 ;
1728;Wahlkreis Wil;42907 ;14254 ;14083 ;9397 ;
1821;Albula;6318 ;1620 ;1581 ;1090 ;
1822;Bernina;3698 ;1168 ;1121 ;671 ;
1823;Hinterrhein;8749 ;2619 ;2564 ;1614 ;
1824;Imboden;11813 ;3896 ;3770 ;2692 ;
1825;Inn;6734 ;2047 ;1985 ;1409 ;
1826;Landquart;15900 ;4077 ;3965 ;2783 ;
1827;Maloja;11066 ;3160 ;3085 ;2180 ;
1828;Moesa;5482 ;1488 ;1380 ;776 ;
1829;Plessur;27227 ;7847 ;7550 ;5264 ;
1830;Prättigau-Davos;17348 ;4374 ;4254 ;3036 ;
1831;Surselva;16481 ;4733 ;4628 ;3169 ;
1901;Aarau;43610 ;17081 ;16507 ;10213 ;
1902;Baden;74882 ;26772 ;25982 ;17599 ;
1903;Bremgarten;42001 ;13893 ;13572 ;8489 ;
1904;Brugg;29122 ;11557 ;11221 ;6865 ;
1905;Kulm;23604 ;7900 ;7714 ;4036 ;
1906;Laufenburg;18352 ;6956 ;6787 ;3914 ;
1907;Lenzburg;31390 ;11062 ;10779 ;6466 ;
1908;Muri;19761 ;6145 ;6013 ;3722 ;
1909;Rheinfelden;25915 ;8189 ;7965 ;5215 ;
1910;Zofingen;40054 ;13351 ;12930 ;7511 ;
1911;Zurzach;19216 ;6656 ;6498 ;3968 ;
2001;Arbon;23341 ;8792 ;8269 ;5578 ;
2002;Bischofszell;19167 ;5523 ;5327 ;3655 ;
2003;Diessenhofen;4059 ;1303 ;1271 ;846 ;
2004;Frauenfeld;28984 ;10332 ;9808 ;7119 ;
2005;Kreuzlingen;20793 ;6756 ;6497 ;4508 ;
2006;Münchwilen;23593 ;7523 ;7283 ;5105 ;
2007;Steckborn;11614 ;4167 ;3985 ;2819 ;
2008;Weinfelden;16401 ;5806 ;5569 ;4029 ;
2101;Bellinzona;27896 ;7947 ;7403 ;4648 ;
2102;Blenio;4581 ;1245 ;1152 ;743 ;
2103;Leventina;6173 ;2372 ;2255 ;1042 ;
2104;Locarno;38847 ;11422 ;10643 ;7217 ;
2105;Lugano;80860 ;25603 ;24077 ;16941 ;
2106;Mendrisio;31732 ;9734 ;9090 ;6173 ;
2107;Riviera;6617 ;1664 ;1565 ;907 ;
2108;Vallemaggia;4127 ;1158 ;1075 ;708 ;
2201;Aigle;19901 ;6415 ;6234 ;3899 ;
2202;Aubonne;7431 ;2811 ;2718 ;1833 ;
2203;Avenches;4315 ;1348 ;1318 ;933 ;
2204;Cossonay;13921 ;5122 ;4940 ;3189 ;
2205;Echallens;14073 ;5267 ;5074 ;3365 ;
2206;Grandson;8569 ;3105 ;3021 ;1781 ;
2207;Lausanne;102284 ;38020 ;36710 ;22087 ;
2208;Lavaux;15406 ;6377 ;6127 ;4387 ;
2209;Morges;38947 ;15216 ;14684 ;9342 ;
2210;Moudon;7462 ;2537 ;2451 ;1520 ;
2211;Nyon;34702 ;13130 ;12667 ;8902 ;
2212;Orbe;12352 ;4075 ;3925 ;2233 ;
2213;Oron;7036 ;2538 ;2436 ;1525 ;
2214;Payerne;9123 ;2915 ;2842 ;1875 ;
2215;Pays d'Enhaut;2934 ;837 ;816 ;583 ;
