Volksabstimmung vom 27 September 2009;Abst-Nr;544;
Bundesbeschluss über den Verzicht auf die Einführung der allgemeinen Volksinitiative;
101;Affoltern;31838;12816;40.3;12352;8817;3535;71.4;
102;Andelfingen;20736;9322;45.0;8875;6201;2674;69.9;
103;Bülach;80382;30158;37.5;28893;20250;8643;70.1;
104;Dielsdorf;48770;17714;36.3;16987;11500;5487;67.7;
105;Hinwil;57551;22318;38.8;21340;14706;6634;68.9;
106;Horgen;73506;30724;41.8;29223;20792;8431;71.1;
107;Meilen;64865;29181;45.0;27937;20665;7272;74.0;
108;Pfäffikon;37298;15305;41.0;14612;10021;4591;68.6;
109;Uster;75396;29330;38.9;28010;20094;7916;71.7;
110;Winterthur;100246;42636;42.5;40262;28236;12026;70.1;
111;Dietikon;45686;16791;36.8;16166;11178;4988;69.1;
112;Zürich;226362;83785;37.0;78943;58483;20460;74.1;
201;Aarberg;25785;10261;39.8;9721;6950;2771;71.5;
202;Aarwangen;29964;11523;38.5;11048;7152;3896;64.7;
203;Bern;167660;75962;45.3;71716;54850;16866;76.5;
204;Biel;33107;11034;33.3;10298;7174;3124;69.7;
205;Büren;16149;5604;34.7;5311;3361;1950;63.3;
206;Burgdorf;34294;12688;37.0;12060;8320;3740;69.0;
207;Courtelary;15635;5488;35.1;4944;3049;1895;61.7;
208;Erlach;7770;2966;38.2;2817;2010;807;71.4;
209;Fraubrunnen;29239;11705;40.0;11104;7908;3196;71.2;
210;Frutigen;14290;6057;42.4;5561;3316;2245;59.6;
211;Interlaken;28052;10705;38.2;10107;6479;3628;64.1;
212;Konolfingen;43656;18041;41.3;16985;12082;4903;71.1;
213;Laupen;11221;4297;38.3;4070;2862;1208;70.3;
214;Moutier;15637;5525;35.3;5050;2952;2098;58.5;
215;La Neuveville;4378;1668;38.1;1495;994;501;66.5;
216;Nidau;30514;11620;38.1;10975;7644;3331;69.6;
217;Niedersimmental;16855;6920;41.1;6512;4261;2251;65.4;
218;Oberhasli;5691;1968;34.6;1854;1130;724;60.9;
219;Obersimmental;6270;2817;44.9;2557;1543;1014;60.3;
220;Saanen;5672;2313;40.8;2181;1138;1043;52.2;
221;Schwarzenburg;7989;2650;33.2;2521;1622;899;64.3;
222;Seftigen;28102;11424;40.7;10812;7186;3626;66.5;
223;Signau;19298;6334;32.8;5978;3927;2051;65.7;
224;Thun;71272;28232;39.6;26496;18287;8209;69.0;
225;Trachselwald;18143;6346;35.0;5916;3758;2158;63.5;
226;Wangen;20124;7650;38.0;7349;4570;2779;62.2;
301;Entlebuch;13322;5033;37.8;4855;2804;2051;57.8;
302;Hochdorf;41776;15719;37.6;15145;9936;5209;65.6;
303;Luzern;114286;46141;40.4;43891;30475;13416;69.4;
304;Sursee;47260;18041;38.2;17345;11482;5863;66.2;
305;Willisau;33341;12492;37.5;12035;7024;5011;58.4;
400;Kt Uri;25947;11750;45.3;11016;5898;5118;53.5;
501;Einsiedeln;9818;3492;35.6;3417;2158;1259;63.2;
502;Gersau;1408;532;37.8;525;303;222;57.7;
503;Höfe;17572;7327;41.7;7182;4672;2510;65.1;
504;Küssnacht (SZ);8078;3262;40.4;3194;2141;1053;67.0;
505;March;24695;8645;35.0;8476;5153;3323;60.8;
506;Schwyz;34711;13658;39.3;13386;7694;5692;57.5;
600;Kt Obwalden;24625;9727;39.5;9200;6125;3075;66.6;
700;Kt Nidwalden;30009;12201;40.7;11590;7883;3707;68.0;
800;Kt Glarus;25760;10136;39.3;9659;6436;3223;66.6;
900;Kt Zug;70620;34028;48.2;32836;21388;11448;65.1;
1001;La Broye;17326;6951;40.1;6458;4041;2417;62.6;
1002;La Glâne;13762;5318;38.6;4825;2883;1942;59.8;
1003;La Gruyère;29006;11620;40.1;10359;6506;3853;62.8;
1004;La Sarine;57464;26297;45.8;24042;16587;7455;69.0;
1005;See / Lac;21550;8477;39.3;8076;5541;2535;68.6;
1006;Sense;30348;11149;36.7;10771;7166;3605;66.5;
1007;La Veveyse;10120;3885;38.4;3525;2304;1221;65.4;
1101;Gäu;11984;4673;39.0;4562;2509;2053;55.0;
1102;Thal;9664;4212;43.6;4104;2107;1997;51.3;
1103;Bucheggberg;5890;2653;45.0;2578;1574;1004;61.1;
1104;Dorneck;13342;5620;42.1;5395;3584;1811;66.4;
1105;Gösgen;15027;6317;42.0;6114;3619;2495;59.2;
1106;Wasseramt;31320;13423;42.9;12968;7732;5236;59.6;
1107;Lebern;29270;12254;41.9;11850;7017;4833;59.2;
1108;Olten;33039;12904;39.1;12501;7632;4869;61.1;
1109;Solothurn;11031;4325;39.2;4184;2990;1194;71.5;
1110;Thierstein;9966;3886;39.0;3811;1924;1887;50.5;
1200;Kt Basel-Stadt;107747;48110;44.7;45645;31120;14525;68.2;
1301;Arlesheim;102400;40099;39.2;38508;28786;9722;74.8;
1302;Laufen;13014;4315;33.2;4161;2704;1457;65.0;
1303;Liestal;35664;14034;39.4;13267;9387;3880;70.8;
1304;Sissach;23839;8736;36.6;8395;5710;2685;68.0;
1305;Waldenburg;10840;3571;32.9;3433;2179;1254;63.5;
1401;Oberklettgau;2947;2000;67.9;1747;1097;650;62.8;
1402;Reiat;5328;3714;69.7;3206;1881;1325;58.7;
1403;Schaffhausen;31701;19755;62.3;16864;9722;7142;57.6;
1404;Schleitheim;2166;1290;59.6;1149;684;465;59.5;
1405;Stein;3534;2095;59.3;1912;1106;806;57.8;
1406;Unterklettgau;3347;2115;63.2;1895;1130;765;59.6;
1501;Hinterland;16437;6577;40.0;6378;4177;2201;65.5;
1502;Mittelland;11724;5384;45.9;5226;3593;1633;68.8;
1503;Vorderland;9254;4031;43.6;3933;2374;1559;60.4;
1600;Kt Appenzell Innerrhoden;10867;3761;34.6;3595;2168;1427;60.3;
1721;St Gallen;75919;33280;43.8;31597;21436;10161;67.8;
1722;Rorschach;25147;10369;41.2;10136;6602;3534;65.1;
1723;Rheintal;40336;17304;42.9;16846;10336;6510;61.4;
1724;Werdenberg;21716;8378;38.6;8152;5265;2887;64.6;
1725;Sarganserland;24744;9792;39.6;9564;5794;3770;60.6;
1726;See-Gaster;41623;15376;36.9;14973;9867;5106;65.9;
1727;Toggenburg;30688;12386;40.4;11941;6964;4977;58.3;
1728;Wil;44933;18487;41.1;17926;11653;6273;65.0;
1821;Albula;5995;1631;27.2;1561;1084;477;69.4;
1822;Bernina;3738;1267;33.9;1165;830;335;71.2;
1823;Hinterrhein;8962;2971;33.2;2846;2055;791;72.2;
1824;Imboden;12522;4549;36.3;4315;3009;1306;69.7;
1825;Inn;6783;1976;29.1;1907;1326;581;69.5;
1826;Landquart;16870;5151;30.5;4923;3392;1531;68.9;
1827;Maloja / Maloggia;11192;3502;31.3;3335;2433;902;73.0;
1828;Moësa;5598;2495;44.6;2143;1136;1007;53.0;
1829;Plessur;27924;8853;31.7;8400;5907;2493;70.3;
1830;Prättigau-Davos;17761;5764;32.5;5457;3793;1664;69.5;
1831;Surselva;16548;4658;28.1;4466;2964;1502;66.4;
1901;Aarau;45971;18045;39.3;17452;11491;5961;65.8;
1902;Baden;79400;30026;37.8;29075;19611;9464;67.4;
1903;Bremgarten;44246;16445;37.2;15951;9798;6153;61.4;
1904;Brugg;30543;12353;40.4;11902;7477;4425;62.8;
1905;Kulm;24440;8605;35.2;8353;4276;4077;51.2;
1906;Laufenburg;19636;6856;34.9;6649;3921;2728;59.0;
1907;Lenzburg;34290;12424;36.2;12080;7343;4737;60.8;
1908;Muri;21225;7996;37.7;7706;4469;3237;58.0;
1909;Rheinfelden;27701;9629;34.8;9271;6042;3229;65.2;
1910;Zofingen;42131;14926;35.4;14398;8552;5846;59.4;
1911;Zurzach;19602;7702;39.3;7457;4325;3132;58.0;
2001;Arbon;24927;10022;40.2;9427;5930;3497;62.9;
2002;Bischofszell;20095;7451;37.1;7059;4486;2573;63.6;
2003;Diessenhofen;4279;1955;45.7;1850;1158;692;62.6;
2004;Frauenfeld;30857;12530;40.6;11838;7722;4116;65.2;
2005;Kreuzlingen;21403;8919;41.7;8467;5428;3039;64.1;
2006;Münchwilen;25165;9682;38.5;9150;5613;3537;61.3;
2007;Steckborn;12432;5133;41.3;4846;2955;1891;61.0;
2008;Weinfelden;17640;7413;42.0;6995;4282;2713;61.2;
2101;Bellinzona;29439;8718;29.6;7889;5060;2829;64.1;
2102;Blenio;4561;1223;26.8;1134;735;399;64.8;
2103;Leventina;6120;2158;35.3;1993;1301;692;65.3;
2104;Locarno;40653;13004;32.0;11907;7624;4283;64.0;
2105;Lugano;84604;28407;33.6;26353;17088;9265;64.8;
2106;Mendrisio;32493;11109;34.2;10281;6581;3700;64.0;
2107;Riviera;6903;1919;27.8;1763;1121;642;63.6;
2108;Vallemaggia;4247;1294;30.5;1141;725;416;63.5;
2221;Aigle;20988;8751;41.7;8240;6076;2164;73.7;
2222;Broye-Vully;21375;8694;40.7;8243;6252;1991;75.8;
2223;Gros-de-Vaud;24262;11188;46.1;10366;7862;2504;75.8;
2224;Jura-Nord vaudois;49124;22569;45.9;20974;15370;5604;73.3;
2225;Lausanne;76218;35126;46.1;32183;22920;9263;71.2;
2226;Lavaux-Oron;34145;16963;49.7;15895;12369;3526;77.8;
2227;Morges;43035;19656;45.7;18428;14292;4136;77.6;
2228;Nyon;45372;20064;44.2;18927;14754;4173;78.0;
2229;Ouest lausannois;30522;13119;43.0;12233;8991;3242;73.5;
2230;Riviera-Pays-d'Enhaut;41861;18692;44.7;17463;13309;4154;76.2;
2301;Brig;18251;6617;36.3;6318;3776;2542;59.8;
2302;Conthey;15389;6837;44.4;6371;4215;2156;66.2;
2303;Entremont;9025;3923;43.5;3622;2431;1191;67.1;
2304;Goms;3577;1329;37.2;1261;728;533;57.7;
2305;Hérens;7929;3921;49.5;3716;2454;1262;66.0;
