Volksabstimmung vom 30 November 2008;Abst-Nr;537;
Volksinitiative «Verbandsbeschwerderecht;Schluss mit der Verhinderungspolitik - Mehr Wachstum für die Schweiz!»;
102;Andelfingen;20589;11437;55.5;10849;4394;40.5;
103;Bülach;79278;38102;48.1;36436;15985;43.9;
104;Dielsdorf;47873;22367;46.7;21255;9780;46.0;
105;Hinwil;56666;29083;51.3;27992;12314;44.0;
106;Horgen;73023;39092;53.5;37231;14736;39.6;
107;Meilen;64643;36226;56.0;34657;14054;40.6;
108;Pfäffikon;36842;19654;53.3;18771;7945;42.3;
109;Uster;74518;37833;50.8;36110;14840;41.1;
110;Winterthur;99154;53932;54.4;50931;19420;38.1;
111;Dietikon;45440;21779;47.9;20825;9307;44.7;
112;Zürich;224994;112101;49.8;106729;30521;28.6;
201;Aarberg;25362;10364;40.9;10019;3173;31.7;
202;Aarwangen;29932;11771;39.3;11408;3656;32.0;
203;Bern;167259;84562;50.6;81683;21013;25.7;
204;Biel;32943;12367;37.5;11911;3392;28.5;
205;Büren;16112;6037;37.5;5864;1996;34.0;
206;Burgdorf;34117;14552;42.7;13959;4049;29.0;
207;Courtelary;15621;6144;39.3;5865;1686;28.7;
208;Erlach;7705;3170;41.1;3082;1105;35.9;
209;Fraubrunnen;29082;13179;45.3;12695;3735;29.4;
210;Frutigen;14229;6284;44.2;5931;2264;38.2;
211;Interlaken;27886;11044;39.6;10691;3695;34.6;
212;Konolfingen;43303;19430;44.9;18698;5156;27.6;
213;Laupen;11100;4529;40.8;4388;1368;31.2;
214;Moutier;15645;6577;42.0;6191;1967;31.8;
215;La Neuveville;4357;2093;48.0;1983;517;26.1;
216;Nidau;30361;12031;39.6;11640;3958;34.0;
217;Niedersimmental;16793;6489;38.6;6274;2028;32.3;
218;Oberhasli;5634;2009;35.7;1945;844;43.4;
219;Obersimmental;6250;2162;34.6;2062;715;34.7;
220;Saanen;5625;1990;35.4;1895;704;37.2;
221;Schwarzenburg;7931;2969;37.4;2871;844;29.4;
222;Seftigen;27701;12559;45.3;12068;3746;31.0;
223;Signau;19194;6005;31.3;5784;1634;28.3;
224;Thun;70928;30371;42.8;29142;8849;30.4;
225;Trachselwald;18055;7112;39.4;6812;2048;30.1;
226;Wangen;19821;8400;42.4;8153;2703;33.2;
301;Entlebuch;13236;5855;44.2;5647;2444;43.3;
302;Hochdorf;41399;18728;45.2;18252;7425;40.7;
303;Luzern;113063;58562;51.8;56294;19992;35.5;
304;Sursee;46519;20674;44.4;20001;7382;36.9;
305;Willisau;33014;13699;41.5;13243;4459;33.7;
400;Kt Uri;25772;9789;38.0;9429;3472;36.8;
501;Einsiedeln;9710;4108;42.3;4018;1584;39.4;
502;Gersau;1390;624;44.9;612;228;37.3;
503;Höfe;17615;8704;49.4;8513;3981;46.8;
504;Küssnacht (SZ);8005;3897;48.7;3798;1551;40.8;
505;March;24416;10442;42.8;10255;4364;42.6;
506;Schwyz;34441;16108;46.8;15779;6493;41.1;
600;Kt Obwalden;24246;11440;47.2;10832;4510;41.6;
700;Kt Nidwalden;29842;13827;46.3;13296;6307;47.4;
800;Kt Glarus;25655;10321;40.2;10077;3781;37.5;
900;Kt Zug;70971;35245;49.7;34456;12619;36.6;
1001;La Broye;16954;8119;47.9;7744;2360;30.5;
1002;La Glâne;13571;5851;43.1;5550;1598;28.8;
1003;La Gruyère;28688;13616;47.5;12785;3726;29.1;
1004;La Sarine;56770;28837;50.8;27512;7018;25.5;
1005;See / Lac;21347;10156;47.6;9812;2985;30.4;
1006;Sense;30072;13634;45.3;13292;4170;31.4;
1007;La Veveyse;9978;4526;45.4;4311;1165;27.0;
1101;Gäu;11864;5249;44.2;5162;1756;34.0;
1102;Thal;9698;4325;44.6;4284;1257;29.3;
1103;Bucheggberg;5867;2630;44.8;2563;779;30.4;
1104;Dorneck;13281;6517;49.1;6356;1656;26.1;
1105;Gösgen;14903;6734;45.2;6609;2207;33.4;
1106;Wasseramt;31186;13706;43.9;13424;4120;30.7;
1107;Lebern;29277;12801;43.7;12552;4214;33.6;
1108;Olten;32941;15028;45.6;14676;4954;33.8;
1109;Solothurn;10873;5173;47.6;5083;1209;23.8;
1110;Thierstein;9943;4395;44.2;4314;1374;31.8;
1200;Kt Basel-Stadt;107963;55396;51.3;53676;13038;24.3;
1301;Arlesheim;101820;49759;48.9;47916;13406;28.0;
1302;Laufen;12976;5780;44.5;5590;1800;32.2;
1303;Liestal;35479;16375;46.2;15746;5023;31.9;
1304;Sissach;23604;11041;46.8;10694;3089;28.9;
1305;Waldenburg;10815;4630;42.8;4497;1328;29.5;
1401;Oberklettgau;2933;1905;65.0;1724;535;31.0;
1402;Reiat;5300;3817;72.0;3407;1198;35.2;
1403;Schaffhausen;31579;18243;57.8;16229;5013;30.9;
1404;Schleitheim;2163;1252;57.9;1119;412;36.8;
1405;Stein;3541;2256;63.7;2092;678;32.4;
1406;Unterklettgau;3326;2058;61.9;1896;675;35.6;
1501;Hinterland;16399;7433;45.3;7365;2434;33.0;
1502;Mittelland;11551;6081;52.6;5997;1859;31.0;
1503;Vorderland;9249;4563;49.3;4491;1647;36.7;
1600;Kt Appenzell Innerrhoden;10758;4240;39.4;4127;1287;31.2;
1721;St Gallen;75459;35745;47.4;34762;11397;32.8;
1722;Rorschach;25072;12626;50.4;12417;4841;39.0;
