Volksabstimmung vom 30 November 2008;Abst-Nr;536;
Volksinitiative «für ein flexibles AHV-Alter»;
102;Andelfingen;20589;11556;56.1;11322;3837;33.9;
103;Bülach;79278;38609;48.7;37856;14789;39.1;
104;Dielsdorf;47873;22691;47.4;22174;8638;39.0;
105;Hinwil;56666;29459;52.0;28899;10850;37.5;
106;Horgen;73023;39534;54.1;38684;13739;35.5;
107;Meilen;64643;36611;56.6;35750;10156;28.4;
108;Pfäffikon;36842;19959;54.2;19575;7227;36.9;
109;Uster;74518;38386;51.5;37473;14002;37.4;
110;Winterthur;99154;54627;55.1;53037;20416;38.5;
111;Dietikon;45440;22056;48.5;21602;7605;35.2;
112;Zürich;224994;113638;50.5;109896;50570;46.0;
201;Aarberg;25362;10364;40.9;10242;3656;35.7;
202;Aarwangen;29932;11772;39.3;11675;4105;35.2;
203;Bern;167259;84564;50.6;83251;33629;40.4;
204;Biel;32943;12367;37.5;12146;5843;48.1;
205;Büren;16112;6037;37.5;5995;2451;40.9;
206;Burgdorf;34117;14552;42.7;14385;5263;36.6;
207;Courtelary;15621;6144;39.3;6072;3359;55.3;
208;Erlach;7705;3170;41.1;3131;1034;33.0;
209;Fraubrunnen;29082;13179;45.3;13027;4975;38.2;
210;Frutigen;14229;6284;44.2;6220;1786;28.7;
211;Interlaken;27886;11044;39.6;10932;4184;38.3;
212;Konolfingen;43303;19430;44.9;19194;7099;37.0;
213;Laupen;11100;4529;40.8;4469;1582;35.4;
214;Moutier;15645;6577;42.0;6425;3689;57.4;
215;La Neuveville;4357;2093;48.0;2061;1063;51.6;
216;Nidau;30361;12028;39.6;11895;4587;38.6;
217;Niedersimmental;16793;6489;38.6;6431;2367;36.8;
218;Oberhasli;5634;2009;35.7;1992;706;35.4;
219;Obersimmental;6250;2162;34.6;2134;589;27.6;
220;Saanen;5625;1991;35.4;1973;462;23.4;
221;Schwarzenburg;7931;2969;37.4;2937;1265;43.1;
222;Seftigen;27701;12558;45.3;12376;4565;36.9;
223;Signau;19194;6005;31.3;5928;1973;33.3;
224;Thun;70928;30371;42.8;29924;11338;37.9;
225;Trachselwald;18055;7112;39.4;7033;2243;31.9;
226;Wangen;19821;8400;42.4;8339;2884;34.6;
301;Entlebuch;13236;5903;44.6;5825;1711;29.4;
302;Hochdorf;41399;18997;45.9;18791;6616;35.2;
303;Luzern;113063;59274;52.4;58168;22749;39.1;
304;Sursee;46519;20899;44.9;20597;6320;30.7;
305;Willisau;33014;13808;41.8;13659;4201;30.8;
400;Kt Uri;25772;10022;38.9;9879;3834;38.8;
501;Einsiedeln;9710;4121;42.4;4104;1289;31.4;
502;Gersau;1390;633;45.5;629;198;31.5;
503;Höfe;17615;8776;49.8;8732;2729;31.3;
504;Küssnacht (SZ);8005;3925;49.0;3894;1222;31.4;
505;March;24416;10556;43.2;10513;4053;38.6;
506;Schwyz;34441;16248;47.2;16163;5049;31.2;
600;Kt Obwalden;24246;11514;47.5;11198;3519;31.4;
700;Kt Nidwalden;29842;13924;46.7;13628;4189;30.7;
800;Kt Glarus;25655;10355;40.4;10277;4128;40.2;
900;Kt Zug;70971;35485;50.0;35173;11267;32.0;
1001;La Broye;16954;8157;48.1;8029;4122;51.3;
1002;La Glâne;13571;5905;43.5;5811;2985;51.4;
1003;La Gruyère;28688;13723;47.8;13385;6462;48.3;
1004;La Sarine;56770;28996;51.1;28466;13794;48.5;
1005;See / Lac;21347;10230;47.9;10130;4119;40.7;
1006;Sense;30072;13739;45.7;13648;5705;41.8;
1007;La Veveyse;9978;4544;45.5;4458;2355;52.8;
1101;Gäu;11864;5284;44.5;5254;1781;33.9;
1102;Thal;9698;4352;44.9;4343;1453;33.5;
1103;Bucheggberg;5867;2635;44.9;2609;940;36.0;
1104;Dorneck;13281;6562;49.4;6488;2722;42.0;
1105;Gösgen;14903;6774;45.5;6744;2615;38.8;
1106;Wasseramt;31186;13785;44.2;13713;5934;43.3;
1107;Lebern;29277;12872;44.0;12796;4886;38.2;
1108;Olten;32941;15104;45.9;14976;5666;37.8;
1109;Solothurn;10873;5211;47.9;5156;2047;39.7;
1110;Thierstein;9943;4415;44.4;4391;1940;44.2;
1200;Kt Basel-Stadt;107963;56359;52.2;55582;26082;46.9;
1301;Arlesheim;101820;50375;49.5;49599;19282;38.9;
1302;Laufen;12976;5856;45.1;5791;2741;47.3;
1303;Liestal;35479;16498;46.5;16141;6659;41.3;
1304;Sissach;23604;11147;47.2;10993;4493;40.9;
1305;Waldenburg;10815;4685;43.3;4640;1875;40.4;
1401;Oberklettgau;2933;1915;65.3;1828;671;36.7;
1402;Reiat;5300;3842;72.5;3647;1399;38.4;
1403;Schaffhausen;31579;18373;58.2;17287;7657;44.3;
1404;Schleitheim;2163;1260;58.3;1200;389;32.4;
1405;Stein;3541;2278;64.3;2199;841;38.2;
1406;Unterklettgau;3326;2072;62.3;1989;696;35.0;
1501;Hinterland;16399;7548;46.0;7507;2414;32.2;
1502;Mittelland;11551;6162;53.3;6122;2000;32.7;
1503;Vorderland;9249;4593;49.7;4556;1913;42.0;
1600;Kt Appenzell Innerrhoden;10758;4256;39.6;4173;1035;24.8;
1721;St Gallen;75459;36112;47.9;35714;13787;38.6;
1722;Rorschach;25072;13006;51.9;12955;5026;38.8;
1723;Rheintal;40039;17541;43.8;17460;6662;38.2;
1724;Werdenberg;21646;10004;46.2;9936;4228;42.6;
1725;Sarganserland;24407;12160;49.8;12094;4961;41.0;
1726;See-Gaster;41040;18787;45.8;18668;6817;36.5;
1727;Toggenburg;30503;14602;47.9;14518;4894;33.7;
1728;Wil;44659;20937;46.9;20802;7064;34.0;
1821;Albula;6238;2761;44.3;2729;914;33.5;
1822;Bernina;3732;1504;40.3;1477;689;46.6;
1823;Hinterrhein;8907;4398;49.4;4324;1529;35.4;
1824;Imboden;12416;6132;49.4;6034;1972;32.7;
1825;Inn;6800;2799;41.2;2776;955;34.4;
1826;Landquart;16648;7498;45.0;7362;2549;34.6;
1827;Maloja / Maloggia;11072;4860;43.9;4787;1601;33.4;
1828;Moësa;5565;2232;40.1;2161;1344;62.2;
1829;Plessur;27717;12840;46.3;12504;4575;36.6;
1830;Prättigau-Davos;17369;8537;49.2;8345;2664;31.9;
1831;Surselva;16582;7198;43.4;7104;2012;28.3;
1901;Aarau;45480;22949;50.5;22738;8630;38.0;
1902;Baden;78643;36603;46.5;36321;13029;35.9;
1903;Bremgarten;43911;19854;45.2;19723;7147;36.2;
1904;Brugg;30220;15211;50.3;15069;5609;37.2;
1905;Kulm;24225;10349;42.7;10273;3846;37.4;
1906;Laufenburg;19461;9314;47.9;9245;3604;39.0;
1907;Lenzburg;33809;15882;47.0;15767;5835;37.0;
1908;Muri;20980;8611;41.0;8561;2755;32.2;
1909;Rheinfelden;27347;11197;40.9;11107;4502;40.5;
1910;Zofingen;41887;17813;42.5;17695;6994;39.5;
1911;Zurzach;19533;8973;45.9;8915;3391;38.0;
2001;Arbon;24613;11289;45.9;10890;4201;38.6;
2002;Bischofszell;19890;8702;43.8;8452;2881;34.1;
2003;Diessenhofen;4207;2071;49.2;2032;729;35.9;
2004;Frauenfeld;30490;14301;46.9;13987;4805;34.4;
2005;Kreuzlingen;21239;9772;46.0;9485;3259;34.4;
2006;Münchwilen;24925;11393;45.7;11019;3629;32.9;
2007;Steckborn;12352;5881;47.6;5721;1854;32.4;
2008;Weinfelden;17318;8307;48.0;8105;2357;29.1;
2101;Bellinzona;29084;10564;36.3;10394;6506;62.6;
2102;Blenio;4587;1428;31.1;1405;821;58.4;
2103;Leventina;6139;2564;41.8;2524;1508;59.7;
2104;Locarno;40322;15368;38.1;15103;8294;54.9;
2105;Lugano;83891;34783;41.5;34300;20266;59.1;
2106;Mendrisio;32272;14585;45.2;14376;9000;62.6;
2107;Riviera;6834;2287;33.5;2247;1475;65.6;
2108;Vallemaggia;4194;1525;36.4;1492;951;63.7;
2221;Aigle;20745;10219;49.3;10104;5146;50.9;
2222;Broye-Vully;21133;9975;47.2;9838;4689;47.7;
2223;Gros-de-Vaud;23902;12917;54.0;12681;6124;48.3;
2224;Jura-Nord vaudois;48428;24531;50.7;24191;12775;52.8;
2225;Lausanne;75494;39770;52.7;38692;21255;54.9;
2226;Lavaux-Oron;34024;19607;57.6;19330;8379;43.3;
2227;Morges;42590;23359;54.8;23042;10619;46.1;
2228;Nyon;45469;23396;51.5;23121;9802;42.4;
2229;Ouest lausannois;30279;14354;47.4;14150;7677;54.3;
2230;Riviera-Pays-d'Enhaut;41574;20884;50.2;20617;9803;47.5;
2301;Brig;18062;8972;49.7;8699;3962;45.5;
2302;Conthey;15246;8588;56.3;8322;3973;47.7;
2303;Entremont;8968;5033;56.1;4866;1939;39.8;
2304;Goms;3580;1804;50.4;1751;771;44.0;
2305;Hérens;7912;5648;71.4;5497;2505;45.6;
2306;Leuk;8686;4957;57.1;4877;2264;46.4;
