Volksabstimmung vom 2 Juni 2002;488;488
Volksinitiative «für Mutter und Kind – für den Schutz des ungeborenen Kindes und für die Hilfe an seine Mutter in Not»;
102;Andelfingen;18673 ;8977 ;8786 ;1641 ;1706;Sargans;23094 ;9233 ;9166 ;2660  
103;Bülach;70998 ;28835 ;28310 ;4353 ;1707;Gaster;8636 ;3020 ;2989 ;845  
104;Dielsdorf;43794 ;16508 ;16227 ;2452 ;1708;See;29296 ;11854 ;11750 ;2434  
105;Hinwil;51546 ;21348 ;20877 ;4469 ;1709;Obertoggenburg;8047 ;3043 ;3014 ;697  
106;Horgen;71392 ;31463 ;30865 ;3866 ;1710;Neutoggenburg;9426 ;3681 ;3639 ;873  
107;Meilen;61733 ;30469 ;29887 ;3863 ;1711;Alttoggenburg;9723 ;3900 ;3867 ;1311  
108;Pfäffikon;33910 ;15032 ;14711 ;2626 ;1712;Untertoggenburg;23415 ;9190 ;9122 ;2101  
109;Uster;69257 ;28493 ;27941 ;3695 ;1713;Wil;21216 ;8938 ;8861 ;2101  
110;Winterthur;90469 ;43586 ;42352 ;7194 ;1714;Gossau;19577 ;8201 ;8146 ;1956  
111;Dietikon;44393 ;18929 ;18460 ;2545 ;1821;Albula;6218 ;1899 ;1879 ;486  
112;Zürich;216700 ;94379 ;92174 ;11790 ;1822;Bernina;3717 ;1216 ;1165 ;415  
201;Aarberg;23756 ;8550 ;8467 ;1430 ;1823;Hinterrhein;8546 ;2857 ;2801 ;622  
202;Aarwangen;28723 ;10450 ;10288 ;2135 ;1824;Imboden;11471 ;4471 ;4385 ;770  
203;Bern;168480 ;75414 ;74169 ;9347 ;1825;Inn;6618 ;2190 ;2141 ;500  
204;Biel;32363 ;10649 ;10474 ;1615 ;1826;Landquart;15334 ;4809 ;4734 ;1167  
205;Büren;15606 ;4870 ;4810 ;746 ;1827;Maloja;11036 ;4001 ;3907 ;624  
206;Burgdorf;32291 ;11777 ;11624 ;2180 ;1828;Moesa;5448 ;1342 ;1292 ;369  
207;Courtelary;15314 ;5108 ;5028 ;1110 ;1829;Plessur;26559 ;10113 ;9656 ;1635  
208;Erlach;7340 ;2501 ;2473 ;390 ;1830;Prättigau-Davos;17293 ;6990 ;6792 ;1572  
209;Fraubrunnen;26913 ;10800 ;10663 ;1673 ;1831;Surselva;16490 ;5523 ;5428 ;1860  
210;Frutigen;13509 ;5475 ;5399 ;2635 ;1901;Aarau;42474 ;16245 ;16045 ;2664  
211;Interlaken;26819 ;8864 ;8741 ;1964 ;1902;Baden;73522 ;28491 ;28100 ;4236  
212;Konolfingen;41105 ;16027 ;15778 ;3496 ;1903;Bremgarten;40795 ;13807 ;13673 ;2288  
213;Laupen;10830 ;3929 ;3888 ;529 ;1904;Brugg;28498 ;10861 ;10730 ;1682  
214;Moutier;15448 ;5110 ;5032 ;1446 ;1905;Kulm;23283 ;8097 ;7987 ;2210  
215;La Neuveville;4139 ;1582 ;1536 ;247 ;1906;Laufenburg;17800 ;5768 ;5724 ;1185  
216;Nidau;28640 ;10089 ;9960 ;1466 ;1907;Lenzburg;30412 ;10653 ;10523 ;1746  
