Volksabstimmung vom 22 September 2013;Abst.-Nr.;573;
Bundesgesetz über die Bekämpfung übertragbarer Krankheiten des Menschen (Epidemiengesetz);provisorische Ergebnisse vom Abstimmungssonntag;
101;Bezirk Affoltern;16928;9769;7159;57.7;
102;Bezirk Andelfingen;11775;6239;5536;53.0;
103;Bezirk Bülach;36983;21635;15348;58.5;
104;Bezirk Dielsdorf;22182;12472;9710;56.2;
105;Bezirk Hinwil;28332;13042;15290;46.0;
106;Bezirk Horgen;36558;22535;14023;61.6;
107;Bezirk Meilen;35632;22857;12775;64.1;
108;Bezirk Pfäffikon;19846;9896;9950;49.9;
109;Bezirk Uster;36536;21083;15453;57.7;
110;Bezirk Winterthur;52419;29364;23055;56.0;
111;Bezirk Dietikon;20828;13222;7606;63.5;
112;Bezirk Zürich;106639;74751;31888;70.1;
241;Arrondissement administratif Jura bernois;14946;7913;7033;52.9;
242;Verwaltungskreis Biel/Bienne;23523;13923;9600;59.2;
243;Verwaltungskreis Seeland;21894;12083;9811;55.2;
244;Verwaltungskreis Oberaargau;24004;12287;11717;51.2;
245;Verwaltungskreis Emmental;29262;14872;14390;50.8;
246;Verwaltungskreis Bern-Mittelland;132615;80777;51838;60.9;
247;Verwaltungskreis Thun;35945;17335;18610;48.2;
248;Verwaltungskreis Obersimmental-Saanen;5291;2085;3206;39.4;
249;Verwaltungskreis Frutigen-Niedersimmental;13832;5581;8251;40.3;
250;Verwaltungskreis Interlaken-Oberhasli;14697;6655;8042;45.3;
311;Wahlkreis Luzern-Stadt;23911;15380;8531;64.3;
312;Wahlkreis Luzern-Land;31903;19130;12773;60.0;
313;Wahlkreis Hochdorf;20018;12020;7998;60.0;
314;Wahlkreis Sursee;22509;13193;9316;58.6;
315;Wahlkreis Willisau;15184;8438;6746;55.6;
316;Wahlkreis Entlebuch;7706;3744;3962;48.6;
400;Kanton Uri;11372;5592;5780;49.2;
501;Bezirk Einsiedeln;5100;2290;2810;44.9;
502;Bezirk Gersau;767;354;413;46.2;
503;Bezirk Höfe;9170;4829;4341;52.7;
504;Bezirk Küssnacht (SZ);4150;2242;1908;54.0;
505;Bezirk March;11753;5348;6405;45.5;
506;Bezirk Schwyz;18302;7339;10963;40.1;
600;Kanton Obwalden;12282;6317;5965;51.4;
700;Kanton Nidwalden;14740;8263;6477;56.1;
800;Kanton Glarus;9788;5023;4765;51.3;
900;Kanton Zug;36260;20811;15449;57.4;
1001;District de la Broye;8394;5305;3089;63.2;
1002;District de la Glâne;6155;3899;2256;63.3;
1003;District de la Gruyère;13054;8598;4456;65.9;
1004;District de la Sarine;28567;19820;8747;69.4;
1005;Bezirk See / District du Lac;10463;6700;3763;64.0;
1006;Bezirk Sense;13464;8336;5128;61.9;
1007;District de la Veveyse;4431;2904;1527;65.5;
1101;Bezirk Gäu;5494;3267;2227;59.5;
1102;Bezirk Thal;4269;2232;2037;52.3;
1103;Bezirk Bucheggberg;2779;1498;1281;53.9;
1104;Bezirk Dorneck;6614;3817;2797;57.7;
1105;Bezirk Gösgen;6502;3829;2673;58.9;
1106;Bezirk Wasseramt;13481;7621;5860;56.5;
1107;Bezirk Lebern;14609;8448;6161;57.8;
