Volksabstimmung vom 5 Juni 2005;518;518;
Bundesgesetz über die eingetragene Partnerschaft gleichgeschlechtlicher;
101;Affoltern;29606 ;18582 ;18232 ;12214 ;
102;Andelfingen;19654 ;12772 ;12551 ;6932 ;
103;Bülach;74447 ;43715 ;42876 ;26086 ;
104;Dielsdorf;45652 ;25965 ;25466 ;15374 ;
105;Hinwil;53727 ;31186 ;30631 ;16905 ;
106;Horgen;72206 ;44763 ;43546 ;28430 ;
107;Meilen;63710 ;41096 ;40135 ;25894 ;
108;Pfäffikon;35361 ;21827 ;21472 ;12870 ;
109;Uster;71207 ;41809 ;40992 ;26537 ;
110;Winterthur;94335 ;58290 ;56604 ;35430 ;
111;Dietikon;44479 ;25390 ;24860 ;15226 ;
112;Zürich;218004 ;125110 ;121814 ;86360 ;
201;Aarberg;24407 ;12509 ;12302 ;7620 ;
202;Aarwangen;29238 ;15059 ;14834 ;7898 ;
203;Bern;168807 ;95851 ;94383 ;65024 ;
204;Biel;32444 ;15380 ;15112 ;9586 ;
205;Büren;15921 ;7380 ;7292 ;4245 ;
206;Burgdorf;32877 ;16455 ;16195 ;9400 ;
207;Courtelary;15469 ;7788 ;7621 ;3469 ;
208;Erlach;7495 ;3794 ;3739 ;2117 ;
209;Fraubrunnen;27519 ;14396 ;14187 ;8912 ;
210;Frutigen;13891 ;7685 ;7553 ;2519 ;
211;Interlaken;27255 ;13577 ;13290 ;6703 ;
212;Konolfingen;42111 ;22078 ;21767 ;12417 ;
213;Laupen;11032 ;5725 ;5640 ;3435 ;
214;Moutier;15561 ;8108 ;7975 ;3316 ;
215;La Neuveville;4251 ;2272 ;2216 ;1310 ;
216;Nidau;29580 ;14873 ;14597 ;9108 ;
217;Niedersimmental;16491 ;8161 ;8015 ;3985 ;
218;Oberhasli;5683 ;2925 ;2851 ;1404 ;
219;Obersimmental;6132 ;2892 ;2820 ;1095 ;
220;Saanen;5580 ;2657 ;2589 ;1201 ;
221;Schwarzenburg;7735 ;3595 ;3484 ;1729 ;
222;Seftigen;26969 ;14254 ;14071 ;7679 ;
223;Signau;18693 ;8095 ;7925 ;3694 ;
224;Thun;68546 ;34785 ;34168 ;17871 ;
225;Trachselwald;17839 ;8161 ;8017 ;3600 ;
226;Wangen;19251 ;9865 ;9762 ;5327 ;
301;Entlebuch;13101 ;8527 ;8369 ;3301 ;
302;Hochdorf;39900 ;24450 ;23966 ;13526 ;
303;Luzern;109532 ;67715 ;66572 ;42434 ;
304;Sursee;43838 ;27648 ;27010 ;14692 ;
305;Willisau;31636 ;19391 ;18997 ;9221 ;
400;KtUri;25577 ;13619 ;13391 ;6461 ;
501;Einsiedeln;9128 ;5559 ;5399 ;2646 ;
502;Gersau;1355 ;841 ;822 ;427 ;
503;Höfe;16982 ;10411 ;10080 ;5924 ;
504;Küssnacht;7810 ;5182 ;5045 ;2978 ;
505;March;22646 ;13342 ;12970 ;6538 ;
506;Schwyz;33286 ;21511 ;20894 ;8852 ;
600;KtObwalden;23200 ;14153 ;13580 ;6858 ;
700;KtNidwalden;28764 ;17582 ;17079 ;9379 ;
800;KtGlarus;25037 ;13648 ;13483 ;6874 ;
900;KtZug;68641 ;42606 ;41659 ;26134 ;
1001;La Broye;15697 ;8675 ;8541 ;3939 ;
1002;La Glâne;12699 ;6611 ;6496 ;2849 ;
1003;La Gruyere;26987 ;15582 ;15210 ;6695 ;
1004;La Sarine;54120 ;31164 ;30431 ;17465 ;
1005;See;20251 ;11571 ;11436 ;6729 ;
1006;Sense;29092 ;14990 ;14865 ;8047 ;
1007;La Veveyese;9250 ;5021 ;4909 ;2424 ;
1101;Gäu;11511 ;6752 ;6681 ;3627 ;
1102;Tal;9617 ;6007 ;5953 ;2707 ;
1103;Bucheggberg;5669 ;3348 ;3316 ;2046 ;
1104;Dorneck;13016 ;8066 ;7961 ;5216 ;
