Volksabstimmung vom 24 Februar 2008;Abst-Nr;531;
Bundesgesetz über die Verbesserung der steuerlichen Rahmenbedingungen für unternehmerische Tätigkeiten und Investitionen;
102;Andelfingen;20310;8849;43.6;8589;4673;54.4;
103;Bülach;78135;26730;34.2;26051;13765;52.8;
104;Dielsdorf;47357;15655;33.1;15240;8249;54.1;
105;Hinwil;55831;18974;34.0;18564;9377;50.5;
106;Horgen;72905;28927;39.7;28104;15482;55.1;
107;Meilen;64585;26274;40.7;25544;16081;63.0;
108;Pfäffikon;36557;13692;37.5;13396;6783;50.6;
109;Uster;73490;26181;35.6;25495;13512;53.0;
110;Winterthur;97650;39239;40.2;37780;16756;44.4;
111;Dietikon;45088;16154;35.8;15685;8383;53.4;
112;Zürich;224114;79141;35.3;76214;33017;43.3;
201;Aarberg;25190;8287;32.9;8074;4209;52.1;
202;Aarwangen;29715;8988;30.2;8797;4601;52.3;
203;Bern;169112;63594;37.6;61478;28306;46.0;
204;Biel;32721;9429;28.8;9189;3264;35.5;
205;Büren;16128;4552;28.2;4445;1997;44.9;
206;Burgdorf;33717;10449;31.0;10172;5283;51.9;
207;Courtelary;15564;5036;32.4;4914;1730;35.2;
208;Erlach;7681;2381;31.0;2327;1296;55.7;
209;Fraubrunnen;28634;9515;33.2;9283;4560;49.1;
210;Frutigen;14163;4483;31.7;4340;2357;54.3;
211;Interlaken;27734;10778;38.9;10124;5085;50.2;
212;Konolfingen;43066;13749;31.9;13334;6904;51.8;
213;Laupen;11049;3663;33.2;3579;1984;55.4;
214;Moutier;15594;5114;32.8;4975;1783;35.8;
215;La Neuveville;4349;1402;32.2;1367;545;39.9;
216;Nidau;30202;9201;30.5;9012;4106;45.6;
217;Niedersimmental;16757;5610;33.5;5432;2739;50.4;
218;Oberhasli;5676;2845;50.1;2621;1437;54.8;
219;Obersimmental;6254;1758;28.1;1694;979;57.8;
220;Saanen;5630;1658;29.4;1567;1074;68.5;
221;Schwarzenburg;7870;2140;27.2;2086;1003;48.1;
222;Seftigen;27611;9136;33.1;8872;4680;52.8;
223;Signau;19128;4374;22.9;4211;2362;56.1;
224;Thun;70336;23356;33.2;22568;11385;50.4;
225;Trachselwald;17957;4864;27.1;4713;2699;57.3;
226;Wangen;19761;5790;29.3;5679;2885;50.8;
301;Entlebuch;13157;5496;41.8;5372;3586;66.8;
302;Hochdorf;41050;16917;41.2;16555;9584;57.9;
303;Luzern;112081;51767;46.2;50063;27408;54.7;
304;Sursee;45945;18639;40.6;18178;11440;62.9;
305;Willisau;32607;11591;35.5;11374;7099;62.4;
400;Kt Uri;25694;8376;32.6;8138;4290;52.7;
501;Einsiedeln;9571;3280;34.3;3208;1962;61.2;
502;Gersau;1386;506;36.5;493;298;60.4;
503;Höfe;17670;7073;40.0;6888;4498;65.3;
504;Küssnacht (SZ);8002;4332;54.1;4183;2629;62.8;
505;March;23934;8042;33.6;7876;4592;58.3;
506;Schwyz;34169;13481;39.5;13123;7720;58.8;
600;Kt Obwalden;23961;10632;44.4;10142;6178;60.9;
700;Kt Nidwalden;29667;14956;50.4;14296;9196;64.3;
800;Kt Glarus;25557;7440;29.1;7323;4362;59.6;
900;Kt Zug;70508;32715;46.4;32221;19976;62.0;
1001;La Broye;16634;7226;43.4;7042;3083;43.8;
1002;La Glâne;13338;4952;37.1;4825;2292;47.5;
1003;La Gruyère;28294;10272;36.3;10017;4435;44.3;
1004;La Sarine;56049;22487;40.1;21982;8729;39.7;
1005;See / Lac;20858;7965;38.2;7835;4184;53.4;
1006;Sense;29781;9267;31.1;9167;4544;49.6;
1007;La Veveyse;9742;3484;35.8;3380;1485;43.9;
1101;Gäu;11750;4234;36.0;4191;2181;52.0;
1102;Thal;9696;3516;36.3;3490;1605;46.0;
1103;Bucheggberg;5793;2364;40.8;2340;1156;49.4;
1104;Dorneck;13177;5195;39.4;5117;2126;41.5;
1105;Gösgen;14757;5445;36.9;5402;2545;47.1;
1106;Wasseramt;31058;11075;35.7;10987;4215;38.4;
1107;Lebern;29217;10395;35.6;10279;4649;45.2;
