Volksabstimmung vom 8 Februar 2004;504;504;
Gegenentwurf zur Volksinitiative «Avanti – für sichere und leistungsfähige Autobahnen»;
102;Andelfingen;19268 ;9899 ;9781 ;3743 ;
103;Bülach;73149 ;32744 ;32265 ;13310 ;
104;Dielsdorf;44560 ;18323 ;18098 ;7798 ;
105;Hinwil;52857 ;23742 ;23400 ;9481 ;
106;Horgen;71832 ;36356 ;35848 ;14417 ;
107;Meilen;63357 ;33725 ;33166 ;13949 ;
108;Pfäffikon;34699 ;16257 ;16092 ;6344 ;
109;Uster;70314 ;32027 ;31589 ;12336 ;
110;Winterthur;92699 ;46466 ;45605 ;16023 ;
111;Dietikon;44312 ;20168 ;19825 ;8738 ;
112;Zürich;217186 ;101695 ;100064 ;31142 ;
201;Aarberg;24065 ;10009 ;9949 ;3858 ;
202;Aarwangen;28958 ;11785 ;11710 ;4270 ;
203;Bern;168499 ;86311 ;85448 ;27891 ;
204;Biel;32465 ;13330 ;13180 ;4484 ;
205;Büren;15823 ;6096 ;6053 ;2476 ;
206;Burgdorf;32605 ;13747 ;13636 ;4626 ;
207;Courtelary;15460 ;5918 ;5829 ;2241 ;
208;Erlach;7434 ;3119 ;3093 ;1363 ;
209;Fraubrunnen;27212 ;12060 ;11968 ;4218 ;
210;Frutigen;13738 ;4839 ;4795 ;1546 ;
211;Interlaken;27151 ;10623 ;10508 ;3851 ;
212;Konolfingen;41686 ;16823 ;16687 ;5829 ;
213;Laupen;10879 ;4614 ;4568 ;1862 ;
214;Moutier;15458 ;6273 ;6183 ;2305 ;
215;La Neuveville;4214 ;1895 ;1856 ;747 ;
216;Nidau;29171 ;12742 ;12600 ;5373 ;
217;Niedersimmental;16201 ;6583 ;6540 ;2231 ;
218;Oberhasli;5619 ;2019 ;2005 ;738 ;
219;Obersimmental;6161 ;2006 ;1989 ;625 ;
220;Saanen;5583 ;1727 ;1706 ;790 ;
221;Schwarzenburg;7669 ;2686 ;2662 ;881 ;
222;Seftigen;26588 ;11316 ;11206 ;4147 ;
223;Signau;18500 ;5672 ;5639 ;2041 ;
224;Thun;67643 ;28782 ;28521 ;10393 ;
225;Trachselwald;17727 ;6064 ;6021 ;2215 ;
226;Wangen;18946 ;7586 ;7546 ;3148 ;
301;Entlebuch;13029 ;6065 ;5953 ;2505 ;
302;Hochdorf;39298 ;19244 ;18959 ;8002 ;
303;Luzern;108370 ;54750 ;54180 ;18746 ;
304;Sursee;42921 ;20783 ;20400 ;7735 ;
305;Willisau;31509 ;14487 ;14270 ;5375 ;
400;KtUri;25484 ;14228 ;14015 ;3700 ;
501;Einsiedeln;8950 ;3973 ;3867 ;1588 ;
502;Gersau;1352 ;651 ;639 ;272 ;
