Volksabstimmung vom 2 Dezember 2001;480;480
Bundesbeschluss über eine Schuldenbremse;
1105;Gösgen;14709 ;5780 ;5709 ;4892 ;2218;Vevey;37155 ;10372 ;10081 ;8505  
1106;Wasseramt;30203 ;10898 ;10774 ;9408 ;2219;Yverdon;20536 ;5907 ;5733 ;4645  
1107;Lebern;28967 ;10647 ;10524 ;9252 ;2301;Brig;17267 ;5027 ;4945 ;4025  
1108;Olten;32037 ;11800 ;11634 ;10146 ;2302;Conthey;14172 ;3770 ;3695 ;2854  
1109;Solothurn;10404 ;4122 ;4039 ;3510 ;2303;Entremont;8524 ;2713 ;2650 ;2053  
1110;Thierstein;9526 ;3469 ;3430 ;2957 ;2304;Goms;3664 ;1127 ;1114 ;871  
1200;Basel-Stadt;114058 ;50917 ;49773 ;42195 ;2305;Hérens;7315 ;2595 ;2556 ;1920  
1201;BS-Korrespondenzweg;3976 ;0 ;0 ;0 ;2306;Leuk;8503 ;2766 ;2708 ;2154  
1301;Arlesheim;99260 ;39864 ;38976 ;34503 ;2307;Martigny;21870 ;6700 ;6510 ;5201  
1302;Laufen;11836 ;3838 ;3801 ;3309 ;2308;Monthey;21010 ;6304 ;6112 ;4686  
1303;Liestal;33689 ;12063 ;11829 ;10053 ;2309;Raron;8180 ;2633 ;2579 ;1961  
1304;Sissach;21652 ;7800 ;7638 ;6511 ;2310;Saint-Maurice;7258 ;2887 ;2788 ;2154  
1305;Waldenburg;10253 ;3346 ;3272 ;2755 ;2311;Sierre;25622 ;8082 ;7871 ;6223  
1401;Oberklettgau;2950 ;1844 ;1702 ;1405 ;2312;Sion;24162 ;7070 ;6924 ;5392  
1402;Reiat;5002 ;3434 ;3147 ;2529 ;2313;Visp;18095 ;4629 ;4543 ;3582  
1403;Schaffhausen;31691 ;18639 ;16638 ;13177 ;2401;Boudry;23566 ;12289 ;12027 ;10004  
1404;Schleitheim;2233 ;1140 ;1069 ;904 ;2402;La Chaux-de-Fonds;23293 ;10202 ;9913 ;7533  
1405;Stein;3261 ;1942 ;1859 ;1504 ;2403;Le Locle;9402 ;4631 ;4543 ;3422  
1406;Unterklettgau;2950 ;1589 ;1511 ;1283 ;2404;Neuchâtel;30748 ;14650 ;14339 ;11748  
1501;Hinterland;15803 ;6354 ;6285 ;5515 ;2405;Val-de-Ruz;9512 ;4975 ;4874 ;3970  
1502;Mittelland;11076 ;5295 ;5218 ;4614 ;2406;Val-de-Travers;7975 ;3529 ;3465 ;2813  
1503;Vorderland;8870 ;3869 ;3807 ;3309 ;2500;Genève;206470 ;87253 ;83254 ;62163  
1600;Appenzell Innerrhoden;9958 ;3706 ;3676 ;3278 ;2501;GE-Korrespondenzweg;8752 ;3485 ;3402 ;2622  
1701;St Gallen;50711 ;19732 ;19539 ;17241 ;2601;Delémont;23307 ;8170 ;7879 ;5829  
1702;Rorschach;21972 ;7842 ;7777 ;6969 ;2602;Les Franches-Montagnes;7083 ;2491 ;2401 ;1768  
1703;Unterrheintal;24372 ;8856 ;8791 ;7969 ;2603;Porrentruy;17633 ;6413 ;6236 ;4807  
