Volksabstimmung vom 24 November 2002;491;491
Volksinitiative «gegen Asylrechtsmissbrauch»;
102;Andelfingen;18808 ;10970 ;58.3 ;10772 ;6063 ;56.3
103;Bülach;71772 ;36705 ;51.1 ;36245 ;21220 ;58.5
104;Dielsdorf;43953 ;21658 ;49.3 ;21381 ;13061 ;61.1
105;Hinwil;51985 ;27364 ;52.6 ;26963 ;15287 ;56.7
106;Horgen;71490 ;38442 ;53.8 ;37812 ;18918 ;50.0
107;Meilen;62292 ;36042 ;57.9 ;35411 ;17374 ;49.1
108;Pfäffikon;34231 ;19079 ;55.7 ;18777 ;10306 ;54.9
109;Uster;69735 ;36277 ;52.0 ;35671 ;18623 ;52.2
110;Winterthur;91032 ;50908 ;55.9 ;49833 ;25071 ;50.3
111;Dietikon;44384 ;22586 ;50.9 ;22223 ;12802 ;57.6
112;Zürich;216921 ;108059 ;49.8 ;106310 ;44558 ;41.9
201;Aarberg;23900 ;10808 ;45.2 ;10691 ;5076 ;47.5
202;Aarwangen;28796 ;13228 ;45.9 ;13140 ;7571 ;57.6
203;Bern;168470 ;85982 ;51.0 ;85165 ;33613 ;39.5
204;Biel;32509 ;13485 ;41.5 ;13363 ;5794 ;43.4
205;Büren;15688 ;7001 ;44.6 ;6954 ;3817 ;54.9
206;Burgdorf;32414 ;15136 ;46.7 ;15011 ;7745 ;51.6
207;Courtelary;15394 ;7615 ;49.5 ;7494 ;3575 ;47.7
208;Erlach;7347 ;3192 ;43.4 ;3170 ;1613 ;50.9
209;Fraubrunnen;27043 ;12729 ;47.1 ;12614 ;5991 ;47.5
210;Frutigen;13567 ;5733 ;42.3 ;5690 ;3382 ;59.4
211;Interlaken;26862 ;11286 ;42.0 ;11212 ;6141 ;54.8
212;Konolfingen;41249 ;18963 ;46.0 ;18794 ;9018 ;48.0
213;Laupen;10913 ;5007 ;45.9 ;4964 ;2534 ;51.0
214;Moutier;15436 ;7773 ;50.4 ;7639 ;3897 ;51.0
215;La Neuveville;4194 ;1819 ;43.4 ;1801 ;708 ;39.3
216;Nidau;28865 ;13124 ;45.5 ;13026 ;6506 ;49.9
217;Niedersimmental;16043 ;7533 ;47.0 ;7486 ;4311 ;57.6
218;Oberhasli;5606 ;2285 ;40.8 ;2265 ;1347 ;59.5
219;Obersimmental;6140 ;2447 ;39.9 ;2435 ;1384 ;56.8
220;Saanen;5511 ;1904 ;34.5 ;1881 ;862 ;45.8
221;Schwarzenburg;7575 ;3269 ;43.2 ;3251 ;1841 ;56.6
222;Seftigen;26369 ;13647 ;51.8 ;13458 ;6918 ;51.4
223;Signau;18529 ;6912 ;37.3 ;6866 ;4049 ;59.0
224;Thun;66927 ;31357 ;46.9 ;31025 ;16315 ;52.6
225;Trachselwald;17714 ;6768 ;38.2 ;6716 ;3939 ;58.7
226;Wangen;18949 ;8755 ;46.2 ;8699 ;5189 ;59.7
301;Entlebuch;13007 ;7062 ;54.3 ;6962 ;3557 ;51.1
302;Hochdorf;38897 ;20369 ;52.4 ;20124 ;10428 ;51.8
303;Luzern;107942 ;57699 ;53.5 ;56958 ;26522 ;46.6
304;Sursee;42250 ;21875 ;51.8 ;21512 ;10277 ;47.8
305;Willisau;31345 ;15596 ;49.8 ;15350 ;7584 ;49.4
400;Kt Uri;25513 ;10247 ;40.2 ;10022 ;5331 ;53.2
501;Einsiedeln;8812 ;4992 ;56.7 ;4834 ;2966 ;61.4
502;Gersau;1322 ;679 ;51.4 ;665 ;361 ;54.3
503;Höfe;16513 ;8889 ;53.8 ;8580 ;5086 ;59.3
504;Küssnacht;7703 ;4254 ;55.2 ;4149 ;2230 ;53.7
505;March;21887 ;11247 ;51.4 ;10923 ;7442 ;68.1
506;Schwyz;32536 ;18349 ;56.4 ;17796 ;10822 ;60.8
600;Kt Obwalden;22793 ;10154 ;44.5 ;9992 ;5104 ;51.1
700;Kt Nidwalden;27857 ;12356 ;44.4 ;12153 ;6568 ;54.0
800;Kt Glarus;24825 ;11466 ;46.2 ;11410 ;7187 ;63.0
900;Kt Zug;66680 ;35603 ;53.4 ;35341 ;17297 ;48.9
1001;La Broye;15049 ;6347 ;42.2 ;6266 ;3248 ;51.8
1002;La Glâne;12305 ;4629 ;37.6 ;4567 ;2244 ;49.1
1003;La Gruyère;25883 ;10412 ;40.2 ;10254 ;4871 ;47.5
1004;La Sarine;52946 ;22709 ;42.9 ;22218 ;8314 ;37.4
1005;See / Lac;19376 ;8526 ;44.0 ;8440 ;3766 ;44.6
1006;Sense;28322 ;11272 ;39.8 ;11218 ;5412 ;48.2
1007;La Veveyse;8782 ;3563 ;40.6 ;3515 ;1617 ;46.0
1101;Gäu;11249 ;5348 ;47.5 ;5319 ;3227 ;60.7
1102;Thal;9565 ;5119 ;53.5 ;5092 ;3091 ;60.7
1103;Bucheggberg;5535 ;2830 ;51.1 ;2817 ;1406 ;49.9
1104;Dorneck;12673 ;6403 ;50.5 ;6337 ;2944 ;46.5
1105;Gösgen;14788 ;7578 ;51.2 ;7541 ;4443 ;58.9
1106;Wasseramt;30394 ;15094 ;49.7 ;14987 ;8400 ;56.0
1107;Lebern;29062 ;14094 ;48.5 ;13987 ;8093 ;57.9
1108;Olten;32160 ;15836 ;49.2 ;15720 ;8897 ;56.6
1109;Solothurn;10444 ;5286 ;50.6 ;5265 ;2211 ;42.0
1110;Thierstein;9628 ;4524 ;47.0 ;4501 ;2656 ;59.0
1200;Kt Basel-Stadt;117190 ;61257 ;52.3 ;60807 ;26163 ;43.0
1301;Arlesheim;99691 ;50715 ;50.9 ;49942 ;23814 ;47.7
1302;Laufen;11997 ;5781 ;48.2 ;5739 ;3289 ;57.3
1303;Liestal;33895 ;16082 ;47.4 ;15813 ;8273 ;52.3
1304;Sissach;21956 ;10593 ;48.2 ;10474 ;5498 ;52.5
1305;Waldenburg;10371 ;4818 ;46.5 ;4750 ;2743 ;57.7
1401;Oberklettgau;2977 ;2007 ;67.4 ;1932 ;1007 ;52.1
1402;Reiat;5022 ;3627 ;72.2 ;3474 ;1925 ;55.4
1403;Schaffhausen;31607 ;20408 ;64.6 ;19435 ;9558 ;49.2
1404;Schleitheim;2098 ;1362 ;64.9 ;1324 ;820 ;61.9
1405;Stein;3294 ;2328 ;70.7 ;2256 ;1202 ;53.3
1406;Unterklettgau;2971 ;1866 ;62.8 ;1811 ;1079 ;59.6
1501;Hinterland;15903 ;8731 ;54.9 ;8680 ;5040 ;58.1
1502;Mittelland;11080 ;6772 ;61.1 ;6730 ;3407 ;50.6
1503;Vorderland;8833 ;4705 ;53.3 ;4666 ;2772 ;59.4
1600;Kt Appenzell Innerrhoden;10017 ;4796 ;47.9 ;4757 ;2868 ;60.3
1701;St Gallen;51857 ;26213 ;50.5 ;26074 ;13385 ;51.3
1702;Rorschach;22103 ;10442 ;47.2 ;10397 ;6061 ;58.3
1703;Unterrheintal;24529 ;11960 ;48.8 ;11920 ;7732 ;64.9
1704;Oberrheintal;17642 ;8505 ;48.2 ;8489 ;5957 ;70.2
1705;Werdenberg;21012 ;10236 ;48.7 ;10191 ;6707 ;65.8
1706;Sargans;23150 ;11474 ;49.6 ;11441 ;7528 ;65.8
1707;Gaster;8674 ;3872 ;44.6 ;3857 ;2494 ;64.7
1708;See;29428 ;14004 ;47.6 ;13927 ;8134 ;58.4
1709;Obertoggenburg;8003 ;4274 ;53.4 ;4252 ;2707 ;63.7
1710;Neutoggenburg;9348 ;4447 ;47.6 ;4423 ;2551 ;57.7
