Volksabstimmung vom 10 Juni 2001;478;478
Bundesgesetz über die Armee und die Militärverwaltung (Ausbildungszusammenarbeit);
102;Andelfingen;18459 ;10007 ;9857 ;4596 ;1705;Werdenberg;20760 ;9043 ;8974 ;3949  
103;Bülach;69797 ;32491 ;32056 ;15709 ;1706;Sargans;22972 ;10348 ;10294 ;4333  
104;Dielsdorf;43225 ;18463 ;18216 ;8598 ;1707;Gaster;8505 ;3546 ;3518 ;1366  
105;Hinwil;50639 ;22878 ;22547 ;10573 ;1708;See;28717 ;12054 ;11976 ;5846  
106;Horgen;70864 ;33356 ;32823 ;18410 ;1709;Obertoggenburg;7969 ;3724 ;3710 ;1460  
107;Meilen;60823 ;31920 ;31406 ;17880 ;1710;Neutoggenburg;9316 ;4267 ;4231 ;1890  
108;Pfäffikon;33391 ;16354 ;16085 ;8276 ;1711;Alttoggenburg;9684 ;4254 ;4238 ;1757  
109;Uster;68384 ;31326 ;30829 ;16671 ;1712;Untertoggenburg;23268 ;10047 ;9986 ;4717  
110;Winterthur;89429 ;44189 ;43254 ;24344 ;1713;Wil;20958 ;9824 ;9753 ;4730  
111;Dietikon;44255 ;19611 ;19313 ;10352 ;1714;Gossau;19410 ;8765 ;8705 ;4122  
112;Zürich;216745 ;91314 ;87546 ;49570 ;1821;Albula;6244 ;2573 ;2554 ;1154  
201;Aarberg;23486 ;9380 ;9303 ;5876 ;1822;Bernina;3753 ;1210 ;1187 ;431  
202;Aarwangen;28634 ;12051 ;11952 ;6296 ;1823;Hinterrhein;8515 ;3518 ;3444 ;1507  
203;Bern;168649 ;75367 ;74134 ;48533 ;1824;Imboden;11371 ;4563 ;4493 ;2171  
204;Biel;32310 ;11589 ;11354 ;7014 ;1825;Inn;6579 ;2639 ;2600 ;1240  
205;Büren;15710 ;6138 ;6074 ;3710 ;1826;Landquart;15161 ;5756 ;5658 ;2423  
206;Burgdorf;32159 ;13005 ;12851 ;7274 ;1827;Maloja;11085 ;4118 ;4038 ;2298  
207;Courtelary;15325 ;5517 ;5418 ;2438 ;1828;Moesa;5487 ;1706 ;1669 ;492  
208;Erlach;7254 ;3066 ;3042 ;1792 ;1829;Plessur;26477 ;10892 ;10491 ;5225  
209;Fraubrunnen;26825 ;11422 ;11274 ;6920 ;1830;Prättigau-Davos;17303 ;7153 ;6998 ;2819  
210;Frutigen;13462 ;5355 ;5308 ;2069 ;1831;Surselva;16523 ;7017 ;6917 ;2804  
211;Interlaken;26771 ;10585 ;10493 ;5401 ;1901;Aarau;42099 ;17509 ;17333 ;9795  
212;Konolfingen;40838 ;17168 ;16947 ;9573 ;1902;Baden;72618 ;28777 ;28535 ;16171  
213;Laupen;10716 ;4439 ;4401 ;2627 ;1903;Bremgarten;40153 ;15441 ;15339 ;7565  
214;Moutier;15461 ;5681 ;5587 ;2318 ;1904;Brugg;28264 ;11571 ;11475 ;6274  
215;La Neuveville;4061 ;1476 ;1448 ;841 ;1905;Kulm;23193 ;9012 ;8947 ;3445  
216;Nidau;28582 ;11167 ;11077 ;7102 ;1906;Laufenburg;17628 ;6732 ;6701 ;3336  
217;Niedersimmental;15880 ;6367 ;6319 ;3366 ;1907;Lenzburg;30138 ;11718 ;11629 ;5818  
218;Oberhasli;5641 ;2206 ;2186 ;936 ;1908;Muri;18918 ;7273 ;7224 ;3108  
219;Obersimmental;6194 ;2390 ;2376 ;1069 ;1909;Rheinfelden;24792 ;8958 ;8886 ;4656  
220;Saanen;5589 ;1881 ;1863 ;840 ;1910;Zofingen;38843 ;14293 ;14190 ;6495  
221;Schwarzenburg;7511 ;2774 ;2749 ;1283 ;1911;Zurzach;18784 ;7227 ;7186 ;3533  
222;Seftigen;26040 ;11084 ;10968 ;5898 ;2001;Arbon;22724 ;8940 ;8785 ;4189  
223;Signau;18456 ;6419 ;6344 ;2660 ;2002;Bischofszell;18721 ;7230 ;7057 ;3094  
224;Thun;65634 ;27032 ;26783 ;14898 ;2003;Diessenhofen;3958 ;1718 ;1704 ;652  
225;Trachselwald;17741 ;6336 ;6282 ;2718 ;2004;Frauenfeld;27637 ;11637 ;11384 ;5872  
226;Wangen;18806 ;7598 ;7547 ;3964 ;2005;Kreuzlingen;20464 ;9096 ;8689 ;4296  
301;Entlebuch;12945 ;6783 ;6710 ;2126 ;2006;Münchwilen;22401 ;9275 ;9090 ;3814  
302;Hochdorf;38439 ;19709 ;19362 ;9667 ;2007;Steckborn;11226 ;4842 ;4754 ;2030  
303;Luzern;106772 ;50187 ;49419 ;26879 ;2008;Weinfelden;15924 ;8148 ;7903 ;3597  
304;Sursee;41595 ;20114 ;19788 ;9658 ;2101;Bellinzona;27189 ;6872 ;6681 ;2623  
305;Willisau;31087 ;14296 ;14086 ;6340 ;2102;Blenio;4472 ;1311 ;1280 ;443  
306;LU-Auslandschweizer;2450 ;1244 ;1209 ;865 ;2103;Leventina;6225 ;2183 ;2149 ;808  
400;Uri;25465 ;10686 ;10476 ;4516 ;2104;Locarno;37883 ;9883 ;9602 ;3703  
501;Einsiedeln;8656 ;4571 ;4468 ;1728 ;2105;Lugano;78364 ;22618 ;22103 ;8091  
502;Gersau;1296 ;753 ;724 ;294 ;2106;Mendrisio;30916 ;8118 ;7868 ;2749  
503;Höfe;15991 ;7782 ;7483 ;3583 ;2107;Riviera;6512 ;1486 ;1446 ;484  
504;Küssnacht;7492 ;4107 ;3896 ;1950 ;2108;Vallemaggia;3989 ;1120 ;1076 ;342  
505;March;21311 ;9994 ;9767 ;3742 ;2201;Aigle;19470 ;6310 ;6153 ;2889  
506;Schwyz;32041 ;17711 ;16958 ;6109 ;2202;Aubonne;7120 ;2913 ;2829 ;1524  
600;Obwalden;22441 ;11180 ;10924 ;4991 ;2203;Avenches;4097 ;1402 ;1374 ;777  
700;Nidwalden;27309 ;13355 ;13094 ;6128 ;2204;Cossonay;13311 ;5221 ;5019 ;2606  
800;Glarus;24614 ;9908 ;9848 ;4470 ;2205;Echallens;13262 ;5189 ;5022 ;2608  
900;Zug;65434 ;32334 ;31974 ;17239 ;2206;Grandson;8259 ;2844 ;2742 ;1316  
1001;La Brove;14590 ;5878 ;5762 ;2830 ;2207;Lausanne;110634 ;40517 ;39103 ;21630  
1002;La Glâne;12126 ;4762 ;4674 ;2019 ;2208;Lavaux;14956 ;7100 ;6846 ;3717  
1003;La Gruyère;25255 ;13654 ;13106 ;6175 ;2209;Morges;38036 ;15595 ;14980 ;8364  
1004;La Sarine;52321 ;21509 ;20834 ;12195 ;2210;Moudon;7263 ;2850 ;2755 ;1354  
1005;See/Lac;18924 ;8006 ;7906 ;4690 ;2211;Nyon;33301 ;13901 ;13319 ;7448  
1006;Sense;28017 ;10361 ;10248 ;5476 ;2212;Orbe;11959 ;4064 ;3923 ;1809  
1007;La Veveyse;8604 ;3588 ;3450 ;1601 ;2213;Oron;6707 ;2665 ;2554 ;1229  
1101;Gäu;11136 ;5883 ;5830 ;3184 ;2214;Payerne;8950 ;3285 ;3206 ;1692  
1102;Thal;9608 ;5646 ;5581 ;2738 ;2215;Pays-d'Enhaut;2967 ;1064 ;1034 ;500  
1103;Bucheggberg;5445 ;3141 ;3088 ;1859 ;2216;Rolle;6292 ;2537 ;2439 ;1339  
1104;Dorneck;12302 ;6763 ;6631 ;3432 ;2217;La Vallée;4067 ;1432 ;1394 ;700  
1105;Gösgen;14741 ;7469 ;7395 ;4225 ;2218;Vevey;37185 ;13073 ;12666 ;7197  
