Volksabstimmung vom 29 November 2009;Abst-Nr;546;
Volksinitiative «Für ein Verbot von Kriegsmaterial-Exporten»;
101;Affoltern;31921 ;17987;56.3;17560;5592;11968;31.8;
102;Andelfingen;20854 ;12765;61.2;12432;3123;9309;25.1;
103;Bülach;80640 ;42592;52.8;41486;11045;30441;26.6;
104;Dielsdorf;48863;25955;53.1;25265;6205;19060;24.6;
105;Hinwil;57709;31365;54.4;30620;8899;21721;29.1;
106;Horgen;73434;40919;55.7;39741;12193;27548;30.7;
107;Meilen;64907;38736;59.7;37536;10867;26669;29.0;
108;Pfäffikon;37322;21698;58.1;21185;6067;15118;28.6;
109;Uster;75717;40507;53.5;39291;11505;27786;29.3;
110;Winterthur;100588;57117;56.8;55366;19524;35842;35.3;
111;Dietikon;45837;23947;52.2;23213;6462;16751;27.8;
112;Zürich;226938;115165;50.7;110421;52486;57935;47.5;
201;Aarberg;25807;13248;51.3;12991;3619;9372;27.9;
202;Aarwangen;29922;15688;52.4;15392;3756;11636;24.4;
203;Bern;167652;90221;53.8;88433;36594;51839;41.4;
204;Biel;33159;15475;46.7;15101;6336;8765;42.0;
205;Büren;16191;8313;51.3;8163;1878;6285;23.0;
206;Burgdorf;34357;16981;49.4;16596;4483;12113;27.0;
207;Courtelary;15604;8336;53.4;8091;2648;5443;32.7;
208;Erlach;7799;4247;54.5;4167;1103;3064;26.5;
209;Fraubrunnen;29224;15188;52.0;14896;4390;10506;29.5;
210;Frutigen;14355;7959;55.4;7730;1388;6342;18.0;
211;Interlaken;27983;13724;49.0;13467;2960;10507;22.0;
212;Konolfingen;43686;23447;53.7;22964;6387;16577;27.8;
213;Laupen;11255;5790;51.4;5685;1397;4288;24.6;
214;Moutier;15630;9016;57.7;8698;2554;6144;29.4;
215;La Neuveville;4411;2412;54.7;2340;864;1476;36.9;
216;Nidau;30475;16398;53.8;15990;4089;11901;25.6;
217;Niedersimmental;16888;9038;53.5;8882;1686;7196;19.0;
218;Oberhasli;5681;2640;46.5;2596;606;1990;23.3;
219;Obersimmental;6297;3224;51.2;3155;499;2656;15.8;
220;Saanen;5658;2785;49.2;2686;597;2089;22.2;
221;Schwarzenburg;8024;3733;46.5;3663;1019;2644;27.8;
222;Seftigen;28084;15042;53.6;14709;3765;10944;25.6;
223;Signau;19277;8330;43.2;8134;2189;5945;26.9;
224;Thun;71282;38259;53.7;37582;8025;29557;21.4;
225;Trachselwald;18152;8326;45.9;8061;1921;6140;23.8;
226;Wangen;20172;10242;50.8;10068;2187;7881;21.7;
301;Entlebuch;13335;7198;54.0;7044;1330;5714;18.9;
302;Hochdorf;41779;22231;53.2;21856;4647;17209;21.3;
303;Luzern;114503;60901;53.2;59689;18144;41545;30.4;
304;Sursee;47392;26002;54.9;25424;5798;19626;22.8;
305;Willisau;33426;18226;54.5;17794;3619;14175;20.3;
400;Kt Uri;25949;13435;51.8;13203;2063;11140;15.6;
501;Einsiedeln;9837;5063;51.5;5020;960;4060;19.1;
502;Gersau;1405;764;54.4;758;158;600;20.8;
503;Höfe;17619;9366;53.2;9270;1865;7405;20.1;
504;Küssnacht (SZ);8078;4478;55.4;4430;910;3520;20.5;
505;March;24700;12031;48.7;11948;2567;9381;21.5;
506;Schwyz;34758;17710;51.0;17534;3417;14117;19.5;
600;Kt Obwalden;24680;15101;61.2;14619;2796;11823;19.1;
700;Kt Nidwalden;30006;17050;56.8;16554;1987;14567;12.0;
800;Kt Glarus;25750;12019;46.7;11864;2601;9263;21.9;
900;Kt Zug;70903;43671;61.6;43183;10957;32226;25.4;
1001;La Broye;17377;8993;51.8;8839;2647;6192;29.9;
1002;La Glâne;13772;6383;46.3;6261;1789;4472;28.6;
1003;La Gruyère;29060;14652;50.4;14217;4052;10165;28.5;
1004;La Sarine;57558;30640;53.2;30018;10205;19813;34.0;
1005;See / Lac;21601;11525;53.4;11374;2741;8633;24.1;
1006;Sense;30399;15439;50.8;15273;3325;11948;21.8;
1007;La Veveyse;10145;4847;47.8;4748;1568;3180;33.0;
1101;Gäu;12017;6768;56.3;6696;1294;5402;19.3;
1102;Thal;9649;5783;59.9;5739;1085;4654;18.9;
1103;Bucheggberg;5900;3418;57.9;3364;759;2605;22.6;
1104;Dorneck;13349;7472;56.0;7359;2799;4560;38.0;
1105;Gösgen;15093;8371;55.5;8282;2208;6074;26.7;
1106;Wasseramt;31313;17225;55.0;17024;4196;12828;24.6;
1107;Lebern;29283;16102;55.0;15883;3695;12188;23.3;
1108;Olten;33033;18732;56.7;18466;4949;13517;26.8;
1109;Solothurn;11094;6142;55.4;6047;2323;3724;38.4;
1110;Thierstein;9990;5104;51.1;5044;1302;3742;25.8;
1200;Kt Basel-Stadt;107691;63091;58.6;61843;29014;32829;46.9;
1301;Arlesheim;102303;53154;52.0;51854;18644;33210;36.0;
1302;Laufen;13033;6487;49.8;6398;1949;4449;30.5;
1303;Liestal;35661;17987;50.4;17461;6039;11422;34.6;
1304;Sissach;23874;12457;52.2;12177;3754;8423;30.8;
1305;Waldenburg;10833;5521;51.0;5434;1510;3924;27.8;
1401;Oberklettgau;2944;2065;70.1;1986;498;1488;25.1;
1402;Reiat;5343;4112;77.0;3867;906;2961;23.4;
1403;Schaffhausen;31654;21871;69.1;20688;6784;13904;32.8;
1404;Schleitheim;2173;1463;67.3;1406;351;1055;25.0;
1405;Stein;3543;2380;67.2;2273;639;1634;28.1;
1406;Unterklettgau;3343;2365;70.7;2289;562;1727;24.6;
1501;Hinterland;16389;8980;54.8;8888;2294;6594;25.8;
1502;Mittelland;11776;7250;61.6;7170;2148;5022;30.0;
1503;Vorderland;9222;5254;57.0;5197;1593;3604;30.7;
1600;Kt Appenzell Innerrhoden;10901;5267;48.3;5129;1154;3975;22.5;
1721;St Gallen;75948;40955;53.9;40329;12806;27523;31.8;
1722;Rorschach;25224;13829;54.8;13704;3640;10064;26.6;
1723;Rheintal;40495;21460;53.0;21303;4503;16800;21.1;
1724;Werdenberg;21789;11781;54.1;11693;2923;8770;25.0;
1725;Sarganserland;24777;12416;50.1;12325;2951;9374;23.9;
1726;See-Gaster;41656;20415;49.0;20238;5376;14862;26.6;
1727;Toggenburg;30738;16277;53.0;16092;4168;11924;25.9;
1728;Wil;45067;25302;56.1;25063;6178;18885;24.6;
1821;Albula;5985;2495;41.7;2437;722;1715;29.6;
1822;Bernina;3745;2015;53.8;1947;678;1269;34.8;
1823;Hinterrhein;9011;4207;46.7;4127;1394;2733;33.8;
1824;Imboden;12534;6072;48.4;5950;1836;4114;30.9;
1825;Inn;6758;2778;41.1;2742;940;1802;34.3;
1826;Landquart;16794;7633;45.5;7441;2194;5247;29.5;
1827;Maloja / Maloggia;11147;5021;45.0;4919;1465;3454;29.8;
1828;Moësa;5606;2697;48.1;2601;928;1673;35.7;
1829;Plessur;27939;13008;46.6;12562;4389;8173;34.9;
1830;Prättigau-Davos;17792;8783;49.4;8545;2815;5730;32.9;
1831;Surselva;16560;6759;40.8;6627;1859;4768;28.1;
1901;Aarau;46028;24534;53.3;24233;7253;16980;29.9;
1902;Baden;79517;40632;51.1;40142;11402;28740;28.4;
1903;Bremgarten;44337;22786;51.4;22518;5554;16964;24.7;
1904;Brugg;30614;16380;53.5;16168;4435;11733;27.4;
1905;Kulm;24519;12965;52.9;12788;2846;9942;22.3;
1906;Laufenburg;19646;10100;51.4;9969;2586;7383;25.9;
1907;Lenzburg;34425;17929;52.1;17720;4632;13088;26.1;
1908;Muri;21318;10354;48.6;10256;2252;8004;22.0;
1909;Rheinfelden;27718;13163;47.5;12974;3724;9250;28.7;
1910;Zofingen;42248;21308;50.4;21034;5510;15524;26.2;
1911;Zurzach;19594;9937;50.7;9837;2236;7601;22.7;
2001;Arbon;25028;12889;51.5;12496;2955;9541;23.6;
2002;Bischofszell;20135;9808;48.7;9497;2101;7396;22.1;
2003;Diessenhofen;4295;2610;60.8;2540;548;1992;21.6;
2004;Frauenfeld;30949;16016;51.7;15576;3820;11756;24.5;
2005;Kreuzlingen;21496;12044;56.0;11698;1973;9725;16.9;
2006;Münchwilen;25245;13636;54.0;13227;2956;10271;22.3;
2007;Steckborn;12442;6973;56.0;6755;1315;5440;19.5;
2008;Weinfelden;17683;9784;55.3;9533;1864;7669;19.6;
2101;Bellinzona;29599;14173;47.9;13738;5228;8510;38.1;
2102;Blenio;4589;2055;44.8;2007;626;1381;31.2;
2103;Leventina;6123;3362;54.9;3290;999;2291;30.4;
2104;Locarno;40632;19069;46.9;18650;7257;11393;38.9;
2105;Lugano;84732;43104;50.9;42186;15803;26383;37.5;
2106;Mendrisio;32599;16357;50.2;15999;6132;9867;38.3;
2107;Riviera;6916;3334;48.2;3244;1074;2170;33.1;
2108;Vallemaggia;4262;1969;46.2;1893;837;1056;44.2;
2221;Aigle;21084;10675;50.6;10495;3739;6756;35.6;
2222;Broye-Vully;21441;11100;51.8;10873;3294;7579;30.3;
2223;Gros-de-Vaud;24377;13596;55.8;13274;4748;8526;35.8;
2224;Jura-Nord vaudois;49300;25893;52.5;25379;9811;15568;38.7;
