Volksabstimmung vom 4 März 2001;475;475
Volksinitiative «für tiefere Arzneimittelpreise»;
102;Andelfingen;18437 ;11574 ;11381 ;3834 ;1705;Werdenberg;20716 ;11862 ;11790 ;3937
103;Bülach;69508 ;38127 ;37562 ;14503 ;1706;Sargans;22932 ;12551 ;12490 ;4300
104;Dielsdorf;42983 ;23053 ;22702 ;8877 ;1707;Gaster;8487 ;4378 ;4354 ;1567
105;Hinwil;50412 ;27732 ;27254 ;9656 ;1708;See;28603 ;15685 ;15573 ;5342
106;Horgen;70819 ;40685 ;39862 ;14204 ;1709;Obertoggenburg;7963 ;4551 ;4515 ;1009
107;Meilen;60619 ;37704 ;37081 ;11643 ;1710;Neutoggenburg;9329 ;5376 ;5341 ;1606
108;Pfäffikon;33280 ;19347 ;19060 ;6764 ;1711;Alttoggenburg;9675 ;5353 ;5319 ;1544
109;Uster;68333 ;37655 ;36995 ;13606 ;1712;Untertoggenburg;23195 ;12513 ;12429 ;4153
110;Winterthur;89160 ;53842 ;52614 ;19032 ;1713;Wil;20922 ;12052 ;11965 ;4000
111;Dietikon;44299 ;23737 ;23375 ;8676 ;1714;Gossau;19436 ;10952 ;10896 ;3123
112;Zürich;215846 ;109838 ;105081 ;39767 ;1821;Albula;6279 ;2888 ;2868 ;848
201;Aarberg;23376 ;12824 ;12681 ;4123 ;1822;Bernina;3753 ;2022 ;1999 ;707
202;Aarwangen;28649 ;15410 ;15241 ;4773 ;1823;Hinterrhein;8486 ;4367 ;4293 ;1329
203;Bern;168815 ;92416 ;90836 ;30891 ;1824;Imboden;11282 ;5752 ;5674 ;2055
204;Biel;32242 ;14445 ;14185 ;4967 ;1825;Inn;6590 ;3174 ;3126 ;1135
205;Büren;15704 ;8189 ;8116 ;2762 ;1826;Landquart;15073 ;7260 ;7148 ;2357
206;Burgdorf;31985 ;16959 ;16749 ;5319 ;1827;Maloja;11150 ;5086 ;5014 ;1557
207;Courtelary;15350 ;8770 ;8629 ;2268 ;1828;Moesa;5489 ;2781 ;2722 ;1112
208;Erlach;7207 ;4079 ;4028 ;1096 ;1829;Plessur;26474 ;13081 ;12613 ;4133
209;Fraubrunnen;26646 ;14435 ;14273 ;4320 ;1830;Prättigau-Davos;17348 ;8152 ;7967 ;2541
210;Frutigen;13407 ;7736 ;7602 ;1801 ;1831;Surselva;16520 ;7775 ;7665 ;2405
211;Interlaken;26793 ;14066 ;13883 ;4254 ;1901;Aarau;42181 ;22487 ;22274 ;7480
212;Konolfingen;40717 ;22872 ;22574 ;6647 ;1902;Baden;72452 ;36831 ;36467 ;12527
213;Laupen;10704 ;5927 ;5846 ;1773 ;1903;Bremgarten;39975 ;20792 ;20635 ;7516
214;Moutier;15477 ;8988 ;8852 ;2039 ;1904;Brugg;28253 ;15294 ;15158 ;5151
215;La Neuveville;4089 ;2311 ;2276 ;678 ;1905;Kulm;23198 ;12013 ;11896 ;3896
216;Nidau;28514 ;15735 ;15539 ;5484 ;1906;Laufenburg;17549 ;9501 ;9423 ;2992
217;Niedersimmental;15913 ;8882 ;8769 ;2808 ;1907;Lenzburg;30092 ;15695 ;15547 ;5410
218;Oberhasli;5664 ;2935 ;2892 ;723 ;1908;Muri;18813 ;9793 ;9712 ;3368
219;Obersimmental;6156 ;3348 ;3311 ;789 ;1909;Rheinfelden;24698 ;11967 ;11870 ;3519
220;Saanen;5516 ;2829 ;2802 ;649 ;1910;Zofingen;38701 ;19007 ;18830 ;6378
221;Schwarzenburg;7431 ;3807 ;3756 ;1076 ;1911;Zurzach;18731 ;10218 ;10151 ;3594
222;Seftigen;25904 ;14619 ;14431 ;4632 ;2001;Arbon;22695 ;11903 ;11565 ;4100
223;Signau;18404 ;9443 ;9305 ;2408 ;2002;Bischofszell;18633 ;9365 ;9131 ;2856
224;Thun;65562 ;36102 ;35645 ;11615 ;2003;Diessenhofen;3942 ;2228 ;2200 ;695
225;Trachselwald;17728 ;8938 ;8844 ;2150 ;2004;Frauenfeld;27660 ;14812 ;14544 ;5168
226;Wangen;18727 ;10136 ;10057 ;3233 ;2005;Kreuzlingen;20416 ;10505 ;10028 ;3421
301;Entlebuch;12918 ;8366 ;8255 ;2118 ;2006;Münchwilen;22309 ;12094 ;11827 ;4131
302;Hochdorf;38360 ;22543 ;22209 ;7288 ;2007;Steckborn;11152 ;6401 ;6223 ;1944
303;Luzern;106501 ;61356 ;60482 ;21121 ;2008;Weinfelden;15871 ;8777 ;8533 ;2747
304;Sursee;41445 ;24931 ;24400 ;7325 ;2101;Bellinzona;27154 ;13527 ;13204 ;4016
305;Willisau;31027 ;18424 ;18092 ;5114 ;2102;Blenio;4461 ;2103 ;2057 ;642
306;LU-Auslandschweizer;2371 ;1338 ;1299 ;416 ;2103;Leventina;6235 ;3207 ;3132 ;1018
400;Uri;25429 ;13273 ;12909 ;3985 ;2104;Locarno;37803 ;17396 ;17039 ;5910
501;Einsiedeln;8706 ;5767 ;5577 ;1813 ;2105;Lugano;78131 ;38831 ;38087 ;12827
502;Gersau;1295 ;786 ;753 ;242 ;2106;Mendrisio;30793 ;16116 ;15818 ;5110
503;Höfe;15894 ;9280 ;8849 ;3077 ;2107;Riviera;6521 ;2683 ;2629 ;751
504;Küssnacht;7433 ;4738 ;4515 ;1296 ;2108;Vallemaggia;4002 ;2051 ;1997 ;591
505;March;21201 ;12008 ;11625 ;3950 ;2201;Aigle;19489 ;8229 ;8121 ;1695
506;Schwyz;31956 ;20772 ;19922 ;6031 ;2202;Aubonne;7107 ;3457 ;3399 ;634
600;Obwalden;22352 ;13160 ;12836 ;3437 ;2203;Avenches;4089 ;1762 ;1741 ;397
700;Nidwalden;27267 ;16554 ;16198 ;4426 ;2204;Cossonay;13309 ;6404 ;6291 ;1400
800;Glarus;24566 ;13022 ;12878 ;4176 ;2205;Echallens;13174 ;6574 ;6474 ;1314
900;Zug;65236 ;40902 ;40479 ;13710 ;2206;Grandson;8215 ;3552 ;3507 ;776
1001;La Brove;14541 ;10172 ;10037 ;2327 ;2207;Lausanne;110375 ;49670 ;48755 ;11223
1002;La Glâne;12052 ;7751 ;7647 ;1431 ;2208;Lavaux;14951 ;7787 ;7673 ;1719
1003;La Gruyère;25193 ;15739 ;15530 ;2814 ;2209;Morges;37912 ;18412 ;18076 ;4299
1004;La Sarine;52154 ;30521 ;29951 ;6374 ;2210;Moudon;7201 ;3443 ;3385 ;783
1005;See/Lac;18906 ;11401 ;11278 ;3257 ;2211;Nyon;33196 ;15410 ;15106 ;3668
1006;Sense;27867 ;16488 ;16325 ;5400 ;2212;Orbe;11943 ;5202 ;5134 ;1153
1007;La Veveyse;8576 ;5948 ;5850 ;1129 ;2213;Oron;6694 ;3178 ;3130 ;666
1101;Gäu;11140 ;6914 ;6861 ;2511 ;2214;Payerne;8970 ;3722 ;3689 ;662
1102;Thal;9566 ;6451 ;6339 ;2385 ;2215;Pays-d'Enhaut;2968 ;1270 ;1249 ;222
1103;Bucheggberg;5458 ;3492 ;3458 ;1140 ;2216;Rolle;6285 ;3057 ;3014 ;642
1104;Dorneck;12336 ;7673 ;7581 ;2233 ;2217;La Vallée;4073 ;1987 ;1958 ;464
1105;Gösgen;14667 ;8837 ;8751 ;3230 ;2218;Vevey;37309 ;16901 ;16607 ;3695
1106;Wasseramt;29955 ;16439 ;16295 ;6561 ;2219;Yverdon;20465 ;9281 ;9140 ;1976
1107;Lebern;29001 ;15818 ;15652 ;6122 ;2301;Brig;17143 ;9667 ;9514 ;2871
1108;Olten;31949 ;18186 ;17992 ;6530 ;2302;Conthey;14143 ;9693 ;9498 ;1325
1109;Solothurn;10598 ;5936 ;5699 ;2151 ;2303;Entremont;8503 ;5149 ;5038 ;742
1110;Thierstein;9475 ;5700 ;5653 ;2100 ;2304;Goms;3684 ;2195 ;2139 ;583
1200;Basel-Stadt;115063 ;70533 ;69550 ;20307 ;2305;Hérens;7233 ;5304 ;5224 ;608
1201;BS-Korrespondenzweg;3724 ;0 ;0 ;0 ;2306;Leuk;8530 ;6617 ;6446 ;1955
1301;Arlesheim;99252 ;58567 ;57636 ;16814 ;2307;Martigny;21705 ;13865 ;13536 ;2196
1302;Laufen;11736 ;6467 ;6384 ;2347 ;2308;Monthey;20719 ;11726 ;11523 ;2186
1303;Liestal;33669 ;18553 ;18285 ;5532 ;2309;Raron;8145 ;5445 ;5306 ;1627
1304;Sissach;21509 ;11959 ;11792 ;3893 ;2310;Saint-Maurice;7198 ;4910 ;4756 ;725
1305;Waldenburg;10225 ;5429 ;5344 ;1797 ;2311;Sierre;25532 ;16358 ;16065 ;2778
1401;Oberklettgau;2959 ;2155 ;2084 ;725 ;2312;Sion;23995 ;14503 ;14217 ;2081
1402;Reiat;4968 ;3767 ;3666 ;1275 ;2313;Visp;18113 ;10844 ;10611 ;3117
1403;Schaffhausen;31591 ;21595 ;20543 ;7806 ;2401;Boudry;23470 ;16778 ;16593 ;4255
1404;Schleitheim;2226 ;1435 ;1389 ;421 ;2402;La Chaux-de-Fonds;23356 ;15538 ;15306 ;3912
1405;Stein;3267 ;2248 ;2208 ;857 ;2403;Le Locle;9400 ;6729 ;6636 ;1532
1406;Unterklettgau;2966 ;2072 ;2028 ;627 ;2404;Neuchâtel;30780 ;20815 ;20576 ;5172
1501;Hinterland;15730 ;9031 ;8956 ;2341 ;2405;Val-de-Ruz;9487 ;7084 ;6989 ;1783
1502;Mittelland;11001 ;7084 ;7032 ;2052 ;2406;Val-de-Travers;7917 ;5178 ;5130 ;1495
1503;Vorderland;8869 ;5492 ;5396 ;1689 ;2500;Genève;204771 ;127431 ;124022 ;30730
1600;Appenzell Innerrhoden;10018 ;5916 ;5861 ;1458 ;2501;GE-Korrespondenzweg;8024 ;4882 ;4736 ;1508
1701;St Gallen;50988 ;28392 ;28192 ;9159 ;2601;Delémont;23275 ;12652 ;12460 ;2499
1702;Rorschach;21675 ;11836 ;11777 ;3744 ;2602;Les Franches-Montagnes;7075 ;3720 ;3657 ;752
