Volksabstimmung vom 17 Mai 2009;Abst-Nr;542;
Bundesbeschluss über die Genehmigung und Umsetzung des Notenaustauschs zwischen der Schweiz und der der Europäischen Gemeinschaft betreffend die Übernahme der Verordnung über biometrische Pässe und Reisedokumente;
101;Affoltern;31550;12727;40.3;12435;6440;5995;51.8;
102;Andelfingen;20602;9334;45.3;9115;4097;5018;44.9;
103;Bülach;79835;30040;37.6;29298;15927;13371;54.4;
104;Dielsdorf;48409;16641;34.4;16246;8370;7876;51.5;
105;Hinwil;57148;23078;40.4;22527;10898;11629;48.4;
106;Horgen;73453;31792;43.3;30887;17094;13793;55.3;
107;Meilen;64671;30454;47.1;29512;16874;12638;57.2;
108;Pfäffikon;36915;15580;42.2;15170;7582;7588;50.0;
109;Uster;75013;29338;39.1;28552;15630;12922;54.7;
110;Winterthur;99749;44296;44.4;43055;21506;21549;50.0;
111;Dietikon;45479;17101;37.6;16665;9012;7653;54.1;
112;Zürich;225523;84946;37.7;81845;40787;41058;49.8;
201;Aarberg;25593;8046;31.4;7885;4199;3686;53.3;
202;Aarwangen;29945;9666;32.3;9549;4669;4880;48.9;
203;Bern;167496;69801;41.7;67676;35690;31986;52.7;
204;Biel;33024;10296;31.2;10102;5060;5042;50.1;
205;Büren;16118;4719;29.3;4652;2487;2165;53.5;
206;Burgdorf;34097;11572;33.9;11320;5705;5615;50.4;
207;Courtelary;15589;5291;33.9;5164;2311;2853;44.8;
208;Erlach;7768;2578;33.2;2527;1245;1282;49.3;
209;Fraubrunnen;29180;10075;34.5;9894;5251;4643;53.1;
210;Frutigen;14284;4505;31.5;4406;1691;2715;38.4;
211;Interlaken;27953;12203;43.7;11924;5524;6400;46.3;
212;Konolfingen;43471;15367;35.4;15001;7519;7482;50.1;
213;Laupen;11176;3543;31.7;3469;1780;1689;51.3;
214;Moutier;15636;5956;38.1;5802;2314;3488;39.9;
215;La Neuveville;4346;1495;34.4;1452;701;751;48.3;
216;Nidau;30357;10053;33.1;9808;5481;4327;55.9;
217;Niedersimmental;16818;5571;33.1;5470;2535;2935;46.3;
218;Oberhasli;5681;1719;30.3;1668;772;896;46.3;
219;Obersimmental;6288;2443;38.9;2382;995;1387;41.8;
220;Saanen;5654;2289;40.5;2218;1027;1191;46.3;
221;Schwarzenburg;7981;2136;26.8;2085;899;1186;43.1;
222;Seftigen;27922;9925;35.5;9699;4559;5140;47.0;
223;Signau;19201;6505;33.9;6254;2639;3615;42.2;
224;Thun;71100;25521;35.9;24909;11986;12923;48.1;
225;Trachselwald;18132;5015;27.7;4876;2079;2797;42.6;
226;Wangen;20044;6165;30.8;6081;3016;3065;49.6;
301;Entlebuch;13257;4556;34.4;4464;2073;2391;46.4;
302;Hochdorf;41671;16339;39.2;16000;9214;6786;57.6;
303;Luzern;113649;48546;42.7;47106;27591;19515;58.6;
304;Sursee;46880;16965;36.2;16558;9721;6837;58.7;
305;Willisau;33199;10627;32.0;10405;5630;4775;54.1;
400;Kt Uri;25925;10407;40.1;10119;4980;5139;49.2;
501;Einsiedeln;9755;3868;39.7;3811;1819;1992;47.7;
502;Gersau;1398;581;41.6;571;265;306;46.4;
503;Höfe;17583;8056;45.8;7980;4297;3683;53.8;
504;Küssnacht (SZ);8067;3592;44.5;3558;1802;1756;50.6;
505;March;24575;8659;35.2;8597;3889;4708;45.2;
506;Schwyz;34561;13608;39.4;13458;5502;7956;40.9;
600;Kt Obwalden;24401;8867;36.3;8564;4715;3849;55.1;
700;Kt Nidwalden;29942;11388;38.0;11047;6025;5022;54.5;
800;Kt Glarus;25683;6767;26.3;6669;3332;3337;50.0;
900;Kt Zug;70804;30953;43.7;30561;16898;13663;55.3;
1001;La Broye;17112;5638;32.9;5510;2644;2866;48.0;
1002;La Glâne;13686;3958;28.9;3854;1859;1995;48.2;
1003;La Gruyère;28850;8492;29.4;8231;4252;3979;51.7;
1004;La Sarine;57138;20324;35.6;19865;10739;9126;54.1;
1005;See / Lac;21491;7382;34.3;7265;4111;3154;56.6;
1006;Sense;30210;8922;29.5;8827;4932;3895;55.9;
1007;La Veveyse;10055;3288;32.7;3215;1587;1628;49.4;
1101;Gäu;11907;5612;47.1;5564;2919;2645;52.5;
1102;Thal;9662;4511;46.7;4472;2139;2333;47.8;
1103;Bucheggberg;5872;2201;37.5;2180;1148;1032;52.7;
1104;Dorneck;13308;6386;48.0;6250;2960;3290;47.4;
1105;Gösgen;15031;5879;39.1;5807;2864;2943;49.3;
1106;Wasseramt;31186;12891;41.3;12709;6801;5908;53.5;
1107;Lebern;29262;12343;42.2;12156;6642;5514;54.6;
1108;Olten;33030;13563;41.1;13337;7095;6242;53.2;
1109;Solothurn;10936;4583;41.9;4465;2575;1890;57.7;
1110;Thierstein;9967;3995;40.1;3954;1646;2308;41.6;
1200;Kt Basel-Stadt;107792;49830;46.2;48638;23487;25151;48.3;
1301;Arlesheim;102371;46341;45.3;45271;23759;21512;52.5;
1302;Laufen;12959;5283;40.8;5196;2377;2819;45.7;
1303;Liestal;35483;15020;42.3;14564;7071;7493;48.6;
1304;Sissach;23626;9996;42.3;9768;4384;5384;44.9;
1305;Waldenburg;10830;4316;39.9;4229;1856;2373;43.9;
1401;Oberklettgau;2928;1710;58.4;1603;749;854;46.7;
1402;Reiat;5299;3505;66.1;3289;1297;1992;39.4;
1403;Schaffhausen;31623;18574;58.7;17098;7922;9176;46.3;
1404;Schleitheim;2165;1168;53.9;1109;410;699;37.0;
1405;Stein;3531;2026;57.4;1955;836;1119;42.8;
1406;Unterklettgau;3320;1832;55.2;1741;705;1036;40.5;
1501;Hinterland;16432;6468;39.4;6388;3026;3362;47.4;
1502;Mittelland;11656;5680;48.7;5611;2730;2881;48.7;
1503;Vorderland;9291;3984;42.9;3937;1687;2250;42.8;
1600;Kt Appenzell Innerrhoden;10799;3228;29.9;3114;1488;1626;47.8;
1721;St Gallen;75822;27285;36.0;26863;14371;12492;53.5;
1722;Rorschach;25113;8772;34.9;8721;4599;4122;52.7;
1723;Rheintal;40187;12764;31.8;12694;5610;7084;44.2;
1724;Werdenberg;21675;6944;32.0;6870;3428;3442;49.9;
1725;Sarganserland;24546;7056;28.7;6999;3278;3721;46.8;
1726;See-Gaster;41363;13606;32.9;13471;6854;6617;50.9;
1727;Toggenburg;30599;9728;31.8;9620;4609;5011;47.9;
1728;Wil;44846;15755;35.1;15602;8050;7552;51.6;
1821;Albula;5986;2064;34.5;2021;1126;895;55.7;
1822;Bernina;3737;1339;35.8;1299;595;704;45.8;
1823;Hinterrhein;8926;3217;36.0;3140;1641;1499;52.3;
1824;Imboden;12442;4209;33.8;4122;2355;1767;57.1;
1825;Inn;6774;2204;32.5;2159;1273;886;59.0;
1826;Landquart;16776;5129;30.6;4985;2688;2297;53.9;
1827;Maloja / Maloggia;11170;3860;34.6;3759;2260;1499;60.1;
1828;Moësa;5591;1987;35.5;1919;719;1200;37.5;
1829;Plessur;27832;9793;35.2;9418;5275;4143;56.0;
1830;Prättigau-Davos;17758;5555;31.3;5380;2782;2598;51.7;
1831;Surselva;16570;5299;32.0;5148;2770;2378;53.8;
1901;Aarau;45771;19598;42.8;19304;9493;9811;49.2;
1902;Baden;79041;33115;41.9;32574;17178;15396;52.7;
1903;Bremgarten;44147;18388;41.7;18124;8688;9436;47.9;
1904;Brugg;30361;13352;44.0;13153;6288;6865;47.8;
1905;Kulm;24350;9475;38.9;9341;3749;5592;40.1;
1906;Laufenburg;19541;7925;40.6;7818;3710;4108;47.5;
1907;Lenzburg;33981;13806;40.6;13605;6329;7276;46.5;
1908;Muri;21078;8238;39.1;8127;3894;4233;47.9;
1909;Rheinfelden;27548;10157;36.9;9974;4947;5027;49.6;
1910;Zofingen;42042;15469;36.8;15217;6850;8367;45.0;
1911;Zurzach;19561;7888;40.3;7791;3687;4104;47.3;
2001;Arbon;24803;9517;38.4;9151;4655;4496;50.9;
2002;Bischofszell;19970;7296;36.5;7092;3341;3751;47.1;
2003;Diessenhofen;4253;1644;38.7;1608;717;891;44.6;
2004;Frauenfeld;30661;13190;43.0;12684;6594;6090;52.0;
2005;Kreuzlingen;21285;9754;45.8;9362;4709;4653;50.3;
2006;Münchwilen;25069;10164;40.5;9841;4637;5204;47.1;
2007;Steckborn;12420;5305;42.7;5138;2330;2808;45.3;
2008;Weinfelden;17472;7504;42.9;7287;3559;3728;48.8;
2101;Bellinzona;29305;8530;29.1;8317;4121;4196;49.5;
2102;Blenio;4558;1167;25.6;1127;571;556;50.7;
2103;Leventina;6141;2070;33.7;2038;1014;1024;49.8;
2104;Locarno;40482;13005;32.1;12691;6409;6282;50.5;
2105;Lugano;84368;28283;33.5;27669;13746;13923;49.7;
2106;Mendrisio;32337;11241;34.8;10999;5321;5678;48.4;
2107;Riviera;6901;1901;27.5;1865;871;994;46.7;
2108;Vallemaggia;4211;1248;29.6;1204;544;660;45.2;
2221;Aigle;20843;7950;38.1;7815;3590;4225;45.9;
2222;Broye-Vully;21225;7848;37.0;7732;3642;4090;47.1;
2223;Gros-de-Vaud;24038;10128;42.1;9921;4716;5205;47.5;
2224;Jura-Nord vaudois;48853;20636;42.2;20267;8327;11940;41.1;
2225;Lausanne;76000;31099;40.9;30158;12295;17863;40.8;
2226;Lavaux-Oron;34006;16475;48.4;16151;8253;7898;51.1;
2227;Morges;42832;18918;44.2;18551;8372;10179;45.1;
2228;Nyon;45143;19719;43.7;19350;9074;10276;46.9;
2229;Ouest lausannois;30431;12096;39.7;11820;5141;6679;43.5;
2230;Riviera-Pays-d'Enhaut;41683;17393;41.7;17059;7658;9401;44.9;
2301;Brig;18180;6059;33.3;5913;2910;3003;49.2;
2302;Conthey;15297;5810;38.0;5625;2880;2745;51.2;
2303;Entremont;9006;3650;40.5;3493;1834;1659;52.5;
