Volksabstimmung vom 22 September 2013;Abst.-Nr.;572;
Volksinitiative «Ja zur Aufhebung der Wehrpflicht»;provisorische Ergebnisse vom Abstimmungssonntag ;
101;Bezirk Affoltern;17176;4371;12805;25.4;
102;Bezirk Andelfingen;11991;2369;9622;19.8;
103;Bezirk Bülach;37756;8385;29371;22.2;
104;Bezirk Dielsdorf;22589;4823;17766;21.4;
105;Bezirk Hinwil;28768;6238;22530;21.7;
106;Bezirk Horgen;37138;9293;27845;25.0;
107;Bezirk Meilen;36071;8251;27820;22.9;
108;Bezirk Pfäffikon;20159;4504;15655;22.3;
109;Bezirk Uster;37153;9319;27834;25.1;
110;Bezirk Winterthur;53552;15099;38453;28.2;
111;Bezirk Dietikon;21365;4985;16380;23.3;
112;Bezirk Zürich;109158;46185;62973;42.3;
241;Arrondissement administratif Jura bernois;15352;5158;10194;33.6;
242;Verwaltungskreis Biel/Bienne;23872;7157;16715;30.0;
243;Verwaltungskreis Seeland;22175;4462;17713;20.1;
244;Verwaltungskreis Oberaargau;24265;4174;20091;17.2;
245;Verwaltungskreis Emmental;29700;5603;24097;18.9;
246;Verwaltungskreis Bern-Mittelland;133653;40470;93183;30.3;
247;Verwaltungskreis Thun;36357;6664;29693;18.3;
248;Verwaltungskreis Obersimmental-Saanen;5394;619;4775;11.5;
249;Verwaltungskreis Frutigen-Niedersimmental;14029;2040;11989;14.5;
250;Verwaltungskreis Interlaken-Oberhasli;14932;2597;12335;17.4;
311;Wahlkreis Luzern-Stadt;24402;8218;16184;33.7;
312;Wahlkreis Luzern-Land;32556;7304;25252;22.4;
313;Wahlkreis Hochdorf;20441;4105;16336;20.1;
314;Wahlkreis Sursee;22954;4456;18498;19.4;
315;Wahlkreis Willisau;15504;2525;12979;16.3;
316;Wahlkreis Entlebuch;7853;1098;6755;14.0;
400;Kanton Uri;11709;1732;9977;14.8;
501;Bezirk Einsiedeln;5202;775;4427;14.9;
502;Bezirk Gersau;774;145;629;18.7;
503;Bezirk Höfe;9258;1648;7610;17.8;
504;Bezirk Küssnacht (SZ);4172;747;3425;17.9;
505;Bezirk March;11847;2058;9789;17.4;
506;Bezirk Schwyz;18409;2684;15725;14.6;
600;Kanton Obwalden;12585;2041;10544;16.2;
700;Kanton Nidwalden;15051;2371;12680;15.8;
800;Kanton Glarus;9924;1777;8147;17.9;
900;Kanton Zug;36781;7877;28904;21.4;
1001;District de la Broye;8543;2326;6217;27.2;
1002;District de la Glâne;6367;1728;4639;27.1;
1003;District de la Gruyère;13428;3735;9693;27.8;
1004;District de la Sarine;29433;10576;18857;35.9;
1005;Bezirk See / District du Lac;10623;2509;8114;23.6;
1006;Bezirk Sense;13690;3262;10428;23.8;
1007;District de la Veveyse;4564;1366;3198;29.9;
1101;Bezirk Gäu;5558;792;4766;14.2;
1102;Bezirk Thal;4321;541;3780;12.5;
1103;Bezirk Bucheggberg;2811;519;2292;18.5;
1104;Bezirk Dorneck;6743;2119;4624;31.4;
1105;Bezirk Gösgen;6576;1370;5206;20.8;
1106;Bezirk Wasseramt;13505;2967;10538;22.0;
1107;Bezirk Lebern;14813;3038;11775;20.5;
1108;Bezirk Olten;14677;3380;11297;23.0;
1109;Bezirk Solothurn;4977;1704;3273;34.2;
1110;Bezirk Thierstein;4433;958;3475;21.6;
1200;Kanton Basel-Stadt;51143;19931;31212;39.0;
1301;Bezirk Arlesheim;45626;13155;32471;28.8;
1302;Bezirk Laufen;5285;1333;3952;25.2;
1303;Bezirk Liestal;15408;4197;11211;27.2;
1304;Bezirk Sissach;10644;2643;8001;24.8;
1305;Bezirk Waldenburg;4659;1157;3502;24.8;
1401;Bezirk Oberklettgau;1949;411;1538;21.1;
1402;Bezirk Reiat;3859;772;3087;20.0;
1403;Bezirk Schaffhausen;19675;5566;14109;28.3;
1404;Bezirk Schleitheim;1336;247;1089;18.5;
1405;Bezirk Stein;2257;497;1760;22.0;
1406;Bezirk Unterklettgau;2167;400;1767;18.5;
1501;Bezirk Hinterland;8079;1496;6583;18.5;
1502;Bezirk Mittelland;6629;1696;4933;25.6;
1503;Bezirk Vorderland;4601;1115;3486;24.2;
1600;Kanton Appenzell Innerrhoden;4462;681;3781;15.3;
1721;Wahlkreis St. Gallen;21683;4598;17085;21.2;
1722;Wahlkreis Rorschach;16679;3651;13028;21.9;
1723;Wahlkreis Rheintal;18076;3500;14576;19.4;
1724;Wahlkreis Werdenberg;11373;2344;9029;20.6;
1725;Wahlkreis Sarganserland;9755;2014;7741;20.6;
1726;Wahlkreis See-Gaster;35514;9670;25844;27.2;
1727;Wahlkreis Toggenburg;14615;2724;11891;18.6;
1728;Wahlkreis Wil;14232;3010;11222;21.1;
1821;Bezirk Albula;2372;446;1926;18.8;
1822;Distretto di Bernina;1865;393;1472;21.1;
1823;Bezirk Hinterrhein;3924;917;3007;23.4;
1824;Bezirk Imboden;5615;1324;4291;23.6;
1825;Bezirk Inn;2573;616;1957;23.9;
1826;Bezirk Landquart;7473;1651;5822;22.1;
1827;Bezirk Maloja / Distretto di Maloggia;5240;1039;4201;19.8;
1828;Distretto di Moesa;2121;539;1582;25.4;
1829;Bezirk Plessur;11858;3113;8745;26.3;
1830;Bezirk Prättigau-Davos;8414;1798;6616;21.4;
1831;Bezirk Surselva;6905;1516;5389;22.0;
1901;Bezirk Aarau;23723;5609;18114;23.6;
1902;Bezirk Baden;39467;9472;29995;24.0;
1903;Bezirk Bremgarten;22047;4554;17493;20.7;
1904;Bezirk Brugg;15757;3196;12561;20.3;
1905;Bezirk Kulm;11136;1768;9368;15.9;
1906;Bezirk Laufenburg;10013;1997;8016;19.9;
1907;Bezirk Lenzburg;17082;3334;13748;19.5;
1908;Bezirk Muri;10876;2032;8844;18.7;
1909;Bezirk Rheinfelden;12079;2880;9199;23.8;
1910;Bezirk Zofingen;18764;3547;15217;18.9;
1911;Bezirk Zurzach;9777;1807;7970;18.5;
2011;Bezirk Arbon;14150;2890;11260;20.4;
2012;Bezirk Frauenfeld;19528;3877;15651;19.9;
2013;Bezirk Kreuzlingen;10808;2190;8618;20.3;
2014;Bezirk Münchwilen;12669;2372;10297;18.7;
2015;Bezirk Weinfelden;15620;2599;13021;16.6;
2101;Distretto di Bellinzona;13553;3730;9823;27.5;
2102;Distretto di Blenio;1820;637;1183;35.0;
2103;Distretto di Leventina;3061;557;2504;18.2;
2104;Distretto di Locarno;18129;5348;12781;29.5;
2105;Distretto di Lugano;42081;11845;30236;28.1;
2106;Distretto di Mendrisio;16332;4699;11633;28.8;
2107;Distretto di Riviera;3073;679;2394;22.1;
2108;Distretto di Vallemaggia;1843;497;1346;27.0;
2221;District d'Aigle;9937;2781;7156;28.0;
2222;District de la Broye-Vully;10159;2562;7597;25.2;
2223;District du Gros-de-Vaud;12461;3702;8759;29.7;
2224;District du Jura-Nord vaudois;23417;7604;15813;32.5;
2225;District de Lausanne;33271;14109;19162;42.4;
2226;District de Lavaux-Oron;17775;5735;12040;32.3;
2227;District de Morges;22236;6872;15364;30.9;
2228;District de Nyon;22975;7961;15014;34.7;
2229;District de l'Ouest lausannois;13075;4762;8313;36.4;
2230;District de la Riviera-Pays-d'Enhaut;19189;6847;12342;35.7;
2301;Bezirk Brig;8675;1892;6783;21.8;
2302;District de Conthey;7331;1959;5372;26.7;
2303;District d'Entremont;4183;1021;3162;24.4;
2304;Bezirk Goms;1635;329;1306;20.1;
2305;District d'Hérens;4148;927;3221;22.3;
2306;Bezirk Leuk;4687;901;3786;19.2;
2307;District de Martigny;12477;3509;8968;28.1;
2308;District de Monthey;11296;3102;8194;27.5;
2309;Bezirk Raron;4063;688;3375;16.9;
2310;District de Saint-Maurice;4102;1077;3025;26.3;
2311;District de Sierre;13633;3954;9679;29.0;
2312;District de Sion;13118;3579;9539;27.3;
2313;Bezirk Visp;8167;1520;6647;18.6;
2401;District de Boudry;11829;4086;7743;34.5;
2402;District de la Chaux-de-Fonds;8834;3871;4963;43.8;
2403;District du Locle;4066;1445;2621;35.5;
2404;District de Neuchâtel;13867;5449;8418;39.3;
2405;District du Val-de-Ruz;4885;1691;3194;34.6;
2406;District du Val-de-Travers;3134;977;2157;31.2;
2500;Canton de Genève;105715;44270;61445;41.9;
2601;District de Delémont;9036;3861;5175;42.7;
2602;District des Franches-Montagnes;2911;1492;1419;51.3;
2603;District de Porrentruy;6753;2395;4358;35.5;
