Volksabstimmung vom 18 Mai 2003;501;501;501 ;
Volksinitiative «Strom ohne Atom – Für eine Energiewende und die schrittweise Stilllegung der Atomkraftwerke»;
102;Andelfingen;18923 ;11478 ;60.7 ;11312 ;3897 ;34.5 ;
103;Bülach;72496 ;35816 ;49.4 ;35225 ;10155 ;28.8 ;
104;Dielsdorf;44220 ;20680 ;46.8 ;20386 ;5418 ;26.6 ;
105;Hinwil;52345 ;25697 ;49.1 ;25310 ;7729 ;30.5 ;
106;Horgen;71577 ;38471 ;53.7 ;37846 ;11709 ;30.9 ;
107;Meilen;62728 ;36964 ;58.9 ;36320 ;9987 ;27.5 ;
108;Pfäffikon;34423 ;17840 ;51.8 ;17536 ;5416 ;30.9 ;
109;Uster;69956 ;35806 ;51.2 ;35079 ;11557 ;32.9 ;
110;Winterthur;91516 ;50376 ;55.0 ;49175 ;17106 ;34.8 ;
111;Dietikon;44442 ;22379 ;50.4 ;22010 ;6069 ;27.6 ;
112;Zürich;216702 ;110100 ;50.8 ;107017 ;49118 ;45.9 ;
201;Aarberg;24014 ;11590 ;48.3 ;11460 ;3152 ;27.5 ;
202;Aarwangen;28851 ;13640 ;47.3 ;13513 ;3829 ;28.3 ;
203;Bern;168591 ;90689 ;53.8 ;89303 ;33948 ;38.0 ;
204;Biel;32461 ;14429 ;44.5 ;14186 ;6241 ;44.0 ;
205;Büren;15758 ;7097 ;45.0 ;7039 ;1986 ;28.2 ;
206;Burgdorf;32481 ;15210 ;46.8 ;15057 ;4645 ;30.8 ;
207;Courtelary;15459 ;7099 ;45.9 ;6957 ;2526 ;36.3 ;
208;Erlach;7330 ;3484 ;47.5 ;3441 ;967 ;28.1 ;
209;Fraubrunnen;27088 ;13176 ;48.6 ;13015 ;3977 ;30.6 ;
210;Frutigen;13603 ;6158 ;45.3 ;6091 ;1479 ;24.3 ;
211;Interlaken;26895 ;12129 ;45.1 ;11969 ;3708 ;31.0 ;
212;Konolfingen;41494 ;21289 ;51.3 ;20976 ;6109 ;29.1 ;
213;Laupen;10945 ;5621 ;51.4 ;5577 ;1408 ;25.2 ;
214;Moutier;15403 ;7138 ;46.3 ;6944 ;2462 ;35.5 ;
215;La Neuveville;4204 ;2073 ;49.3 ;2016 ;802 ;39.8 ;
216;Nidau;29014 ;14143 ;48.7 ;13989 ;4194 ;30.0 ;
217;Niedersimmental;16136 ;7488 ;46.4 ;7412 ;2174 ;29.3 ;
218;Oberhasli;5633 ;2313 ;41.1 ;2281 ;653 ;28.6 ;
219;Obersimmental;6172 ;2620 ;42.4 ;2585 ;655 ;25.3 ;
220;Saanen;5609 ;2235 ;39.8 ;2198 ;595 ;27.1 ;
221;Schwarzenburg;7604 ;3265 ;42.9 ;3225 ;1073 ;33.3 ;
222;Seftigen;26437 ;13508 ;51.1 ;13334 ;3637 ;27.3 ;
223;Signau;18536 ;7270 ;39.2 ;7179 ;2164 ;30.1 ;
224;Thun;67346 ;32909 ;48.9 ;32480 ;9940 ;30.6 ;
225;Trachselwald;17729 ;6976 ;39.3 ;6900 ;1965 ;28.5 ;
226;Wangen;18980 ;8837 ;46.6 ;8764 ;2311 ;26.4 ;
301;Entlebuch;12991 ;7003 ;53.9 ;6804 ;1518 ;22.3 ;
302;Hochdorf;39051 ;20595 ;52.7 ;20104 ;5292 ;26.3 ;
303;Luzern;108174 ;58807 ;54.4 ;57762 ;20470 ;35.4 ;
304;Sursee;42505 ;23068 ;54.3 ;22353 ;5462 ;24.4 ;
305;Willisau;31467 ;16637 ;52.9 ;16150 ;3505 ;21.7 ;
400;Kt Uri;25542 ;12375 ;48.4 ;12111 ;4334 ;35.8 ;
501;Einsiedeln;8904 ;4982 ;56.0 ;4852 ;1289 ;26.6 ;
502;Gersau;1339 ;763 ;57.0 ;751 ;166 ;22.1 ;
503;Höfe;16637 ;9193 ;55.3 ;8995 ;2282 ;25.4 ;
504;Küssnacht;7778 ;4411 ;56.7 ;4287 ;1093 ;25.5 ;
505;March;22087 ;11196 ;50.7 ;10889 ;3098 ;28.5 ;
506;Schwyz;32721 ;19005 ;58.1 ;18426 ;5028 ;27.3 ;
600;Kt Obwalden;22856 ;12130 ;53.1 ;11856 ;3771 ;31.8 ;
700;Kt Nidwalden;28095 ;15599 ;55.5 ;15198 ;5052 ;33.2 ;
800;Kt Glarus;24871 ;12039 ;48.4 ;11925 ;4242 ;35.6 ;
900;Kt Zug;66627 ;38213 ;57.4 ;37831 ;10842 ;28.7 ;
1001;La Broye;15158 ;7890 ;52.1 ;7733 ;2686 ;34.7 ;
1002;La Glâne;12395 ;5552 ;44.8 ;5414 ;1894 ;35.0 ;
1003;La Gruyère;26115 ;12225 ;46.8 ;11857 ;4061 ;34.2 ;
1004;La Sarine;53282 ;26872 ;50.4 ;26018 ;9536 ;36.7 ;
1005;See / Lac;19516 ;9644 ;49.4 ;9486 ;2613 ;27.5 ;
1006;Sense;28454 ;12451 ;43.8 ;12333 ;3495 ;28.3 ;
1007;La Veveyse;8866 ;4151 ;46.8 ;4022 ;1436 ;35.7 ;
1101;Gäu;11318 ;6024 ;53.2 ;5986 ;1053 ;17.6 ;
1102;Thal;9603 ;5493 ;57.2 ;5455 ;1085 ;19.9 ;
1103;Bucheggberg;5526 ;3208 ;58.1 ;3187 ;771 ;24.2 ;
1104;Dorneck;12784 ;7443 ;58.2 ;7358 ;3061 ;41.6 ;
1105;Gösgen;14719 ;8709 ;59.2 ;8638 ;2075 ;24.0 ;
1106;Wasseramt;30405 ;16507 ;54.3 ;16379 ;4379 ;26.7 ;
1107;Lebern;29092 ;15207 ;52.3 ;15101 ;3984 ;26.4 ;
1108;Olten;32113 ;18274 ;56.9 ;18022 ;4061 ;22.5 ;
1109;Solothurn;10567 ;5970 ;56.5 ;5843 ;2221 ;38.0 ;
1110;Thierstein;9631 ;5111 ;53.1 ;5057 ;1545 ;30.6 ;
1200;Kt Basel-Stadt;116680 ;62494 ;53.6 ;61650 ;32109 ;52.1 ;
1301;Arlesheim;99671 ;52536 ;52.7 ;51670 ;22310 ;43.2 ;
1302;Laufen;12061 ;5259 ;43.6 ;5201 ;2035 ;39.1 ;
1303;Liestal;34026 ;16566 ;48.7 ;16346 ;6679 ;40.9 ;
1304;Sissach;22014 ;10864 ;49.4 ;10723 ;4496 ;41.9 ;
1305;Waldenburg;10423 ;4976 ;47.7 ;4909 ;1875 ;38.2 ;
1401;Oberklettgau;2987 ;2182 ;73.0 ;2108 ;625 ;29.6 ;
1402;Reiat;5076 ;3915 ;77.1 ;3776 ;1141 ;30.2 ;
1403;Schaffhausen;31584 ;21584 ;68.3 ;20444 ;7986 ;39.1 ;
1404;Schleitheim;2093 ;1425 ;68.1 ;1371 ;353 ;25.7 ;
1405;Stein;3304 ;2182 ;66.0 ;2121 ;691 ;32.6 ;
1406;Unterklettgau;2961 ;1973 ;66.6 ;1927 ;537 ;27.9 ;
