Volksabstimmung vom 26 September 2004;510;510;
Bundesbeschluss über die ordentliche Einbürgerung sowie über die erleichterte;
101;Affoltern;29325 ;17419 ;17210 ;7596 ;
102;Andelfingen;19492 ;12170 ;12012 ;4079 ;
103;Bülach;73770 ;41253 ;40721 ;14060 ;
104;Dielsdorf;45090 ;24705 ;24282 ;7656 ;
105;Hinwil;53193 ;29635 ;29276 ;10035 ;
106;Horgen;71953 ;42427 ;41857 ;18792 ;
107;Meilen;63456 ;39216 ;38640 ;18152 ;
108;Pfäffikon;35105 ;20630 ;20382 ;7525 ;
109;Uster;70763 ;39806 ;39272 ;16214 ;
110;Winterthur;93541 ;56517 ;55395 ;24049 ;
111;Dietikon;44375 ;24100 ;23672 ;8591 ;
112;Zürich;217558 ;120401 ;117009 ;67213 ;
201;Aarberg;24300 ;12628 ;12526 ;5379 ;
202;Aarwangen;29029 ;15476 ;15386 ;4863 ;
203;Bern;168692 ;95044 ;94212 ;54386 ;
204;Biel;32446 ;15689 ;15519 ;8289 ;
205;Büren;15894 ;8040 ;7995 ;2645 ;
206;Burgdorf;32687 ;16675 ;16548 ;6455 ;
207;Courtelary;15504 ;7975 ;7878 ;3799 ;
208;Erlach;7472 ;3837 ;3809 ;1524 ;
209;Fraubrunnen;27387 ;14702 ;14577 ;6185 ;
210;Frutigen;13818 ;6777 ;6689 ;2063 ;
211;Interlaken;27222 ;12666 ;12566 ;4757 ;
212;Konolfingen;42013 ;21832 ;21637 ;9482 ;
213;Laupen;10975 ;5755 ;5706 ;2338 ;
214;Moutier;15488 ;8101 ;7986 ;3608 ;
215;La Neuveville;4254 ;2204 ;2175 ;1407 ;
216;Nidau;29368 ;15584 ;15440 ;6413 ;
217;Niedersimmental;16342 ;7817 ;7658 ;3108 ;
218;Oberhasli;5662 ;2640 ;2618 ;838 ;
219;Obersimmental;6190 ;2697 ;2670 ;822 ;
220;Saanen;5604 ;2416 ;2360 ;970 ;
221;Schwarzenburg;7703 ;3456 ;3425 ;1306 ;
222;Seftigen;26768 ;13831 ;13728 ;5501 ;
223;Signau;18579 ;7692 ;7603 ;2638 ;
224;Thun;68069 ;34097 ;33778 ;13348 ;
225;Trachselwald;17842 ;7696 ;7630 ;2484 ;
226;Wangen;19137 ;10259 ;10202 ;2886 ;
301;Entlebuch;13048 ;7696 ;7600 ;1258 ;
302;Hochdorf;39634 ;23317 ;23073 ;6155 ;
303;Luzern;109074 ;62626 ;61814 ;24689 ;
304;Sursee;43497 ;26273 ;25806 ;6631 ;
