Volksabstimmung vom 24 Februar 2008;Abst-Nr;530;
Volksinitiative «Gegen Kampfjetlärm in Tourismusgebieten»;
102;Andelfingen;20310;8880;43.7;8705;1831;21.0;
103;Bülach;78135;26945;34.5;26452;5954;22.5;
104;Dielsdorf;47357;15739;33.2;15418;3540;23.0;
105;Hinwil;55831;19242;34.5;18919;4671;24.7;
106;Horgen;72905;29043;39.8;28440;7597;26.7;
107;Meilen;64585;26337;40.8;25692;6332;24.6;
108;Pfäffikon;36557;13787;37.7;13557;3280;24.2;
109;Uster;73490;26399;35.9;25827;6746;26.1;
110;Winterthur;97650;39359;40.3;38237;10941;28.6;
111;Dietikon;45088;16215;36.0;15838;4028;25.4;
112;Zürich;224114;79716;35.6;76950;31155;40.5;
201;Aarberg;25190;8287;32.9;8200;2216;27.0;
202;Aarwangen;29715;8986;30.2;8918;2140;24.0;
203;Bern;169112;63595;37.6;62596;25994;41.5;
204;Biel;32721;9429;28.8;9257;3970;42.9;
205;Büren;16128;4551;28.2;4505;1175;26.1;
206;Burgdorf;33717;10449;31.0;10313;2940;28.5;
207;Courtelary;15564;5036;32.4;4894;1928;39.4;
208;Erlach;7681;2381;31.0;2355;614;26.1;
209;Fraubrunnen;28634;9514;33.2;9360;2894;30.9;
210;Frutigen;14163;4483;31.7;4422;1341;30.3;
211;Interlaken;27734;10777;38.9;10707;4428;41.4;
212;Konolfingen;43066;13752;31.9;13574;4285;31.6;
213;Laupen;11049;3663;33.2;3625;985;27.2;
214;Moutier;15594;5115;32.8;4942;1880;38.0;
215;La Neuveville;4349;1402;32.2;1380;571;41.4;
216;Nidau;30202;9206;30.5;9063;2619;28.9;
217;Niedersimmental;16757;5613;33.5;5545;1814;32.7;
218;Oberhasli;5676;2916;51.4;2906;1324;45.6;
219;Obersimmental;6254;1755;28.1;1735;441;25.4;
220;Saanen;5630;1658;29.4;1639;456;27.8;
221;Schwarzenburg;7870;2140;27.2;2118;626;29.6;
222;Seftigen;27611;9136;33.1;9033;2696;29.8;
223;Signau;19128;4374;22.9;4316;1177;27.3;
224;Thun;70336;23356;33.2;23086;7127;30.9;
225;Trachselwald;17957;4864;27.1;4802;1078;22.4;
226;Wangen;19761;5789;29.3;5743;1361;23.7;
301;Entlebuch;13157;5523;42.0;5424;1171;21.6;
302;Hochdorf;41050;17056;41.5;16850;3704;22.0;
303;Luzern;112081;52217;46.6;51302;16807;32.8;
304;Sursee;45945;18742;40.8;18448;4020;21.8;
305;Willisau;32607;11629;35.7;11459;2182;19.0;
400;Kt Uri;25694;8417;32.8;8256;1881;22.8;
501;Einsiedeln;9571;3297;34.4;3245;589;18.2;
502;Gersau;1386;506;36.5;498;124;24.9;
503;Höfe;17670;7079;40.1;6931;1430;20.6;
504;Küssnacht (SZ);8002;4383;54.8;4289;1027;23.9;
505;March;23934;8110;33.9;7976;1625;20.4;
506;Schwyz;34169;13666;40.0;13393;2632;19.7;
600;Kt Obwalden;23961;10715;44.7;10366;2356;22.7;
700;Kt Nidwalden;29667;15105;50.9;14700;2867;19.5;
800;Kt Glarus;25557;7462;29.2;7413;1581;21.3;
900;Kt Zug;70508;32831;46.6;32521;8304;25.5;
1001;La Broye;16634;7249;43.6;7184;2477;34.5;
1002;La Glâne;13338;4938;37.0;4839;1447;29.9;
1003;La Gruyère;28294;10260;36.3;10016;3234;32.3;
1004;La Sarine;56049;22474;40.1;22031;8176;37.1;
1005;See / Lac;20858;8013;38.4;7934;2034;25.6;
1006;Sense;29781;9300;31.2;9231;2354;25.5;
1007;La Veveyse;9742;3469;35.6;3382;1141;33.7;
1101;Gäu;11750;4239;36.1;4222;745;17.6;
1102;Thal;9696;3518;36.3;3501;675;19.3;
1103;Bucheggberg;5793;2366;40.8;2352;485;20.6;
1104;Dorneck;13177;5190;39.4;5125;1886;36.8;
1105;Gösgen;14757;5470;37.1;5438;1341;24.7;
1106;Wasseramt;31058;11083;35.7;11013;2778;25.2;
1107;Lebern;29217;10399;35.6;10326;2355;22.8;
1108;Olten;32967;12368;37.5;12269;2984;24.3;
1109;Solothurn;10773;3940;36.6;3893;1452;37.3;
1110;Thierstein;9912;3192;32.2;3174;781;24.6;
1200;Kt Basel-Stadt;107837;44667;41.4;43939;18791;42.8;
1301;Arlesheim;102208;41100;40.2;40345;14665;36.3;
1302;Laufen;12821;4480;34.9;4425;1262;28.5;
1303;Liestal;35455;13679;38.6;13400;4449;33.2;
1304;Sissach;23273;9366;40.2;9209;2551;27.7;
1305;Waldenburg;10762;4436;41.2;4362;1055;24.2;
1401;Oberklettgau;2926;1803;61.6;1723;369;21.4;
1402;Reiat;5334;3588;67.3;3331;698;21.0;
1403;Schaffhausen;31504;18920;60.1;17637;4489;25.5;
1404;Schleitheim;2169;1229;56.7;1187;209;17.6;
1405;Stein;3491;1932;55.3;1863;442;23.7;
1406;Unterklettgau;3324;1947;58.6;1892;373;19.7;
1501;Hinterland;16261;5575;34.3;5538;1281;23.1;
1502;Mittelland;11489;4800;41.8;4771;1305;27.4;
1503;Vorderland;9244;3446;37.3;3414;965;28.3;
1600;Kt Appenzell Innerrhoden;10699;3201;29.9;3120;632;20.3;
1721;St Gallen;74749;26523;35.5;26267;7846;29.9;
1722;Rorschach;25001;8814;35.3;8770;2356;26.9;
1723;Rheintal;39769;13252;33.3;13197;2888;21.9;
1724;Werdenberg;21565;7805;36.2;7751;1910;24.6;
1725;Sarganserland;24219;8127;33.6;8092;1975;24.4;
1726;See-Gaster;40431;13973;34.6;13898;3444;24.8;
1727;Toggenburg;30453;10441;34.3;10385;2399;23.1;
1728;Wil;44386;15969;36.0;15890;3734;23.5;
1821;Albula;6292;2040;32.4;2012;680;33.8;
1822;Bernina;3719;1591;42.8;1526;477;31.3;
1823;Hinterrhein;8874;3517;39.6;3460;1148;33.2;
1824;Imboden;12270;4449;36.3;4372;1382;31.6;
1825;Inn;6795;2157;31.7;2122;627;29.5;
1826;Landquart;16502;5788;35.1;5631;1532;27.2;
1827;Maloja / Maloggia;11141;4057;36.4;3991;1160;29.1;
1828;Moesa;5531;1817;32.9;1756;546;31.1;
1829;Plessur;27566;10401;37.7;10120;3449;34.1;
1830;Prättigau-Davos;17550;5802;33.1;5670;1599;28.2;
1831;Surselva;16596;5533;33.3;5429;1380;25.4;
1901;Aarau;45002;18349;40.8;18103;4863;26.9;
1902;Baden;77747;26998;34.7;26741;6558;24.5;
1903;Bremgarten;43539;15286;35.1;15124;3512;23.2;
1904;Brugg;30115;11757;39.0;11615;2658;22.9;
1905;Kulm;24086;7753;32.2;7687;1515;19.7;
1906;Laufenburg;19287;6213;32.2;6176;1335;21.6;
