Volksabstimmung vom 28 November 2004;515;515;
Bundesbeschluss über eine neue Finanzordnung;
1101;Gäu;11455 ;3946 ;3890 ;2720 ;
1102;Tal;9606 ;3616 ;3567 ;2459 ;
1103;Bucheggberg;5626 ;2130 ;2095 ;1606 ;
1104;Dorneck;12918 ;5051 ;4899 ;3603 ;
1105;Gösgen;14772 ;5171 ;5086 ;3568 ;
1106;Wasseramt;30646 ;10324 ;10194 ;7400 ;
1107;Lebern;29076 ;9842 ;9666 ;6981 ;
1108;Olten;32205 ;11791 ;11547 ;8594 ;
1109;Solothurn;10514 ;3932 ;3839 ;3144 ;
1110;Thierstein;9764 ;3171 ;3085 ;1961 ;
1200;KtBasel-Stadt;110676 ;49906 ;47852 ;38031 ;
1301;Arlesheim;100618 ;36960 ;35926 ;27334 ;
1302;Laufen;12357 ;3516 ;3411 ;2221 ;
1303;Liestal;34535 ;11104 ;10812 ;7775 ;
1304;Sissach;22552 ;6778 ;6570 ;4422 ;
1305;Waldenburg;10648 ;2990 ;2895 ;1930 ;
1401;Oberklettgau;2998 ;1709 ;1544 ;1070 ;
1402;Reiat;5163 ;3459 ;3014 ;2071 ;
1403;Schaffhausen;31445 ;17726 ;15259 ;11168 ;
1404;Schleitheim;2116 ;1132 ;1012 ;728 ;
1405;Stein;3357 ;1971 ;1798 ;1249 ;
1406;Unterklettgau;3026 ;1554 ;1434 ;978 ;
1501;Hinterland;16047 ;6891 ;6758 ;5081 ;
1502;Mittelland;11222 ;5242 ;5131 ;3940 ;
1503;Vorderland;9051 ;3723 ;3662 ;2594 ;
1600;Kt Appenzell IRh;10204 ;3304 ;3221 ;2368 ;
1721;Wahlkreis St Gallen;73246 ;24613 ;24217 ;18169 ;
1722;Wahlkreis Rorschach;24789 ;8625 ;8508 ;6168 ;
1723;Wahlkreis Rheintal;38727 ;12960 ;12809 ;8335 ;
1724;Wahlkreis Werdenberg;21311 ;7133 ;7030 ;5038 ;
1725;Wahlkreis Sarganserland;23473 ;7453 ;7347 ;4554 ;
1726;Wahlkreis See-Gaster;38802 ;12292 ;12097 ;8395 ;
1727;Wahlkreis Toggenburg;29736 ;11094 ;10887 ;7174 ;
1728;Wahlkreis Wil;42907 ;14201 ;13981 ;9850 ;
1821;Albula;6318 ;1616 ;1572 ;1126 ;
1822;Bernina;3698 ;1171 ;1112 ;736 ;
1823;Hinterrhein;8749 ;2610 ;2540 ;1939 ;
1824;Imboden;11813 ;3898 ;3726 ;2910 ;
1825;Inn;6734 ;2051 ;1983 ;1500 ;
1826;Landquart;15900 ;4076 ;3957 ;3070 ;
1827;Maloja;11066 ;3162 ;3077 ;2459 ;
1828;Moesa;5482 ;1491 ;1375 ;858 ;
1829;Plessur;27227 ;7815 ;7510 ;5851 ;
1830;Prättigau-Davos;17348 ;4276 ;4143 ;3156 ;
1831;Surselva;16481 ;4718 ;4584 ;3165 ;
1901;Aarau;43610 ;17079 ;16435 ;11660 ;
1902;Baden;74882 ;26779 ;25947 ;19559 ;
1903;Bremgarten;42001 ;13900 ;13546 ;9428 ;
1904;Brugg;29122 ;11590 ;11216 ;7826 ;
1905;Kulm;23604 ;7876 ;7682 ;4546 ;
1906;Laufenburg;18352 ;6914 ;6725 ;4263 ;
1907;Lenzburg;31390 ;11088 ;10740 ;7320 ;
1908;Muri;19761 ;6161 ;6019 ;4059 ;
1909;Rheinfelden;25915 ;8239 ;8007 ;5851 ;
1910;Zofingen;40054 ;13329 ;12830 ;8400 ;
1911;Zurzach;19216 ;6646 ;6455 ;4285 ;
2001;Arbon;23341 ;8778 ;8202 ;5824 ;
2002;Bischofszell;19167 ;5521 ;5289 ;3804 ;
2003;Diessenhofen;4059 ;1307 ;1269 ;912 ;
2004;Frauenfeld;28984 ;10309 ;9697 ;7347 ;
2005;Kreuzlingen;20793 ;6759 ;6478 ;4723 ;
2006;Münchwilen;23593 ;7520 ;7250 ;5180 ;
2007;Steckborn;11614 ;4202 ;3991 ;2820 ;
2008;Weinfelden;16401 ;5798 ;5534 ;4039 ;
2101;Bellinzona;27896 ;7947 ;7194 ;5318 ;
2102;Blenio;4581 ;1245 ;1132 ;853 ;
2103;Leventina;6173 ;2371 ;2170 ;1338 ;
2104;Locarno;38847 ;11420 ;10443 ;7852 ;
2105;Lugano;80860 ;25602 ;23612 ;17972 ;
2106;Mendrisio;31732 ;9735 ;8971 ;6756 ;
2107;Riviera;6617 ;1664 ;1503 ;1075 ;
2108;Vallemaggia;4127 ;1159 ;1052 ;753 ;
2201;Aigle;19901 ;6414 ;6236 ;5138 ;
2202;Aubonne;7431 ;2811 ;2736 ;2306 ;
2203;Avenches;4315 ;1347 ;1311 ;1129 ;
2204;Cossonay;13921 ;5125 ;4964 ;4151 ;
2205;Echallens;14073 ;5262 ;5095 ;4284 ;
2206;Grandson;8569 ;3104 ;3014 ;2498 ;
2207;Lausanne;102284 ;37960 ;36752 ;30310 ;
2208;Lavaux;15406 ;6381 ;6176 ;5317 ;
2209;Morges;38947 ;15228 ;14737 ;12347 ;
2210;Moudon;7462 ;2539 ;2454 ;1998 ;
2211;Nyon;34702 ;13131 ;12729 ;10926 ;
2212;Orbe;12352 ;4071 ;3930 ;3196 ;
2213;Oron;7036 ;2537 ;2451 ;2027 ;
2214;Payerne;9123 ;2915 ;2849 ;2360 ;
2215;Pays d'Enhaut;2934 ;837 ;812 ;713 ;
2216;Rolle;6584 ;2552 ;2472 ;2117 ;
