Volksabstimmung vom 09 Juni 2013;Abst.-Nr.;571;
Asylgesetz (AsylG) (Dringliche �nderungen des Asylgesetzes);
Bezirks-Nr.;Bezirke;
101;Bezirk Affoltern;33334;14131;42.4;13942;11649;2293;83.6;
102;Bezirk Andelfingen;21389;9207;43.0;9066;7619;1447;84.0;
103;Bezirk B�lach;83241;30710;36.9;30270;26149;4121;86.4;
104;Bezirk Dielsdorf;50661;18645;36.8;18423;15960;2463;86.6;
105;Bezirk Hinwil;60479;22992;38.0;22673;18799;3874;82.9;
106;Bezirk Horgen;74633;31940;42.8;31479;26300;5179;83.5;
107;Bezirk Meilen;65353;31892;48.8;31380;26756;4624;85.3;
108;Bezirk Pf�ffikon;38599;16000;41.5;15785;13332;2453;84.5;
109;Bezirk Uster;77492;31604;40.8;31120;25920;5200;83.3;
110;Bezirk Winterthur;105414;44874;42.6;44045;35019;9026;79.5;
111;Bezirk Dietikon;47373;18049;38.1;17819;15296;2523;85.8;
112;Bezirk Z�rich;229468;92979;40.5;91207;61817;29390;67.8;
241;Arrondissement administratif Jura bernois;35910;12533;34.9;12248;8998;3250;73.5;
242;Verwaltungskreis Biel/Bienne;62642;21779;34.8;21384;16710;4674;78.1;
243;Verwaltungskreis Seeland;51579;17547;34.0;17291;14804;2487;85.6;
244;Verwaltungskreis Oberaargau;57096;20598;36.1;20263;17308;2955;85.4;
245;Verwaltungskreis Emmental;72987;22531;30.9;22173;18516;3657;83.5;
246;Verwaltungskreis Bern-Mittelland;283761;109433;38.6;107486;82892;24594;77.1;
247;Verwaltungskreis Thun;80632;30838;38.2;30231;25557;4674;84.5;
248;Verwaltungskreis Obersimmental-Saanen;12005;3968;33.1;3880;3310;570;85.3;
249;Verwaltungskreis Frutigen-Niedersimmental;30503;11405;37.4;11174;9472;1702;84.8;
250;Verwaltungskreis Interlaken-Oberhasli;33975;13531;39.8;13234;11128;2106;84.1;
311;Wahlkreis Luzern-Stadt;52756;23971;45.4;23404;17953;5451;76.7;
312;Wahlkreis Luzern-Land;66136;30868;46.7;30344;25752;4592;84.9;
313;Wahlkreis Hochdorf;43604;19483;44.7;19165;16264;2901;84.9;
314;Wahlkreis Sursee;47094;21903;46.5;21409;18294;3115;85.5;
315;Wahlkreis Willisau;34792;14192;40.8;13888;11754;2134;84.6;
316;Wahlkreis Entlebuch;16490;7590;46.0;7432;6383;1049;85.9;
400;Kanton Uri;25808;7874;30.5;7740;6412;1328;82.8;
501;Bezirk Einsiedeln;10315;4602;44.6;4545;3871;674;85.2;
502;Bezirk Gersau;1505;645;42.9;634;548;86;86.4;
503;Bezirk H�fe;17632;8448;47.9;8362;7439;923;89.0;
504;Bezirk K�ssnacht (SZ);8111;4071;50.2;4017;3475;542;86.5;
505;Bezirk March;26045;10267;39.4;10216;8742;1474;85.6;
506;Bezirk Schwyz;36081;15638;43.3;15525;13344;2181;86.0;
600;Kanton Obwalden;25616;11074;43.2;10710;9173;1537;85.6;
700;Kanton Nidwalden;30616;13158;43.0;12776;11073;1703;86.7;
800;Kanton Glarus;26062;7312;28.1;7202;5961;1241;82.8;
900;Kanton Zug;72756;32571;44.8;32207;27514;4693;85.4;
1001;District de la Broye;18668;6914;37.0;6756;5290;1466;78.3;
1002;District de la Gl�ne;14102;4651;33.0;4555;3395;1160;74.5;
1003;District de la Gruy�re;30007;10694;35.6;10381;7850;2531;75.6;
1004;District de la Sarine;58906;23897;40.6;23330;15895;7435;68.1;
1005;Bezirk See / District du Lac;22222;8702;39.2;8584;7095;1489;82.7;
1006;Bezirk Sense;31124;10870;34.9;10735;8880;1855;82.7;
1007;District de la Veveyse;10537;3659;34.7;3562;2696;866;75.7;
1101;Bezirk G�u;12796;5236;40.9;5179;4469;710;86.3;
1102;Bezirk Thal;9754;4223;43.3;4161;3517;644;84.5;
1103;Bezirk Bucheggberg;5868;2610;44.5;2573;2182;391;84.8;
1104;Bezirk Dorneck;13802;5978;43.3;5862;4584;1278;78.2;
1105;Bezirk G�sgen;15561;5677;36.5;5604;4652;952;83.0;
1106;Bezirk Wasseramt;31924;11950;37.4;11820;10132;1688;85.7;
1107;Bezirk Lebern;29809;13037;43.7;12856;11041;1815;85.9;
1108;Bezirk Olten;33855;13425;39.7;13201;10883;2318;82.4;
1109;Bezirk Solothurn;11639;4509;38.7;4423;3350;1073;75.7;
1110;Bezirk Thierstein;10182;3592;35.3;3564;2860;704;80.2;
1200;Kanton Basel-Stadt;107104;49423;46.1;48537;34677;13860;71.4;
1301;Bezirk Arlesheim;102282;40048;39.2;39037;31774;7263;81.4;
1302;Bezirk Laufen;13257;4074;30.7;4027;3327;700;82.6;
1303;Bezirk Liestal;35907;13190;36.7;12815;10183;2632;79.5;
1304;Bezirk Sissach;24412;8762;35.9;8551;6830;1721;79.9;
1305;Bezirk Waldenburg;10918;3520;32.2;3459;2776;683;80.3;
1401;Bezirk Oberklettgau;2947;1686;57.2;1550;1251;299;80.7;
1402;Bezirk Reiat;5550;3549;63.9;3308;2800;508;84.6;
1403;Bezirk Schaffhausen;32787;19160;58.4;17763;13920;3843;78.4;
1404;Bezirk Schleitheim;2227;1165;52.3;1099;909;190;82.7;
1405;Bezirk Stein;3594;1984;55.2;1903;1597;306;83.9;
1406;Bezirk Unterklettgau;3379;1889;55.9;1794;1459;335;81.3;
1501;Bezirk Hinterland;16376;6146;37.5;6092;5094;998;83.6;
1502;Bezirk Mittelland;12099;5335;44.1;5290;4330;960;81.9;
1503;Bezirk Vorderland;9383;3657;39.0;3618;2920;698;80.7;
1600;Kanton Appenzell Innerrhoden;11149;3510;31.5;3367;2942;425;87.4;
1721;Wahlkreis St. Gallen;75760;31868;42.1;31325;24866;6459;79.4;
1722;Wahlkreis Rorschach;25200;9468;37.6;9408;8009;1399;85.1;
1723;Wahlkreis Rheintal;40938;13030;31.8;12965;11272;1693;86.9;
1724;Wahlkreis Werdenberg;21483;7684;35.8;7624;6323;1301;82.9;
1725;Wahlkreis Sarganserland;25512;8327;32.6;8263;7163;1100;86.7;
1726;Wahlkreis See-Gaster;42844;14292;33.4;14192;12111;2081;85.3;
1727;Wahlkreis Toggenburg;30319;10179;33.6;10107;8479;1628;83.9;
1728;Wahlkreis Wil;45736;16180;35.4;16069;13760;2309;85.6;
1821;Bezirk Albula;5919;2049;34.6;2008;1628;380;81.1;
1822;Distretto di Bernina;3730;1770;47.5;1727;1196;531;69.3;
1823;Bezirk Hinterrhein;9288;3267;35.2;3187;2489;698;78.1;
1824;Bezirk Imboden;13002;4953;38.1;4845;3981;864;82.2;
1825;Bezirk Inn;6795;2448;36.0;2390;1857;533;77.7;
1826;Bezirk Landquart;17484;5913;33.8;5783;4848;935;83.8;
1827;Bezirk Maloja / Distretto di Maloggia;11228;4036;35.9;3954;3266;688;82.6;
1828;Distretto di Moesa;5737;1693;29.5;1658;1185;473;71.5;
1829;Bezirk Plessur;28434;10503;36.9;10192;8282;1910;81.3;
1830;Bezirk Pr�ttigau-Davos;17926;6450;36.0;6291;5159;1132;82.0;
1831;Bezirk Surselva;16412;5425;33.1;5305;4239;1066;79.9;
1901;Bezirk Aarau;47063;18656;39.6;18461;14990;3471;81.2;
1902;Bezirk Baden;80854;31422;38.9;31061;25447;5614;81.9;
1903;Bezirk Bremgarten;45844;17223;37.6;17062;14533;2529;85.2;
1904;Bezirk Brugg;30573;13005;42.5;12826;10433;2393;81.3;
1905;Bezirk Kulm;24577;8118;33.0;8028;6717;1311;83.7;
1906;Bezirk Laufenburg;20246;7015;34.6;6924;5722;1202;82.6;
1907;Bezirk Lenzburg;35809;12820;35.8;12698;10626;2072;83.7;
1908;Bezirk Muri;22289;7513;33.7;7450;6317;1133;84.8;
1909;Bezirk Rheinfelden;28340;9175;32.4;9078;7676;1402;84.6;
1910;Bezirk Zofingen;42877;14651;34.2;14486;12143;2343;83.8;
1911;Bezirk Zurzach;19509;7107;36.4;7028;6093;935;86.7;
2011;Bezirk Arbon;32803;11539;35.2;11188;9457;1731;84.5;
2012;Bezirk Frauenfeld;41820;15047;36.0;14630;12256;2374;83.8;
2013;Bezirk Kreuzlingen;22732;7975;35.1;7797;6470;1327;83.0;
2014;Bezirk M�nchwilen;29176;9092;31.2;8832;7614;1218;86.2;
2015;Bezirk Weinfelden;34391;11201;32.6;10976;9322;1654;84.9;
2101;Distretto di Bellinzona;30367;10089;33.2;9837;7178;2659;73.0;
2102;Distretto di Blenio;4603;1431;31.1;1384;1069;315;77.2;
2103;Distretto di Leventina;6074;2423;39.9;2357;1748;609;74.2;
2104;Distretto di Locarno;41711;13840;33.2;13484;10037;3447;74.4;
2105;Distretto di Lugano;87311;36269;41.5;35290;26520;8770;75.1;
2106;Distretto di Mendrisio;33391;12386;37.1;12136;9282;2854;76.5;
2107;Distretto di Riviera;7282;2167;29.8;2116;1597;519;75.5;
2108;Distretto di Vallemaggia;4442;1369;30.8;1328;950;378;71.5;
2221;District d'Aigle;22017;8355;37.9;8232;6144;2088;74.6;
2222;District de la Broye-Vully;22648;8165;36.1;8051;6155;1896;76.5;
2223;District du Gros-de-Vaud;26154;10479;40.1;10242;7661;2581;74.8;
2224;District du Jura-Nord vaudois;51615;19635;38.0;19226;13614;5612;70.8;
2225;District de Lausanne;77580;30299;39.1;29435;18266;11169;62.1;
2226;District de Lavaux-Oron;35044;15472;44.2;15171;11201;3970;73.8;
2227;District de Morges;44902;18467;41.1;18091;13053;5038;72.2;
2228;District de Nyon;47396;19779;41.7;19336;14251;5085;73.7;
2229;District de l'Ouest lausannois;31149;11656;37.4;11365;7944;3421;69.9;
2230;District de la Riviera-Pays-d'Enhaut;42420;16831;39.7;16483;11785;4698;71.5;
2301;Bezirk Brig;18712;7704;41.2;7556;5959;1597;78.9;
2302;District de Conthey;16025;7059;44.0;6871;5429;1442;79.0;
2303;District d'Entremont;9001;4159;46.2;4007;3049;958;76.1;
2304;Bezirk Goms;3441;1337;38.9;1305;1019;286;78.1;
2305;District d'H�rens;8059;4133;51.3;4035;2995;1040;74.2;
2306;Bezirk Leuk;8773;3904;44.5;3835;3027;808;78.9;
2307;District de Martigny;26137;12018;46.0;11685;9039;2646;77.4;
2308;District de Monthey;25494;10834;42.5;10501;8172;2329;77.8;
2309;Bezirk Raron;8155;3308;40.6;3259;2582;677;79.2;
2310;District de Saint-Maurice;8177;3798;46.4;3652;2643;1009;72.4;
2311;District de Sierre;27870;13406;48.1;13056;9892;3164;75.8;
2312;District de Sion;27673;12366;44.7;12084;8886;3198;73.5;
2313;Bezirk Visp;18433;6667;36.2;6524;5217;1307;80.0;
2401;District de Boudry;25390;10416;41.0;10211;7637;2574;74.8;
2402;District de la Chaux-de-Fonds;23603;8122;34.4;7989;5212;2777;65.2;
2403;District du Locle;9614;3494;36.3;3426;2476;950;72.3;
2404;District de Neuch�tel;32245;12713;39.4;12458;8464;3994;67.9;
2405;District du Val-de-Ruz;11000;4004;36.4;3924;2762;1162;70.4;
2406;District du Val-de-Travers;8576;2838;33.1;2778;2050;728;73.8;
2500;Canton de Gen�ve;222470;103029;46.3;101012;62484;38528;61.9;
2601;District de Del�mont;25120;8242;32.8;8083;5346;2737;66.1;
2602;District des Franches-Montagnes;7661;2493;32.5;2445;1523;922;62.3;
2603;District de Porrentruy;18403;5715;31.1;5611;3815;1796;68.0;
