Volksabstimmung vom 2 Dezember 2001;482;482
Volksinitiative «für eine glaubwürdige Sicherheitspolitik und eine Schweiz ohne Armee»;
400;Uri;25431 ;10169 ;9923 ;1290 ;2104;Locarno;38018 ;11257 ;11026 ;2647  
501;Einsiedeln;8717 ;3869 ;3777 ;476 ;2105;Lugano;78639 ;25446 ;24978 ;5926  
502;Gersau;1310 ;550 ;540 ;48 ;2106;Mendrisio;31058 ;9997 ;9778 ;2835  
503;Höfe;16159 ;7755 ;7536 ;1213 ;2107;Riviera;6553 ;1802 ;1770 ;363  
504;Küssnacht;7531 ;3537 ;3380 ;573 ;2108;Vallemaggia;3987 ;1263 ;1235 ;349  
505;March;21490 ;8387 ;8176 ;1226 ;2201;Aigle;19539 ;5052 ;4990 ;1136  
506;Schwyz;32180 ;16068 ;15479 ;1817 ;2202;Aubonne;7109 ;2320 ;2294 ;459  
600;Obwalden;22541 ;9839 ;9668 ;1470 ;2203;Avenches;4124 ;1103 ;1097 ;254  
700;Nidwalden;27492 ;11281 ;11003 ;1523 ;2204;Cossonay;13324 ;3846 ;3794 ;1019  
800;Glarus;24607 ;8769 ;8706 ;1176 ;2205;Echallens;13367 ;3863 ;3802 ;914  
900;Zug;65684 ;29265 ;29060 ;5281 ;2206;Grandson;8309 ;2387 ;2353 ;648  
1001;La Brove;14710 ;7145 ;7011 ;1616 ;2207;Lausanne;110816 ;33105 ;32440 ;10013  
1002;La Glâne;12144 ;4034 ;3982 ;855 ;2208;Lavaux;14982 ;5393 ;5255 ;1250  
1003;La Gruyère;25470 ;12790 ;12495 ;2599 ;2209;Morges;38112 ;11494 ;11290 ;2973  
1004;La Sarine;52462 ;17881 ;17530 ;5252 ;2210;Moudon;7271 ;2167 ;2138 ;487  
1005;See/Lac;19155 ;7126 ;7066 ;1365 ;2211;Nyon;33436 ;9880 ;9693 ;2770  
1006;Sense;28028 ;8811 ;8735 ;1742 ;2212;Orbe;12026 ;3622 ;3526 ;891  
1007;La Veveyse;8692 ;2960 ;2924 ;750 ;2213;Oron;6721 ;1914 ;1883 ;539  
1101;Gäu;11188 ;3960 ;3940 ;468 ;2214;Payerne;8965 ;2428 ;2397 ;418  
1102;Thal;9559 ;3825 ;3809 ;397 ;2215;Pays-d'Enhaut;2955 ;785 ;777 ;116  
1103;Bucheggberg;5518 ;2335 ;2312 ;364 ;2216;Rolle;6328 ;1999 ;1970 ;513  
1104;Dorneck;12465 ;5163 ;5108 ;1319 ;2217;La Vallée;4049 ;1169 ;1144 ;363  
1105;Gösgen;14709 ;5793 ;5753 ;983 ;2218;Vevey;37155 ;10373 ;10216 ;2777  
1106;Wasseramt;30203 ;10915 ;10833 ;1949 ;2219;Yverdon;20536 ;5907 ;5831 ;1601  
1107;Lebern;28967 ;10662 ;10594 ;1776 ;2301;Brig;17267 ;5033 ;4940 ;808  
1108;Olten;32037 ;11831 ;11724 ;2041 ;2302;Conthey;14172 ;3770 ;3708 ;760  
1109;Solothurn;10404 ;4122 ;4078 ;1002 ;2303;Entremont;8524 ;2713 ;2669 ;483  
1110;Thierstein;9526 ;3472 ;3446 ;592 ;2304;Goms;3664 ;1127 ;1108 ;173  
1200;Basel-Stadt;114058 ;51185 ;50534 ;15026 ;2305;Hérens;7315 ;2595 ;2567 ;459  
1201;BS-Korrespondenzweg;3976 ;0 ;0 ;0 ;2306;Leuk;8503 ;2763 ;2720 ;393  
1301;Arlesheim;99260 ;40060 ;39344 ;9278 ;2307;Martigny;21870 ;6700 ;6560 ;1506  
1302;Laufen;11836 ;3861 ;3825 ;854 ;2308;Monthey;21010 ;6303 ;6154 ;1395  
1303;Liestal;33689 ;12108 ;11972 ;2730 ;2309;Raron;8180 ;2633 ;2586 ;383  
1304;Sissach;21652 ;7819 ;7724 ;1650 ;2310;Saint-Maurice;7258 ;2887 ;2825 ;545  
1305;Waldenburg;10253 ;3332 ;3292 ;645 ;2311;Sierre;25622 ;8081 ;7932 ;1761  
1401;Oberklettgau;2950 ;1846 ;1732 ;294 ;2312;Sion;24162 ;7070 ;6978 ;1469  
1402;Reiat;5002 ;3439 ;3238 ;534 ;2313;Visp;18095 ;4628 ;4554 ;669  
1403;Schaffhausen;31691 ;18657 ;17307 ;3856 ;2401;Boudry;23566 ;12283 ;12119 ;3395  
1404;Schleitheim;2233 ;1141 ;1084 ;145 ;2402;La Chaux-de-Fonds;23293 ;10229 ;10037 ;3704  
1405;Stein;3261 ;1943 ;1876 ;335 ;2403;Le Locle;9402 ;4639 ;4581 ;1569  
1406;Unterklettgau;2950 ;1588 ;1527 ;240 ;2404;Neuchâtel;30748 ;14664 ;14470 ;4383  
1501;Hinterland;15803 ;6367 ;6328 ;914 ;2405;Val-de-Ruz;9512 ;4975 ;4889 ;1466  
1502;Mittelland;11076 ;5360 ;5309 ;1040 ;2406;Val-de-Travers;7975 ;3505 ;3460 ;915  
1503;Vorderland;8870 ;3880 ;3836 ;765 ;2500;Genève;206470 ;87253 ;84034 ;31937  
1600;Appenzell Innerrhoden;9958 ;3717 ;3689 ;425 ;2501;GE-Korrespondenzweg;8752 ;3485 ;3424 ;1232  
1701;St Gallen;50711 ;19876 ;19751 ;4506 ;2601;Delémont;23307 ;8186 ;8042 ;3594  
1702;Rorschach;21972 ;7881 ;7838 ;1472 ;2602;Les Franches-Montagnes;7083 ;2491 ;2453 ;1173  
1703;Unterrheintal;24372 ;8895 ;8865 ;1488 ;2603;Porrentruy;17633 ;6423 ;6317 ;2107  
