Volksabstimmung vom 4 März 2001;476;476
Volksinitiative «für mehr Verkehrssicherheit durch Tempo 30 innerorts mit Ausnahmen (Strassen für alle)»;
506;Schwyz;31956 ;20812 ;20070 ;2659 ;2202;Aubonne;7107 ;3458 ;3444 ;484
600;Obwalden;22352 ;13181 ;12962 ;1896 ;2203;Avenches;4089 ;1762 ;1758 ;179
700;Nidwalden;27267 ;16573 ;16326 ;2268 ;2204;Cossonay;13309 ;6404 ;6373 ;858
800;Glarus;24566 ;13038 ;12978 ;2683 ;2205;Echallens;13174 ;6575 ;6541 ;741
900;Zug;65236 ;41469 ;41337 ;6875 ;2206;Grandson;8215 ;3552 ;3531 ;587
1001;La Brove;14541 ;10193 ;10127 ;975 ;2207;Lausanne;110375 ;49682 ;49250 ;10873
1002;La Glâne;12052 ;7761 ;7714 ;626 ;2208;Lavaux;14951 ;7789 ;7750 ;1143
1003;La Gruyère;25193 ;15669 ;15577 ;1450 ;2209;Morges;37912 ;18415 ;18263 ;3274
1004;La Sarine;52154 ;30556 ;30265 ;5023 ;2210;Moudon;7201 ;3443 ;3424 ;443
1005;See/Lac;18906 ;11432 ;11390 ;1767 ;2211;Nyon;33196 ;15413 ;15251 ;2918
1006;Sense;27867 ;16552 ;16471 ;2260 ;2212;Orbe;11943 ;5202 ;5171 ;755
1007;La Veveyse;8576 ;5949 ;5898 ;589 ;2213;Oron;6694 ;3177 ;3153 ;456
1101;Gäu;11140 ;6917 ;6892 ;889 ;2214;Payerne;8970 ;3722 ;3701 ;338
1102;Thal;9566 ;6453 ;6360 ;851 ;2215;Pays-d'Enhaut;2968 ;1270 ;1259 ;128
1103;Bucheggberg;5458 ;3492 ;3476 ;472 ;2216;Rolle;6285 ;3057 ;3038 ;534
1104;Dorneck;12336 ;7694 ;7633 ;1694 ;2217;La Vallée;4073 ;1987 ;1978 ;306
1105;Gösgen;14667 ;8837 ;8802 ;1543 ;2218;Vevey;37309 ;16902 ;16772 ;3212
1106;Wasseramt;29955 ;16456 ;16389 ;3213 ;2219;Yverdon;20465 ;9281 ;9237 ;1682
1107;Lebern;29001 ;15854 ;15738 ;2757 ;2301;Brig;17143 ;9667 ;9518 ;1962
1108;Olten;31949 ;18241 ;18116 ;3913 ;2302;Conthey;14143 ;9693 ;9524 ;915
1109;Solothurn;10598 ;5936 ;5900 ;1880 ;2303;Entremont;8503 ;5149 ;5064 ;569
1110;Thierstein;9475 ;5695 ;5673 ;728 ;2304;Goms;3684 ;2195 ;2142 ;350
1200;Basel-Stadt;115063 ;70663 ;70158 ;25059 ;2305;Hérens;7233 ;5304 ;5236 ;484
1201;BS-Korrespondenzweg;3724 ;0 ;0 ;0 ;2306;Leuk;8530 ;6617 ;6444 ;1203
1301;Arlesheim;99252 ;58633 ;58083 ;14136 ;2307;Martigny;21705 ;13865 ;13595 ;1849
1302;Laufen;11736 ;6479 ;6445 ;1088 ;2308;Monthey;20719 ;11726 ;11570 ;1222
1303;Liestal;33669 ;18579 ;18456 ;4358 ;2309;Raron;8145 ;5445 ;5321 ;1067
1304;Sissach;21509 ;11980 ;11912 ;2550 ;2310;Saint-Maurice;7198 ;4910 ;4798 ;660
1305;Waldenburg;10225 ;5444 ;5406 ;1004 ;2311;Sierre;25532 ;16355 ;16096 ;2001
1401;Oberklettgau;2959 ;2150 ;2125 ;432 ;2312;Sion;23995 ;14507 ;14265 ;1907
1402;Reiat;4968 ;3773 ;3718 ;728 ;2313;Visp;18113 ;10843 ;10631 ;1909
1403;Schaffhausen;31591 ;21643 ;21106 ;5507 ;2401;Boudry;23470 ;16782 ;16693 ;2982
1404;Schleitheim;2226 ;1439 ;1426 ;198 ;2402;La Chaux-de-Fonds;23356 ;15531 ;15407 ;3138
1405;Stein;3267 ;2241 ;2222 ;495 ;2403;Le Locle;9400 ;6741 ;6706 ;1016
1406;Unterklettgau;2966 ;2075 ;2055 ;349 ;2404;Neuchâtel;30780 ;20847 ;20713 ;4055
1501;Hinterland;15730 ;9074 ;9032 ;1637 ;2405;Val-de-Ruz;9487 ;7104 ;7071 ;979
1502;Mittelland;11001 ;7113 ;7091 ;1377 ;2406;Val-de-Travers;7917 ;5167 ;5147 ;866
1503;Vorderland;8869 ;5516 ;5451 ;987 ;2500;Genève;204771 ;127431 ;125452 ;31511
1600;Appenzell Innerrhoden;10018 ;5927 ;5903 ;626 ;2501;GE-Korrespondenzweg;8024 ;4882 ;4807 ;1131
1701;St Gallen;50988 ;28532 ;28440 ;7326 ;2601;Delémont;23275 ;12680 ;12607 ;1600
1702;Rorschach;21675 ;11864 ;11841 ;2146 ;2602;Les Franches-Montagnes;7075 ;3721 ;3701 ;525
1703;Unterrheintal;24259 ;13596 ;13563 ;1991 ;2603;Porrentruy;17555 ;9815 ;9757 ;1175
