Volksabstimmung vom 24 September 2006;523;523
Volksinitiative «Nationalbankgewinne für die AHV»;
1200;Kt Basel-Stadt;108648;61711;56.8;60266;32568;54.0
1301;Arlesheim;101275;53904;53.2;52703;24253;46.0
1302;Laufen;12624;5905;46.8;5785;2709;46.8
1303;Liestal;35012;18177;51.9;17725;7896;44.5
1304;Sissach;22965;10924;47.6;10647;4807;45.1
1305;Waldenburg;10772;5082;47.2;4951;2099;42.4
1401;Oberklettgau;2840;1854;65.3;1755;637;36.3
1402;Reiat;5278;3790;71.8;3571;1398;39.1
1403;Schaffhausen;31471;20683;65.7;19394;8853;45.6
1404;Schleitheim;2179;1363;62.6;1295;417;32.2
1405;Stein;3397;2166;63.8;2091;811;38.8
1406;Unterklettgau;3289;2115;64.3;2037;687;33.7
1501;Hinterland;16162;7858;48.6;7788;2444;31.4
1502;Mittelland;11404;6455;56.6;6381;2147;33.6
1503;Vorderland;9185;4640;50.5;4574;1746;38.2
1600;Kt Appenzell Innerrhoden;10489;4677;44.6;4615;1148;24.9
1721;St Gallen;74146;37248;50.2;36910;15364;41.6
1722;Rorschach;24867;12014;48.3;11927;4806;40.3
1723;Rheintal;39190;18291;46.7;18151;7018;38.7
1724;Werdenberg;21453;10883;50.7;10790;4297;39.8
1725;Sarganserland;23865;11006;46.1;10886;4310;39.6
1726;See-Gaster;39736;17452;43.9;17295;6387;36.9
1727;Toggenburg;30336;14003;46.2;13848;5428;39.2
1728;Wil;43828;21303;48.6;21110;7846;37.2
1821;Albula;6297;2699;42.9;2644;904;34.2
1822;Bernina;3716;2164;58.2;2070;1046;50.5
1823;Hinterrhein;8813;4181;47.4;4116;1413;34.3
1824;Imboden;12076;5525;45.8;5426;1976;36.4
1825;Inn;6773;2860;42.2;2771;1124;40.6
1826;Landquart;16355;6821;41.7;6668;2259;33.9
1827;Maloja / Maloggia;11072;4775;43.1;4659;1520;32.6
1828;Moesa;5523;2579;46.7;2468;1577;63.9
1829;Plessur;27374;11842;43.3;11543;4282;37.1
1830;Prättigau-Davos;17389;7726;44.4;7547;2996;39.7
1831;Surselva;16538;6813;41.2;6699;2315;34.6
1901;Aarau;44364;20948;47.2;20663;7730;37.4
1902;Baden;76304;35974;47.1;35509;12682;35.7
1903;Bremgarten;42928;20019;46.6;19773;7266;36.7
1904;Brugg;29565;14417;48.8;14193;5071;35.7
1905;Kulm;23828;10588;44.4;10461;3789;36.2
1906;Laufenburg;18937;8107;42.8;8009;2846;35.5
1907;Lenzburg;32315;14338;44.4;14146;5150;36.4
1908;Muri;20201;8826;43.7;8741;2980;34.1
1909;Rheinfelden;26466;11159;42.2;11027;4565;41.4
1910;Zofingen;40935;16469;40.2;16248;6738;41.5
1911;Zurzach;19290;8954;46.4;8868;3275;36.9
2001;Arbon;23962;10738;44.8;10361;4101;39.6
2002;Bischofszell;19652;8289;42.2;8017;2797;34.9
2003;Diessenhofen;4137;2121;51.3;2083;686;32.9
2004;Frauenfeld;29497;13715;46.5;13341;4559;34.2
2005;Kreuzlingen;21069;9346;44.4;9043;2999;33.2
2006;Münchwilen;24236;11006;45.4;10708;3435;32.1
2007;Steckborn;12024;5570;46.3;5416;1675;30.9
2008;Weinfelden;16746;7558;45.1;7393;2174;29.4
2101;Bellinzona;28185;12205;43.3;11855;7156;60.4
2102;Blenio;4537;1744;38.4;1708;988;57.8
2103;Leventina;6150;2835;46.1;2771;1603;57.8
2104;Locarno;39296;16678;42.4;16223;8986;55.4
2105;Lugano;82086;37213;45.3;36415;20423;56.1
2106;Mendrisio;31805;15576;49.0;15223;9077;59.6
2107;Riviera;6648;2725;41.0;2664;1716;64.4
2108;Vallemaggia;4150;1619;39.0;1553;915;58.9
2221;Aigle;20196;10281;50.9;10092;4912;48.7
2222;Broye-Vully;20546;10021;48.8;9852;4330;44.0
2223;Gros-de-Vaud;22707;11995;52.8;11729;5055;43.1
2224;Jura-Nord vaudois;46788;24235;51.8;23764;11803;49.7
2225;Lausanne;74080;38327;51.7;37189;19703;53.0
2226;Lavaux-Oron;33518;18579;55.4;18210;7352;40.4
2227;Morges;41399;22106;53.4;21625;9048;41.8
2228;Nyon;43467;23552;54.2;23124;9171;39.7
2229;Ouest lausannois;29440;14856;50.5;14617;7596;52.0
2230;Riviera-Pays-d'Enhaut;40793;20595;50.5;20176;8946;44.3
2301;Brig;17859;7759;43.4;7497;2850;38.0
2302;Conthey;15009;7392;49.3;7016;2499;35.6
2303;Entremont;8888;4077;45.9;3962;1274;32.2
2304;Goms;3617;1567;43.3;1530;598;39.1
2305;Hérens;7794;4156;53.3;4028;1469;36.5
2306;Leuk;8674;4241;48.9;4181;1612;38.6
