Volksabstimmung vom 18 Mai 2003;503;503 ;
Volksinitiative «für ein ausreichendes Berufsbildungsangebot»;
102;Andelfingen;18923 ;11440 ;60.5 ;11108 ;3105 ;28.0 ;
103;Bülach;72496 ;35655 ;49.2 ;34732 ;10365 ;29.8 ;
104;Dielsdorf;44220 ;20569 ;46.5 ;20150 ;6093 ;30.2 ;
105;Hinwil;52345 ;25562 ;48.8 ;24922 ;7077 ;28.4 ;
106;Horgen;71577 ;38314 ;53.5 ;37309 ;11280 ;30.2 ;
107;Meilen;62728 ;36805 ;58.7 ;35869 ;9387 ;26.2 ;
108;Pfäffikon;34423 ;17775 ;51.6 ;17304 ;5343 ;30.9 ;
109;Uster;69956 ;35587 ;50.9 ;34542 ;11372 ;32.9 ;
110;Winterthur;91516 ;50226 ;54.9 ;48460 ;16551 ;34.2 ;
111;Dietikon;44442 ;22259 ;50.1 ;21693 ;6521 ;30.1 ;
112;Zürich;216702 ;109436 ;50.5 ;105070 ;49594 ;47.2 ;
201;Aarberg;24014 ;11590 ;48.3 ;11310 ;3102 ;27.4 ;
202;Aarwangen;28851 ;13640 ;47.3 ;13378 ;3475 ;26.0 ;
203;Bern;168591 ;90688 ;53.8 ;88046 ;33551 ;38.1 ;
204;Biel;32461 ;14429 ;44.5 ;14000 ;6637 ;47.4 ;
205;Büren;15758 ;7097 ;45.0 ;6962 ;1998 ;28.7 ;
206;Burgdorf;32481 ;15210 ;46.8 ;14871 ;4420 ;29.7 ;
207;Courtelary;15459 ;7099 ;45.9 ;6857 ;2976 ;43.4 ;
208;Erlach;7330 ;3484 ;47.5 ;3391 ;858 ;25.3 ;
209;Fraubrunnen;27088 ;13176 ;48.6 ;12912 ;4050 ;31.4 ;
210;Frutigen;13603 ;6158 ;45.3 ;5987 ;1192 ;19.9 ;
211;Interlaken;26895 ;12126 ;45.1 ;11795 ;3202 ;27.1 ;
212;Konolfingen;41494 ;21289 ;51.3 ;20699 ;6018 ;29.1 ;
213;Laupen;10945 ;5621 ;51.4 ;5489 ;1408 ;25.7 ;
214;Moutier;15403 ;7138 ;46.3 ;6905 ;3128 ;45.3 ;
215;La Neuveville;4204 ;2073 ;49.3 ;1990 ;850 ;42.7 ;
216;Nidau;29014 ;14143 ;48.7 ;13843 ;4436 ;32.0 ;
217;Niedersimmental;16136 ;7487 ;46.4 ;7290 ;2055 ;28.2 ;
218;Oberhasli;5633 ;2313 ;41.1 ;2237 ;531 ;23.7 ;
219;Obersimmental;6172 ;2620 ;42.4 ;2538 ;538 ;21.2 ;
220;Saanen;5609 ;2235 ;39.8 ;2164 ;446 ;20.6 ;
221;Schwarzenburg;7604 ;3265 ;42.9 ;3167 ;1031 ;32.6 ;
222;Seftigen;26437 ;13508 ;51.1 ;13170 ;3859 ;29.3 ;
223;Signau;18536 ;7270 ;39.2 ;7072 ;1849 ;26.1 ;
224;Thun;67346 ;32909 ;48.9 ;32108 ;9601 ;29.9 ;
225;Trachselwald;17729 ;6976 ;39.3 ;6800 ;1571 ;23.1 ;
226;Wangen;18980 ;8837 ;46.6 ;8688 ;2154 ;24.8 ;
301;Entlebuch;12991 ;6972 ;53.7 ;6697 ;1103 ;16.5 ;
302;Hochdorf;39051 ;20506 ;52.5 ;19826 ;4331 ;21.8 ;
303;Luzern;108174 ;58522 ;54.1 ;56740 ;16692 ;29.4 ;
304;Sursee;42505 ;22966 ;54.0 ;21997 ;3992 ;18.1 ;
305;Willisau;31467 ;16576 ;52.7 ;15955 ;2977 ;18.7 ;
400;Kt Uri;25542 ;12219 ;47.8 ;11769 ;2917 ;24.8 ;
501;Einsiedeln;8904 ;4975 ;55.9 ;4806 ;1143 ;23.8 ;
502;Gersau;1339 ;761 ;56.8 ;745 ;171 ;23.0 ;
503;Höfe;16637 ;9183 ;55.2 ;8902 ;2059 ;23.1 ;
504;Küssnacht;7778 ;4404 ;56.6 ;4260 ;930 ;21.8 ;
505;March;22087 ;11181 ;50.6 ;10825 ;2550 ;23.6 ;
506;Schwyz;32721 ;18992 ;58.0 ;18315 ;3796 ;20.7 ;
600;Kt Obwalden;22856 ;12085 ;52.9 ;11603 ;2137 ;18.4 ;
700;Kt Nidwalden;28095 ;15523 ;55.3 ;14897 ;2401 ;16.1 ;
800;Kt Glarus;24871 ;12032 ;48.4 ;11768 ;2507 ;21.3 ;
900;Kt Zug;66627 ;38116 ;57.2 ;37399 ;8584 ;23.0 ;
1001;La Broye;15158 ;7876 ;52.0 ;7604 ;2730 ;35.9 ;
1002;La Glâne;12395 ;5540 ;44.7 ;5322 ;1890 ;35.5 ;
1003;La Gruyère;26115 ;12210 ;46.8 ;11701 ;4036 ;34.5 ;
1004;La Sarine;53282 ;26842 ;50.4 ;25564 ;9650 ;37.7 ;
1005;See / Lac;19516 ;9644 ;49.4 ;9404 ;2636 ;28.0 ;
1006;Sense;28454 ;12444 ;43.7 ;12270 ;3267 ;26.6 ;
