Volksabstimmung vom 26 September 2010;Abst-Nr;551;
Bundesgesetz über die obligatorische Arbeitslosenversicherung und die Insolvenzentschädigung;
101;Affoltern;32388;11213;34.6;11031;6844;4187;62.0;
102;Andelfingen;20974;7986;38.1;7813;4943;2870;63.3;
103;Bülach;81426;23885;29.3;23508;14877;8631;63.3;
104;Dielsdorf;49207;13949;28.3;13724;8505;5219;62.0;
105;Hinwil;58448;17942;30.7;17649;10773;6876;61.0;
106;Horgen;73794;25523;34.6;25044;16051;8993;64.1;
107;Meilen;65144;25190;38.7;24700;17118;7582;69.3;
108;Pfäffikon;37612;12567;33.4;12358;7742;4616;62.6;
109;Uster;76432;23530;30.8;23035;14613;8422;63.4;
110;Winterthur;101740;37143;36.5;36307;21165;15142;58.3;
111;Dietikon;46429;14357;30.9;14071;8735;5336;62.1;
112;Zürich;226107;81063;35.9;78593;40154;38439;51.1;
241;Jura bernois;35760;12866;36.0;12721;4151;8570;32.6;
242;Biel/Bienne;61865;19456;31.4;19268;9334;9934;48.4;
243;Seeland;50662;16385;32.3;16214;9289;6925;57.3;
244;Oberaargau;56630;18541;32.7;18354;10741;7613;58.5;
245;Emmental;71759;20633;28.8;20400;11717;8683;57.4;
246;Bern-Mittelland;278557;109501;39.3;108320;58849;49471;54.3;
247;Thun;79500;25868;32.5;25563;14165;11398;55.4;
248;Obersimmental-Saanen;12014;3341;27.8;3310;2318;992;70.0;
249;Frutigen-Niedersimmental;30115;9260;30.7;9193;5637;3556;61.3;
250;Interlaken-Oberhasli;33829;10394;30.7;10320;5925;4395;57.4;
301;Entlebuch;13471;4459;33.1;4410;3249;1161;73.7;
302;Hochdorf;42096;13600;32.3;13474;9027;4447;67.0;
303;Luzern;115585;43961;38.0;43231;26895;16336;62.2;
304;Sursee;48322;15249;31.6;15044;10498;4546;69.8;
305;Willisau;33709;9817;29.1;9705;6511;3194;67.1;
400;Kt Uri;25725;6615;25.7;6521;3741;2780;57.4;
