Volksabstimmung vom 24 November 2002;492;492
Bundesgesetz über die obligatorische  Arbeitslosenversicherung und die Insolvenzentschädigung;
102;Andelfingen;18808 ;10888 ;57.9 ;10491 ;6349 ;60.5
103;Bülach;71772 ;36246 ;50.5 ;35282 ;20765 ;58.9
104;Dielsdorf;43953 ;21402 ;48.7 ;20777 ;12083 ;58.2
105;Hinwil;51985 ;26900 ;51.7 ;26057 ;15106 ;58.0
106;Horgen;71490 ;38126 ;53.3 ;36880 ;22968 ;62.3
107;Meilen;62292 ;35557 ;57.1 ;34362 ;23397 ;68.1
108;Pfäffikon;34231 ;18812 ;55.0 ;18175 ;10519 ;57.9
109;Uster;69735 ;35633 ;51.1 ;34564 ;20226 ;58.5
110;Winterthur;91032 ;50340 ;55.3 ;48401 ;27908 ;57.7
111;Dietikon;44384 ;22256 ;50.1 ;21629 ;12985 ;60.0
112;Zürich;216921 ;106617 ;49.2 ;102928 ;55727 ;54.1
201;Aarberg;23900 ;10807 ;45.2 ;10554 ;6233 ;59.1
202;Aarwangen;28796 ;13209 ;45.9 ;12939 ;7168 ;55.4
203;Bern;168470 ;85981 ;51.0 ;83658 ;46316 ;55.4
204;Biel;32509 ;13485 ;41.5 ;13212 ;6472 ;49.0
205;Büren;15688 ;7001 ;44.6 ;6878 ;3690 ;53.6
206;Burgdorf;32414 ;15133 ;46.7 ;14827 ;8250 ;55.6
207;Courtelary;15394 ;7615 ;49.5 ;7427 ;3089 ;41.6
208;Erlach;7347 ;3192 ;43.4 ;3116 ;2000 ;64.2
209;Fraubrunnen;27043 ;12736 ;47.1 ;12479 ;6991 ;56.0
210;Frutigen;13567 ;5733 ;42.3 ;5523 ;3328 ;60.3
211;Interlaken;26862 ;11286 ;42.0 ;11007 ;6413 ;58.3
212;Konolfingen;41249 ;18963 ;46.0 ;18429 ;10526 ;57.1
213;Laupen;10913 ;5007 ;45.9 ;4892 ;2952 ;60.3
214;Moutier;15436 ;7773 ;50.4 ;7601 ;2832 ;37.3
215;La Neuveville;4194 ;1819 ;43.4 ;1795 ;860 ;47.9
216;Nidau;28865 ;13124 ;45.5 ;12843 ;7176 ;55.9
217;Niedersimmental;16043 ;7533 ;47.0 ;7339 ;4044 ;55.1
218;Oberhasli;5606 ;2281 ;40.7 ;2211 ;1251 ;56.6
219;Obersimmental;6140 ;2447 ;39.9 ;2371 ;1460 ;61.6
220;Saanen;5511 ;1902 ;34.5 ;1859 ;1212 ;65.2
221;Schwarzenburg;7575 ;3268 ;43.1 ;3186 ;1686 ;52.9
222;Seftigen;26369 ;13614 ;51.6 ;13230 ;7478 ;56.5
223;Signau;18529 ;6901 ;37.2 ;6744 ;3817 ;56.6
224;Thun;66927 ;31356 ;46.9 ;30546 ;17335 ;56.8
225;Trachselwald;17714 ;6767 ;38.2 ;6573 ;3794 ;57.7
226;Wangen;18949 ;8755 ;46.2 ;8600 ;4844 ;56.3
301;Entlebuch;13007 ;7004 ;53.8 ;6802 ;4205 ;61.8
