Volksabstimmung vom 11 März 2007;528;528;
Volksinitiative «Für eine soziale Einheitskrankenkasse»;
9160;AI-Ausland-CH;230;71;30.9;71;24;33.8
1721;St Gallen;74434;31472;42.3;31375;6882;21.9
1722;Rorschach;24813;10671;43.0;10645;2119;19.9
1723;Rheintal;39288;15669;39.9;15649;2553;16.3
1724;Werdenberg;21514;9730;45.2;9710;2159;22.2
1725;Sarganserland;23851;10337;43.3;10318;2208;21.4
1726;See-Gaster;39890;15505;38.9;15460;2721;17.6
1727;Toggenburg;30394;13039;42.9;13014;2611;20.1
1728;Wil;44022;18301;41.6;18254;3282;18.0
1821;Albula;6296;2279;36.2;2258;302;13.4
1822;Bernina;3730;1753;47.0;1712;392;22.9
1823;Hinterrhein;8855;3531;39.9;3492;668;19.1
1824;Imboden;12145;4784;39.4;4726;615;13.0
1825;Inn;6766;2498;36.9;2463;434;17.6
1826;Landquart;16360;6125;37.4;6023;1016;16.9
1827;Maloja / Maloggia;11137;4320;38.8;4268;657;15.4
1828;Moesa;5498;2784;50.6;2739;1159;42.3
1829;Plessur;27455;11148;40.6;10874;2079;19.1
1830;Prättigau-Davos;17464;6223;35.6;6110;919;15.0
1831;Surselva;16557;6896;41.7;6822;757;11.1
1901;Aarau;44633;18574;41.6;18486;3677;19.9
1902;Baden;76524;32112;42.0;32002;5499;17.2
1903;Bremgarten;43133;17164;39.8;17114;2737;16.0
1904;Brugg;29751;12478;41.9;12426;2314;18.6
1905;Kulm;23887;9211;38.6;9177;1572;17.1
1906;Laufenburg;19051;6962;36.5;6942;1254;18.1
1907;Lenzburg;32603;12909;39.6;12861;2235;17.4
1908;Muri;20391;7328;35.9;7290;1069;14.7
1909;Rheinfelden;26819;10003;37.3;9967;2218;22.3
1910;Zofingen;41051;14491;35.3;14432;3391;23.5
1911;Zurzach;19303;7599;39.4;7581;1275;16.8
2001;Arbon;24163;10616;43.9;10268;2150;20.9
2002;Bischofszell;19655;8614;43.8;8420;1468;17.4
2003;Diessenhofen;4137;1979;47.8;1954;366;18.7
2004;Frauenfeld;29720;15540;52.3;15157;2728;18.0
2005;Kreuzlingen;21073;10121;48.0;9830;1814;18.5
2006;Münchwilen;24348;10745;44.1;10484;1782;17.0
2007;Steckborn;12076;6231;51.6;6088;991;16.3
2008;Weinfelden;16850;8213;48.7;8012;1290;16.1
2101;Bellinzona;28351;14172;50.0;14003;6723;48.0
2102;Blenio;4529;1990;43.9;1963;956;48.7
2103;Leventina;6184;3218;52.0;3181;1463;46.0
2104;Locarno;39537;19327;48.9;19117;8344;43.6
2105;Lugano;82495;41547;50.4;41084;18470;45.0
2106;Mendrisio;31924;16523;51.8;16309;7571;46.4
2107;Riviera;6697;3047;45.5;3026;1577;52.1
2108;Vallemaggia;4163;2025;48.6;1991;1000;50.2
2221;Aigle;20286;10917;53.8;10747;4786;44.5
2222;Broye-Vully;20660;11132;53.9;10965;4650;42.4
2223;Gros-de-Vaud;22935;13966;60.9;13758;5728;41.6
2224;Jura-Nord vaudois;47138;26210;55.6;25802;12599;48.8
2225;Lausanne;74143;39875;53.8;39162;21400;54.6
2226;Lavaux-Oron;33615;21202;63.1;20887;8512;40.8
2227;Morges;41780;24708;59.1;24239;10185;42.0
2228;Nyon;43871;24738;56.4;24395;8552;35.1
2229;Ouest lausannois;29456;15794;53.6;15580;7704;49.4
2230;Riviera-Pays-d'Enhaut;40976;22438;54.8;22086;9610;43.5
9220;VD-CH de l'étranger;11043;4237;38.4;4156;1741;41.9
2301;Brig;17921;7595;42.4;7357;979;13.3
2302;Conthey;15035;8630;57.4;8238;2628;31.9
